Flag,NbPoints,Stdev,TIMESTAMP,ch4
O,12,2.4000000953674316,2016-12-19 12:00:00,2013.97998046875
O,12,5.228000164031982,2016-12-19 13:00:00,2023.22998046875
O,12,3.382999897003174,2016-12-19 14:00:00,2023.5400390625
O,4,0.49000000953674316,2016-12-19 15:00:00,2036.6300048828125
O,12,1.0959999561309814,2016-12-19 16:00:00,2042.260009765625
O,12,0.5979999899864197,2016-12-19 17:00:00,2044.0999755859375
O,12,1.2649999856948853,2016-12-19 18:00:00,2042.6400146484375
O,12,2.311000108718872,2016-12-19 19:00:00,2036.0400390625
O,12,2.0969998836517334,2016-12-19 20:00:00,2032.1500244140625
O,12,1.128999948501587,2016-12-19 21:00:00,2031.010009765625
O,8,2.2709999084472656,2016-12-19 22:00:00,2025.6199951171875
O,12,4.568999767303467,2016-12-19 23:00:00,2023.3199462890625
