Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Suorasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2),Säteilytase (W/m2),Heijastunutsäteily (W/m2),Paisteaika (s),UV-B-säteily (index)
2018,1,2,11:00,UTC,12.4,1.3,12.4,321.9,,,,0,0.1
2018,1,2,12:00,UTC,11.5,1.5,11.7,322.9,,,,0,0
2018,1,2,13:00,UTC,2.3,0.5,2.8,326.4,,,,0,0
2018,1,2,14:00,UTC,-1,0.9,-1,323.8,,,,0,0
2018,1,2,15:00,UTC,-0.9,1,-0.8,297.3,,,,0,0
2018,1,2,16:00,UTC,-1.2,0.6,-1.3,305.2,,,,0,0
2018,1,2,17:00,UTC,-1.1,0.4,-1,300.2,,,,0,0
2018,1,2,18:00,UTC,-1.3,0.5,-1.3,279.4,,,,0,0
2018,1,2,19:00,UTC,-1,0.7,-1.1,328.4,,,,0,0
2018,1,2,20:00,UTC,-0.8,0.3,-0.8,324.1,,,,0,0
2018,1,2,21:00,UTC,-1.1,0.2,-1,318.9,,,,0,0
2018,1,2,22:00,UTC,-0.8,0.2,-0.8,326.1,,,,0,0
2018,1,2,23:00,UTC,-1.5,-0.2,-1.5,310.3,,,,0,0
2018,1,3,00:00,UTC,-1.1,0.1,-1,323.3,,,,0,0
2018,1,3,01:00,UTC,-0.9,0.3,-0.9,326.6,,,,0,0
2018,1,3,02:00,UTC,-1.1,0.1,-1.1,313.8,,,,0,0
2018,1,3,03:00,UTC,-1.2,0.2,-1.2,326.4,,,,0,0
2018,1,3,04:00,UTC,-1.3,-0.2,-1.6,326.5,,,,0,0
2018,1,3,05:00,UTC,-1.2,0.1,-1.2,326.2,,,,0,0
2018,1,3,06:00,UTC,-0.9,-0.1,-0.9,326.2,,,,0,0
2018,1,3,07:00,UTC,-0.8,0,-0.8,324.4,,,,0,0
2018,1,3,08:00,UTC,3.9,0.1,3.9,322.2,,,,0,0
2018,1,3,09:00,UTC,11.4,-0.1,11.4,323.9,,,,0,0
2018,1,3,10:00,UTC,6.3,0,6.6,323.7,,,,0,0
2018,1,3,11:00,UTC,11.3,0,11.6,322.8,,,,0,0
2018,1,3,12:00,UTC,10.3,0.1,10.9,321.3,,,,0,0
2018,1,3,13:00,UTC,1.9,0.1,2.2,322.2,,,,0,0
2018,1,3,14:00,UTC,-0.8,-0.1,-0.7,321.5,,,,0,0
2018,1,3,15:00,UTC,-1.5,0,-1.7,322.5,,,,0,0
2018,1,3,16:00,UTC,-1.1,0.9,-1.2,322.7,,,,0,0
2018,1,3,17:00,UTC,-1.4,0.6,-1.5,321.9,,,,0,0
2018,1,3,18:00,UTC,-1.4,0.5,-1.6,319,,,,0,0
2018,1,3,19:00,UTC,-1.1,0.8,-1.1,319.5,,,,0,0
2018,1,3,20:00,UTC,-1,0.9,-1.1,318.7,,,,0,0
2018,1,3,21:00,UTC,-1,0.7,-0.6,315.6,,,,0,0
2018,1,3,22:00,UTC,-1.2,0.6,-0.9,317.2,,,,0,0
2018,1,3,23:00,UTC,-1,0.7,-0.6,318.6,,,,0,0
2018,1,4,00:00,UTC,-1.1,0.4,-1.2,321.1,,,,0,0
2018,1,4,01:00,UTC,-1.3,0.4,-1.5,321.5,,,,0,0
2018,1,4,02:00,UTC,-0.9,0.6,-1.3,319.7,,,,0,0
2018,1,4,03:00,UTC,-1.4,1,-1.5,318.8,,,,0,0
2018,1,4,04:00,UTC,-1,0.6,-1,318.3,,,,0,0
2018,1,4,05:00,UTC,-0.8,0.7,-0.8,320,,,,0,0
2018,1,4,06:00,UTC,-1.1,0.5,-1.1,319.6,,,,0,0
2018,1,4,07:00,UTC,-0.3,0.5,-0.5,318.6,,,,0,0
2018,1,4,08:00,UTC,1.1,0.5,1.4,318,,,,0,0
2018,1,4,09:00,UTC,14.3,0.6,14.5,314.9,,,,0,0.1
2018,1,4,10:00,UTC,15,0.7,15.1,315.7,,,,0,0.1
2018,1,4,11:00,UTC,11,0.7,10.9,319.8,,,,0,0
2018,1,4,12:00,UTC,1.7,0.2,1.4,320.7,,,,0,0
2018,1,4,13:00,UTC,0.6,0.5,0.5,316.8,,,,0,0
2018,1,4,14:00,UTC,-1.2,0,-1.6,260.4,,,,0,0
2018,1,4,15:00,UTC,-1.3,0.5,-1.4,316.9,,,,0,0
2018,1,4,16:00,UTC,-1.4,-0.5,-1.8,322.5,,,,0,0
2018,1,4,17:00,UTC,-1.1,0.6,-1.3,325.1,,,,0,0
2018,1,4,18:00,UTC,-1.4,0.1,-1.5,324,,,,0,0
2018,1,4,19:00,UTC,-1.2,-0.1,-1.5,322.7,,,,0,0
2018,1,4,20:00,UTC,-1.3,0.1,-1.7,324.1,,,,0,0
2018,1,4,21:00,UTC,-1.2,0.1,-1.3,324.2,,,,0,0
2018,1,4,22:00,UTC,-1,0.7,-1.3,325.5,,,,0,0
2018,1,4,23:00,UTC,-1.1,1,-1.4,327,,,,0,0
2018,1,5,00:00,UTC,-1.1,0.5,-1.6,327.1,,,,0,0
2018,1,5,01:00,UTC,-1.1,1.1,-1.4,327,,,,0,0
2018,1,5,02:00,UTC,-0.9,1.3,-1.3,327.6,,,,0,0
2018,1,5,03:00,UTC,-0.7,1.1,-1.4,325.9,,,,0,0
2018,1,5,04:00,UTC,-0.7,1.1,-1.3,327,,,,0,0
2018,1,5,05:00,UTC,-0.8,1,-1.4,325.9,,,,0,0
2018,1,5,06:00,UTC,-0.7,0.9,-1.2,325.9,,,,0,0
2018,1,5,07:00,UTC,-0.6,1,-0.7,326.3,,,,0,0
2018,1,5,08:00,UTC,2.5,0.8,2.7,326.4,,,,0,0
2018,1,5,09:00,UTC,13.8,0.5,13.8,323.7,,,,0,0
2018,1,5,10:00,UTC,34.2,0.4,34.2,312.4,,,,0,0.1
2018,1,5,11:00,UTC,17.2,-0.1,17.1,323.3,,,,0,0.1
2018,1,5,12:00,UTC,4.5,1.1,4.1,326.9,,,,0,0
2018,1,5,13:00,UTC,1.7,1.2,1.7,327.7,,,,0,0
2018,1,5,14:00,UTC,-0.6,1.4,-0.7,327.4,,,,0,0
2018,1,5,15:00,UTC,-1.1,0.9,-1.1,323.1,,,,0,0
2018,1,5,16:00,UTC,-0.7,0.6,-0.7,325.8,,,,0,0
2018,1,5,17:00,UTC,-1.5,0,-2,328,,,,0,0
2018,1,5,18:00,UTC,-1.2,0.8,-1.7,328.3,,,,0,0
2018,1,5,19:00,UTC,-0.5,1.2,-1.1,326.8,,,,0,0
2018,1,5,20:00,UTC,-0.7,1.1,-1.3,327,,,,0,0
2018,1,5,21:00,UTC,-0.4,1.2,-1.1,326.7,,,,0,0
2018,1,5,22:00,UTC,-0.8,1.4,-1.3,326.9,,,,0,0
2018,1,5,23:00,UTC,-0.9,1,-1.3,326.8,,,,0,0
2018,1,6,00:00,UTC,-1.1,0.8,-1.5,324.4,,,,0,0
2018,1,6,01:00,UTC,-0.9,1.1,-1.3,325.9,,,,0,0
2018,1,6,02:00,UTC,-1,1.4,-1.1,327.8,,,,0,0
2018,1,6,03:00,UTC,-1.2,0.9,-1.1,328.4,,,,0,0
2018,1,6,04:00,UTC,-1.1,1,-1,325.5,,,,0,0
2018,1,6,05:00,UTC,-1.2,1,-1.2,322.5,,,,0,0
2018,1,6,06:00,UTC,-0.9,1.4,-1,326.2,,,,0,0
2018,1,6,07:00,UTC,-0.6,1.5,-0.5,326.3,,,,0,0
2018,1,6,08:00,UTC,3.3,1.3,3.2,320,,,,0,0
2018,1,6,09:00,UTC,19.8,2.1,20.1,318.5,,,,0,0.1
2018,1,6,10:00,UTC,15.3,1.4,15.4,320,,,,0,0
2018,1,6,11:00,UTC,12.6,1,12.9,319.2,,,,0,0
2018,1,6,12:00,UTC,3.1,1.2,3.3,320.9,,,,0,0
2018,1,6,13:00,UTC,3.5,0.4,3.6,306.4,,,,0,0
2018,1,6,14:00,UTC,-0.9,0.4,-0.6,304.5,,,,0,0
2018,1,6,15:00,UTC,-1.3,0.6,-1.2,293.2,,,,0,0
2018,1,6,16:00,UTC,-1.1,0.8,-0.9,293.6,,,,0,0
2018,1,6,17:00,UTC,-0.6,0.8,-0.6,305.9,,,,0,0
2018,1,6,18:00,UTC,-0.8,0.6,-0.8,301.9,,,,0,0
2018,1,6,19:00,UTC,-1.6,0.5,-1.4,282.2,,,,0,0
2018,1,6,20:00,UTC,-1.7,0.2,-1.7,251.5,,,,0,0
2018,1,6,21:00,UTC,-1.2,0.1,-1.2,273.9,,,,0,0
2018,1,6,22:00,UTC,-1.1,0.2,-1.2,270.7,,,,0,0
2018,1,6,23:00,UTC,-1.1,0,-1.1,288.6,,,,0,0
2018,1,7,00:00,UTC,-0.6,0.3,-0.8,282.7,,,,0,0
2018,1,7,01:00,UTC,-1.5,0.1,-1.4,250.4,,,,0,0
2018,1,7,02:00,UTC,-1.6,-0.2,-1.8,217.6,,,,0,0
2018,1,7,03:00,UTC,-2.2,-0.3,-2.3,196.7,,,,0,0
2018,1,7,04:00,UTC,-2.4,0.3,-2.4,195.4,,,,0,0
2018,1,7,05:00,UTC,-1.8,0.5,-1.9,199.5,,,,0,0
2018,1,7,06:00,UTC,-2.1,0.4,-2.1,202.6,,,,0,0
2018,1,7,07:00,UTC,-0.2,0.6,-0.2,202.7,,,,0,0
2018,1,7,08:00,UTC,13.7,268.6,29.3,204.2,,,,0,0
2018,1,7,09:00,UTC,26.7,464.2,78.5,206.4,,,,60,0.1
2018,1,7,10:00,UTC,42.3,195.5,70,211.9,,,,55,0.1
2018,1,7,11:00,UTC,33.2,513.9,105.3,211.3,,,,60,0.1
2018,1,7,12:00,UTC,31.9,445.4,80.8,213.2,,,,60,0.1
2018,1,7,13:00,UTC,13.7,235,26.4,211.2,,,,0,0
2018,1,7,14:00,UTC,-1.2,-0.1,-1.2,236.7,,,,0,0
2018,1,7,15:00,UTC,-1.4,0.3,-1.3,262.8,,,,0,0
2018,1,7,16:00,UTC,-0.8,1.1,-0.6,288.4,,,,0,0
2018,1,7,17:00,UTC,-0.7,-0.3,-0.9,290.1,,,,0,0
2018,1,7,18:00,UTC,-0.9,0.6,-1,296.1,,,,0,0
2018,1,7,19:00,UTC,-2.1,0,-2,214.5,,,,0,0
2018,1,7,20:00,UTC,-2.2,0,-2.1,213.8,,,,0,0
2018,1,7,21:00,UTC,-2,0,-2,214.8,,,,0,0
2018,1,7,22:00,UTC,-2,0.7,-1.9,228.7,,,,0,0
2018,1,7,23:00,UTC,-1.3,0.7,-1.4,241.1,,,,0,0
2018,1,8,00:00,UTC,-2.1,-0.2,-2,248.7,,,,0,0
2018,1,8,01:00,UTC,-1.2,0,-1.4,282.1,,,,0,0
2018,1,8,02:00,UTC,-1.5,-0.3,-1.8,298.6,,,,0,0
2018,1,8,03:00,UTC,-1.1,1.4,-1.4,295,,,,0,0
2018,1,8,04:00,UTC,-1.4,-0.1,-1.4,284.5,,,,0,0
2018,1,8,05:00,UTC,-1.6,-0.2,-1.8,241.2,,,,0,0
2018,1,8,06:00,UTC,-1.4,0,-1.5,249.6,,,,0,0
2018,1,8,07:00,UTC,0,-0.1,-0.3,245.1,,,,0,0
2018,1,8,08:00,UTC,16,264,31.5,209.6,,,,5,0
2018,1,8,09:00,UTC,26,491.2,81.8,206.7,,,,60,0.1
2018,1,8,10:00,UTC,30.7,574.4,113.3,204.1,,,,60,0.1
2018,1,8,11:00,UTC,31,573.9,113.2,202.2,,,,60,0.1
2018,1,8,12:00,UTC,26.2,491.8,81.2,203.1,,,,60,0.1
2018,1,8,13:00,UTC,14,248.9,27.7,207.3,,,,0,0
2018,1,8,14:00,UTC,-0.9,0,-1,208.5,,,,0,0
2018,1,8,15:00,UTC,-2.2,-0.2,-2.3,210.5,,,,0,0
2018,1,8,16:00,UTC,-1.9,0.4,-2.1,212.9,,,,0,0
2018,1,8,17:00,UTC,-1.4,0.6,-1,288.7,,,,0,0
2018,1,8,18:00,UTC,-0.9,0.5,-0.6,289.2,,,,0,0
2018,1,8,19:00,UTC,-1.3,0.8,-0.8,292.9,,,,0,0
2018,1,8,20:00,UTC,-0.8,0.8,-0.5,299.1,,,,0,0
2018,1,8,21:00,UTC,-0.8,0.8,-0.4,302.7,,,,0,0
2018,1,8,22:00,UTC,-1.4,0.5,-1,290.7,,,,0,0
2018,1,8,23:00,UTC,-0.9,0.8,-0.6,300.6,,,,0,0
2018,1,9,00:00,UTC,-1,0.8,-0.6,287.9,,,,0,0
2018,1,9,01:00,UTC,-1.2,0.6,-0.7,309.6,,,,0,0
2018,1,9,02:00,UTC,-0.9,0.6,-0.5,311.9,,,,0,0
2018,1,9,03:00,UTC,-1.3,0.1,-1.3,259.5,,,,0,0
2018,1,9,04:00,UTC,-1,0.8,-0.8,274.7,,,,0,0
2018,1,9,05:00,UTC,-2.1,-0.1,-2,246.1,,,,0,0
2018,1,9,06:00,UTC,-2.2,0.3,-2.2,232.6,,,,0,0
2018,1,9,07:00,UTC,1.4,0.3,1.6,234.6,,,,0,0
2018,1,9,08:00,UTC,23.4,91.9,29.6,233.9,,,,0,0
2018,1,9,09:00,UTC,44.5,229.7,72,229,,,,60,0.1
2018,1,9,10:00,UTC,53.1,11.5,55.5,258.6,,,,0,0.1
2018,1,9,11:00,UTC,54.1,16.3,57,254.1,,,,0,0.1
2018,1,9,12:00,UTC,58.4,408.4,106.3,286.7,,,,60,0.1
2018,1,9,13:00,UTC,18.8,237.8,32.9,283.4,,,,10,0
2018,1,9,14:00,UTC,0,-0.5,0,289.5,,,,0,0
2018,1,9,15:00,UTC,-1.5,-0.2,-1.5,272.4,,,,0,0
2018,1,9,16:00,UTC,-1.4,-0.1,-1.3,271.5,,,,0,0
2018,1,9,17:00,UTC,-1.3,-0.1,-1.3,274.8,,,,0,0
2018,1,9,18:00,UTC,-1.3,0.6,-1.2,274,,,,0,0
2018,1,9,19:00,UTC,-1.4,0.1,-1.1,268.9,,,,0,0
2018,1,9,20:00,UTC,-1.4,0.9,-1,273.8,,,,0,0
2018,1,9,21:00,UTC,-1.7,0.3,-1.6,239.4,,,,0,0
2018,1,9,22:00,UTC,-1.7,0.4,-1.6,234.3,,,,0,0
2018,1,9,23:00,UTC,-1.5,0.8,-1.4,239,,,,0,0
2018,1,10,00:00,UTC,-0.8,0.1,-0.5,292.4,,,,0,0
2018,1,10,01:00,UTC,-0.9,1,-0.5,300.8,,,,0,0
2018,1,10,02:00,UTC,-1,1,-0.5,300.1,,,,0,0
2018,1,10,03:00,UTC,-1,0.8,-0.6,299.6,,,,0,0
2018,1,10,04:00,UTC,-0.4,1.5,0,299.6,,,,0,0
2018,1,10,05:00,UTC,-0.8,1.7,-0.2,300.6,,,,0,0
2018,1,10,06:00,UTC,-0.6,0.8,-0.2,300.4,,,,0,0
2018,1,10,07:00,UTC,0.3,1,0.9,299.6,,,,0,0
2018,1,10,08:00,UTC,12.4,1.4,13.1,300.2,,,,0,0
2018,1,10,09:00,UTC,32.9,2.2,33.8,297.9,,,,0,0.1
2018,1,10,10:00,UTC,45.5,0.6,46.2,293.5,,,,0,0.1
2018,1,10,11:00,UTC,66.8,2.1,68.5,293.4,,,,0,0.1
2018,1,10,12:00,UTC,35.2,0.6,36.1,270.6,,,,0,0.1
2018,1,10,13:00,UTC,13.3,1.1,13.8,295.2,,,,0,0
2018,1,10,14:00,UTC,-0.4,-0.1,-0.1,288.4,,,,0,0
2018,1,10,15:00,UTC,-1.3,0.6,-1.2,288.9,,,,0,0
2018,1,10,16:00,UTC,-1,0.3,-0.9,295.2,,,,0,0
2018,1,10,17:00,UTC,-1.2,0.4,-0.9,293,,,,0,0
2018,1,10,18:00,UTC,-1,-0.1,-1.3,275.2,,,,0,0
2018,1,10,19:00,UTC,-0.7,0.9,-0.6,283.7,,,,0,0
2018,1,10,20:00,UTC,-1.6,0.7,-1.6,259.5,,,,0,0
2018,1,10,21:00,UTC,-0.9,0.8,-0.8,276.8,,,,0,0
2018,1,10,22:00,UTC,-1.5,0.5,-1.8,233.4,,,,0,0
2018,1,10,23:00,UTC,-1.3,0.7,-1.5,234.2,,,,0,0
2018,1,11,00:00,UTC,-1.7,0.2,-2,233,,,,0,0
2018,1,11,01:00,UTC,-1.6,0.6,-1.8,232.9,,,,0,0
2018,1,11,02:00,UTC,-2,0.3,-2.4,220.5,,,,0,0
2018,1,11,03:00,UTC,-1.7,0.9,-1.9,219.2,,,,0,0
2018,1,11,04:00,UTC,-1.4,0.9,-1.6,225.7,,,,0,0
2018,1,11,05:00,UTC,-0.8,0.1,-0.6,286.3,,,,0,0
2018,1,11,06:00,UTC,-0.4,1,-0.3,291,,,,0,0
2018,1,11,07:00,UTC,0.5,1.1,1.2,293.7,,,,0,0
2018,1,11,08:00,UTC,9,1,10.1,293.9,,,,0,0
2018,1,11,09:00,UTC,17.1,0.7,18.8,293.4,,,,0,0.1
2018,1,11,10:00,UTC,34.8,1.7,37.3,294.4,,,,0,0.1
2018,1,11,11:00,UTC,52.7,1.8,54.7,290.8,,,,0,0.1
2018,1,11,12:00,UTC,26.8,1,27.8,295.4,,,,0,0.1
2018,1,11,13:00,UTC,8.6,1,9.1,297.1,,,,0,0
2018,1,11,14:00,UTC,-0.1,0.1,0.1,297.7,,,,0,0
2018,1,11,15:00,UTC,-1.6,-0.2,-1.2,295.8,,,,0,0
2018,1,11,16:00,UTC,-0.9,0.1,-0.5,295.9,,,,0,0
2018,1,11,17:00,UTC,-1.6,-0.3,-1.2,294.7,,,,0,0
2018,1,11,18:00,UTC,-0.4,0.5,-0.3,293.3,,,,0,0
2018,1,11,19:00,UTC,-1.2,0,-0.9,293.6,,,,0,0
2018,1,11,20:00,UTC,-0.7,-0.1,-0.5,294.1,,,,0,0
2018,1,11,21:00,UTC,-0.7,-0.3,-0.7,294.3,,,,0,0
2018,1,11,22:00,UTC,-1,0.1,-0.7,292.9,,,,0,0
2018,1,11,23:00,UTC,-0.7,0.5,-0.4,295.2,,,,0,0
2018,1,12,00:00,UTC,-0.9,0.5,-0.7,293.7,,,,0,0
2018,1,12,01:00,UTC,-0.9,0.3,-0.9,289,,,,0,0
2018,1,12,02:00,UTC,-2.2,-0.4,-2.3,220.9,,,,0,0
2018,1,12,03:00,UTC,-1.2,-0.1,-1,252.9,,,,0,0
2018,1,12,04:00,UTC,-1.7,0.5,-1.7,261.2,,,,0,0
2018,1,12,05:00,UTC,-1.1,0.6,-1.3,235.4,,,,0,0
2018,1,12,06:00,UTC,-2,0.3,-2,229.3,,,,0,0
2018,1,12,07:00,UTC,2.4,0.4,2.4,218,,,,0,0
2018,1,12,08:00,UTC,30.1,3.6,30.8,233.1,,,,0,0.1
2018,1,12,09:00,UTC,51.3,0.8,52.2,265.4,,,,0,0.1
2018,1,12,10:00,UTC,65.2,-0.2,66.1,263.3,,,,0,0.1
2018,1,12,11:00,UTC,48.9,-0.9,49.5,262.8,,,,0,0.1
2018,1,12,12:00,UTC,50.1,2.2,50.8,245,,,,0,0.1
2018,1,12,13:00,UTC,18.2,0,18.4,275.4,,,,0,0
2018,1,12,14:00,UTC,1,0.5,1.4,291.8,,,,0,0
2018,1,12,15:00,UTC,-1.2,0.6,-0.8,283.7,,,,0,0
2018,1,12,16:00,UTC,-0.8,0.1,-0.6,269,,,,0,0
2018,1,12,17:00,UTC,-0.9,1.1,-0.4,290,,,,0,0
2018,1,12,18:00,UTC,-1.1,0.5,-0.6,290.9,,,,0,0
2018,1,12,19:00,UTC,-1.1,1.1,-0.5,289.5,,,,0,0
2018,1,12,20:00,UTC,-0.9,0.8,-0.5,290.4,,,,0,0
2018,1,12,21:00,UTC,-0.6,0.7,-0.4,288.8,,,,0,0
2018,1,12,22:00,UTC,-0.7,1,-0.2,289.4,,,,0,0
2018,1,12,23:00,UTC,-1.1,0.6,-0.7,289.6,,,,0,0
2018,1,13,00:00,UTC,-1,0.6,-0.7,290.3,,,,0,0
2018,1,13,01:00,UTC,-1,0.6,-0.5,290.4,,,,0,0
2018,1,13,02:00,UTC,-0.9,0.6,-0.5,289.9,,,,0,0
2018,1,13,03:00,UTC,-1.3,1,-0.6,290,,,,0,0
2018,1,13,04:00,UTC,-1.3,-0.1,-0.7,291.1,,,,0,0
2018,1,13,05:00,UTC,-1.5,0.6,-1,290.9,,,,0,0
2018,1,13,06:00,UTC,-0.9,0.3,-0.5,290.8,,,,0,0
2018,1,13,07:00,UTC,-0.6,0.6,-0.1,290.7,,,,0,0
2018,1,13,08:00,UTC,4.2,1.7,4.8,291.5,,,,0,0
2018,1,13,09:00,UTC,13.4,1.1,14.1,292.6,,,,0,0.1
2018,1,13,10:00,UTC,17.8,0.9,18.6,293.3,,,,0,0.1
2018,1,13,11:00,UTC,13.8,1.1,14.5,294.1,,,,0,0.1
2018,1,13,12:00,UTC,8.2,0.7,8.8,294.4,,,,0,0
2018,1,13,13:00,UTC,2.1,0.3,2.5,294.5,,,,0,0
2018,1,13,14:00,UTC,-1.1,-0.9,-0.7,294,,,,0,0
2018,1,13,15:00,UTC,-1,0.6,-0.7,293.5,,,,0,0
2018,1,13,16:00,UTC,-1,0.3,-0.6,292.5,,,,0,0
2018,1,13,17:00,UTC,-0.9,0.2,-0.5,292.4,,,,0,0
2018,1,13,18:00,UTC,-0.9,0.1,-0.7,292.2,,,,0,0
2018,1,13,19:00,UTC,-1.5,0.8,-1,292.1,,,,0,0
2018,1,13,20:00,UTC,-1.6,-0.4,-1.1,291.7,,,,0,0
2018,1,13,21:00,UTC,-1.1,0.4,-0.8,291.9,,,,0,0
2018,1,13,22:00,UTC,-0.9,0.2,-0.7,291.1,,,,0,0
2018,1,13,23:00,UTC,-0.5,1.1,-0.2,289.4,,,,0,0
2018,1,14,00:00,UTC,-1.8,0.2,-1.3,287.6,,,,0,0
2018,1,14,01:00,UTC,-1.1,0.5,-0.4,287.1,,,,0,0
2018,1,14,02:00,UTC,-1.8,0,-1.5,259.7,,,,0,0
2018,1,14,03:00,UTC,-1,0.8,-0.9,256,,,,0,0
2018,1,14,04:00,UTC,-1.6,0.4,-1.4,254.1,,,,0,0
2018,1,14,05:00,UTC,-1.1,0.5,-1,257.9,,,,0,0
2018,1,14,06:00,UTC,-1.5,-0.1,-1.5,217.6,,,,0,0
2018,1,14,07:00,UTC,0.7,0,0.7,220.6,,,,0,0
2018,1,14,08:00,UTC,22.6,332,46.2,274.2,,,,60,0
2018,1,14,09:00,UTC,34,523.4,102.6,212.4,,,,60,0.1
2018,1,14,10:00,UTC,35.8,-0.6,36.7,265,,,,0,0.1
2018,1,14,11:00,UTC,27,-0.1,27.5,288,,,,0,0.1
2018,1,14,12:00,UTC,14.2,-0.5,14.7,289.1,,,,0,0
2018,1,14,13:00,UTC,8.9,-0.1,9.3,280.9,,,,0,0
2018,1,14,14:00,UTC,0.3,0.2,0.3,271.9,,,,0,0
2018,1,14,15:00,UTC,-2,-0.1,-2.1,202.5,,,,0,0
2018,1,14,16:00,UTC,-1.8,0.6,-1.6,236.3,,,,0,0
2018,1,14,17:00,UTC,-0.8,0.2,-0.9,283.3,,,,0,0
2018,1,14,18:00,UTC,-0.7,0.2,-0.4,281.6,,,,0,0
2018,1,14,19:00,UTC,-0.7,0.4,-0.2,281.2,,,,0,0
2018,1,14,20:00,UTC,-0.4,0.5,-0.2,281,,,,0,0
2018,1,14,21:00,UTC,-0.6,0.6,-0.4,279.2,,,,0,0
2018,1,14,22:00,UTC,-0.8,0.4,-0.6,279.3,,,,0,0
2018,1,14,23:00,UTC,-0.9,0.5,-0.9,278,,,,0,0
2018,1,15,00:00,UTC,-1.2,0.3,-1,277.3,,,,0,0
2018,1,15,01:00,UTC,-0.6,0.9,-0.5,277.6,,,,0,0
2018,1,15,02:00,UTC,-0.4,0.9,-0.3,276.5,,,,0,0
2018,1,15,03:00,UTC,-0.8,0.4,-0.6,275.1,,,,0,0
2018,1,15,04:00,UTC,-0.9,0.2,-0.7,274.7,,,,0,0
2018,1,15,05:00,UTC,-0.7,1.2,-0.4,276.9,,,,0,0
2018,1,15,06:00,UTC,-0.6,0.6,-0.4,279.4,,,,0,0
2018,1,15,07:00,UTC,-0.2,0.5,-0.1,280,,,,0,0
2018,1,15,08:00,UTC,4.3,-0.1,4.7,277.2,,,,0,0
2018,1,15,09:00,UTC,11.1,0,11.3,274.1,,,,0,0
2018,1,15,10:00,UTC,19.1,-0.5,19.5,272.6,,,,0,0.1
2018,1,15,11:00,UTC,19.2,0.4,19.6,273.7,,,,0,0.1
2018,1,15,12:00,UTC,11.6,-0.2,11.8,274.7,,,,0,0
2018,1,15,13:00,UTC,4.5,-0.6,4.6,274.3,,,,0,0
2018,1,15,14:00,UTC,-0.9,0.2,-0.6,273.4,,,,0,0
