Year,Month,Day,Hour,Minute,Second,HYY_DMPS.tconc
2014,03,29,04,00,00,4880.82682
2014,03,29,05,00,00,4808.91829
2014,03,29,06,00,00,4707.75627
2014,03,29,07,00,00,4451.28654
2014,03,29,08,00,00,3786.41182
2014,03,29,09,00,00,3065.0446
2014,03,29,10,00,00,3052.60665
2014,03,29,11,00,00,2797.32039
2014,03,29,12,00,00,2822.7865
2014,03,29,13,00,00,2815.36458
2014,03,29,14,00,00,2228.21777
2014,03,29,15,00,00,2106.59131
2014,03,29,16,00,00,2014.48765
2014,03,29,17,00,00,1847.07225
2014,03,29,18,00,00,1900.39268
2014,03,29,19,00,00,2110.74674
2014,03,29,20,00,00,2162.89119
2014,03,29,21,00,00,1654.6072
2014,03,29,22,00,00,1480.95085
2014,03,29,23,00,00,1419.80741
2014,03,30,00,00,00,1496.81213
2014,03,30,01,00,00,1706.96488
2014,03,30,02,00,00,1674.77179
2014,03,30,03,00,00,1419.28902
2014,03,30,04,00,00,1471.85006
2014,03,30,05,00,00,1586.00938
2014,03,30,06,00,00,1796.91382
2014,03,30,07,00,00,2586.97404
2014,03,30,08,00,00,3006.60478
2014,03,30,09,00,00,3792.27124
2014,03,30,10,00,00,2764.39083
2014,03,30,11,00,00,2080.86491
2014,03,30,12,00,00,1470.28979
2014,03,30,13,00,00,1060.45519
2014,03,30,14,00,00,1165.12351
2014,03,30,15,00,00,2398.54126
2014,03,30,16,00,00,2048.86894
2014,03,30,17,00,00,2024.5836
2014,03,30,18,00,00,3990.90186
2014,03,30,19,00,00,5143.21501
2014,03,30,20,00,00,4919.25781
2014,03,30,21,00,00,3568.12455
2014,03,30,22,00,00,2452.63285
2014,03,30,23,00,00,1721.67373
2014,03,31,00,00,00,1222.16699
2014,03,31,01,00,00,1048.50803
2014,03,31,02,00,00,1188.81822
2014,03,31,03,00,00,1443.32751
2014,03,31,04,00,00,1535.01331
2014,03,31,05,00,00,1491.51723
2014,03,31,06,00,00,1636.11816
2014,03,31,07,00,00,2228.87394
2014,03,31,08,00,00,1486.89062
2014,03,31,09,00,00,1152.30378
2014,03,31,10,00,00,1000.52513
2014,03,31,11,00,00,895.84951
2014,03,31,12,00,00,1012.62979
2014,03,31,13,00,00,1108.17338
2014,03,31,14,00,00,1018.38495
2014,03,31,15,00,00,1695.96613
2014,03,31,16,00,00,2764.09465
2014,03,31,17,00,00,4347.66174
2014,03,31,18,00,00,4664.0293
2014,03,31,19,00,00,4194.39795
2014,03,31,20,00,00,4392.68311
2014,03,31,21,00,00,3978.88822
2014,03,31,22,00,00,3501.63916
2014,03,31,23,00,00,3757.44531
2014,04,01,00,00,00,4228.82975
2014,04,01,01,00,00,3588.27799
2014,04,01,02,00,00,3162.8737
2014,04,01,03,00,00,2431.34762
2014,04,01,04,00,00,2445.81694
2014,04,01,05,00,00,2187.85494
2014,04,01,06,00,00,2262.09532
2014,04,01,07,00,00,1677.50616
2014,04,01,08,00,00,1485.94112
2014,04,01,09,00,00,1541.57426
2014,04,01,10,00,00,1149.23412
2014,04,01,11,00,00,2024.4084
2014,04,01,12,00,00,1560.552
2014,04,01,13,00,00,834.35752
2014,04,01,14,00,00,546.59148
2014,04,01,15,00,00,640.80002
2014,04,01,16,00,00,1228.49679
2014,04,01,17,00,00,2153.4814
2014,04,01,18,00,00,2857.29488
2014,04,01,19,00,00,2544.46798
2014,04,01,20,00,00,3227.4211
2014,04,01,21,00,00,3650.72538
2014,04,01,22,00,00,4228.19405
2014,04,01,23,00,00,4162.08313
2014,04,02,00,00,00,4911.88965
2014,04,02,01,00,00,4406.68388
2014,04,02,02,00,00,4553.43722
2014,04,02,03,00,00,4219.11405
2014,04,02,04,00,00,3916.84558
2014,04,02,05,00,00,4042.0988
2014,04,02,06,00,00,3575.96899
2014,04,02,07,00,00,2614.90747
2014,04,02,08,00,00,1974.49864
2014,04,02,09,00,00,3990.83504
2014,04,02,10,00,00,5889.32981
2014,04,02,11,00,00,2119.21041
2014,04,02,12,00,00,4334.33854
2014,04,02,13,00,00,3303.06832
2014,04,02,14,00,00,2391.52132
2014,04,02,15,00,00,2433.28617
2014,04,02,16,00,00,2063.9116
2014,04,02,17,00,00,2030.12177
2014,04,02,18,00,00,2042.37913
2014,04,02,19,00,00,2080.18009
2014,04,02,20,00,00,2250.60929
2014,04,02,21,00,00,2802.09583
2014,04,02,22,00,00,2271.88969
2014,04,02,23,00,00,2300.32178
2014,04,03,00,00,00,2205.96875
2014,04,03,01,00,00,2084.04513
2014,04,03,02,00,00,2312.49687
2014,04,03,03,00,00,2226.60734
2014,04,03,04,00,00,2152.32756
2014,04,03,05,00,00,2140.51404
2014,04,03,06,00,00,2140.92102
2014,04,03,07,00,00,2232.83297
2014,04,03,08,00,00,2537.37272
2014,04,03,09,00,00,2641.19906
2014,04,03,10,00,00,2725.69706
2014,04,03,11,00,00,2544.44157
2014,04,03,12,00,00,2037.25462
2014,04,03,13,00,00,2177.84387
2014,04,03,14,00,00,2267.6592
2014,04,03,15,00,00,3015.34762
2014,04,03,16,00,00,2938.74597
2014,04,03,17,00,00,2424.18842
2014,04,03,18,00,00,2774.75804
2014,04,03,19,00,00,3477.25598
2014,04,03,20,00,00,2868.76603
2014,04,03,21,00,00,2774.55367
2014,04,03,22,00,00,4690.36389
2014,04,03,23,00,00,5047.06453
2014,04,04,00,00,00,4313.77856
2014,04,04,01,00,00,3486.85063
2014,04,04,02,00,00,2959.78682
2014,04,04,03,00,00,3076.70699
2014,04,04,04,00,00,3754.53743
2014,04,04,05,00,00,3351.18681
2014,04,04,06,00,00,3005.46098
2014,04,04,07,00,00,3334.86711
2014,04,04,08,00,00,3095.25427
2014,04,04,09,00,00,2513.21674
2014,04,04,10,00,00,1645.07792
2014,04,04,11,50,00,1970.56274
2014,04,04,12,00,00,2072.93646
2014,04,04,13,00,00,3030.46448
2014,04,04,14,00,00,3460.80855
2014,04,04,15,00,00,3662.83016
2014,04,04,16,00,00,4946.18477
2014,04,04,17,00,00,6612.59839
2014,04,04,18,00,00,6308.31071
2014,04,04,19,00,00,4792.71216
2014,04,04,20,00,00,4221.40442
2014,04,04,21,00,00,1632.2123
2014,04,04,22,00,00,1539.29513
2014,04,04,23,00,00,1213.28451
2014,04,05,00,00,00,1162.91341
2014,04,05,01,00,00,1894.59725
2014,04,05,02,00,00,2621.73653
2014,04,05,03,00,00,1820.93229
2014,04,05,04,00,00,1599.44106
2014,04,05,05,00,00,1803.1864
2014,04,05,06,00,00,2225.86068
2014,04,05,07,00,00,3031.62227
2014,04,05,08,00,00,3563.81832
2014,04,05,09,00,00,3482.78084
2014,04,05,10,00,00,3329.15474
2014,04,05,11,00,00,2620.93327
2014,04,05,12,00,00,2318.98079
2014,04,05,13,00,00,2169.20264
2014,04,05,14,00,00,3072.79529
2014,04,05,15,00,00,2802.80457
2014,04,05,16,00,00,2549.28324
2014,04,05,17,00,00,3286.90218
2014,04,05,18,00,00,3379.90108
2014,04,05,19,00,00,3496.28003
2014,04,05,20,00,00,3767.52279
2014,04,05,21,00,00,4411.77706
2014,04,05,22,00,00,4194.67139
2014,04,05,23,00,00,3884.32357
2014,04,06,00,00,00,3402.073
2014,04,06,01,00,00,3057.07088
2014,04,06,02,00,00,2885.53426
2014,04,06,03,00,00,2647.36751
2014,04,06,04,00,00,2530.37398
2014,04,06,05,00,00,2443.68107
2014,04,06,06,00,00,2469.5035
2014,04,06,07,00,00,2588.01851
2014,04,06,08,00,00,2636.31571
2014,04,06,09,00,00,2510.14164
2014,04,06,10,00,00,2355.15413
2014,04,06,11,00,00,2200.30488
2014,04,06,12,00,00,1769.46944
2014,04,06,13,10,00,1827.18964
2014,04,06,14,10,00,1761.76279
2014,04,06,15,00,00,1776.3988
2014,04,06,16,00,00,1429.37848
2014,04,06,17,10,00,1110.32073
2014,04,06,18,00,00,1195.11689
2014,04,06,19,00,00,1275.74795
2014,04,06,20,00,00,958.78765
2014,04,06,21,00,00,1237.62154
2014,04,06,22,00,00,1523.41721
2014,04,06,23,00,00,1221.07854
2014,04,07,00,00,00,1029.35811
2014,04,07,01,00,00,982.84913
2014,04,07,02,00,00,848.28411
2014,04,07,03,00,00,945.1642
2014,04,07,04,00,00,1921.94759
2014,04,07,05,00,00,6035.69759
2014,04,07,06,00,00,4424.3866
2014,04,07,07,00,00,4637.7242
2014,04,07,08,00,00,1579.0375
2014,04,07,09,00,00,1492.35655
2014,04,07,10,00,00,2237.18532
2014,04,07,11,00,00,1441.99162
2014,04,07,12,00,00,1618.14003
2014,04,07,13,00,00,1620.76351
2014,04,07,14,00,00,1563.89919
2014,04,07,15,00,00,1696.56999
2014,04,07,16,00,00,1640.20561
2014,04,07,17,00,00,1544.73079
2014,04,07,18,00,00,1482.97323
2014,04,07,19,00,00,1614.33872
2014,04,07,20,00,00,1756.01695
2014,04,07,21,00,00,1413.73901
2014,04,07,22,00,00,1507.38881
2014,04,07,23,00,00,1511.69755
2014,04,08,00,00,00,1537.50564
2014,04,08,01,00,00,1558.61355
2014,04,08,02,00,00,2357.51996
2014,04,08,03,00,00,2965.03219
2014,04,08,04,00,00,2978.49186
2014,04,08,05,00,00,3124.08435
2014,04,08,06,00,00,3218.91467
2014,04,08,07,00,00,3226.9058
2014,04,08,08,00,00,3028.08443
2014,04,08,09,00,00,2815.1582
2014,04,08,10,00,00,6995.87703
2014,04,08,11,00,00,3778.05444
2014,04,08,12,00,00,3741.07068
2014,04,08,13,00,00,6924.97217
2014,04,08,14,00,00,10496.15869
2014,04,08,15,00,00,12276.62142
2014,04,08,16,00,00,12090.93783
2014,04,08,17,00,00,10580.89616
2014,04,08,18,00,00,8610.78263
2014,04,08,19,00,00,6960.0564
2014,04,08,20,00,00,6674.50293
2014,04,08,21,00,00,7367.90234
2014,04,08,22,00,00,6155.54557
2014,04,08,23,00,00,5753.40291
2014,04,09,00,00,00,6147.4738
2014,04,09,01,00,00,6434.25016
2014,04,09,02,00,00,6343.47355
2014,04,09,03,00,00,6199.31486
2014,04,09,04,00,00,6542.47363
2014,04,09,05,00,00,5524.24845
2014,04,09,06,00,00,5190.04183
2014,04,09,07,00,00,5218.55786
2014,04,09,08,00,00,4037.40214
2014,04,09,09,00,00,4246.34977
2014,04,09,10,00,00,2486.20133
2014,04,09,11,00,00,8258.97929
2014,04,09,12,00,00,13086.06641
2014,04,09,13,00,00,14194.67594
2014,04,09,14,00,00,13119.67432
2014,04,09,15,00,00,11628.55013
2014,04,09,16,00,00,10659.73649
2014,04,09,17,00,00,10304.10693
2014,04,09,18,00,00,8699.79004
2014,04,09,19,00,00,6201.44914
2014,04,09,20,00,00,5339.3431
2014,04,09,21,00,00,4950.33187
2014,04,09,22,00,00,4660.98568
2014,04,09,23,00,00,4505.23275
2014,04,10,00,00,00,3910.01978
2014,04,10,01,00,00,9713.26912
2014,04,10,02,00,00,20123.57617
2014,04,10,03,00,00,8012.45166
2014,04,10,04,00,00,4737.42904
2014,04,10,05,00,00,21573.97201
2014,04,10,06,00,00,15880.29508
2014,04,10,07,00,00,6661.32259
2014,04,10,08,00,00,2319.24748
2014,04,10,09,00,00,1974.41313
2014,04,10,10,00,00,2805.53503
2014,04,10,11,00,00,3812.98364
2014,04,10,12,00,00,5480.5481
2014,04,10,13,00,00,7638.74097
2014,04,10,14,00,00,9086.96452
2014,04,10,15,00,00,10201.3916
2014,04,10,16,00,00,14064.12337
2014,04,10,17,00,00,12999.7998
2014,04,10,18,00,00,8880.92765
2014,04,10,19,00,00,7816.31014
2014,04,10,20,00,00,6284.28426
2014,04,10,21,00,00,6248.56942
2014,04,10,22,00,00,6940.01432
2014,04,10,23,00,00,6619.41398
2014,04,11,00,00,00,6243.06844
2014,04,11,01,00,00,5410.58317
2014,04,11,02,00,00,4537.70011
2014,04,11,03,00,00,3417.80872
2014,04,11,04,00,00,3414.70605
2014,04,11,05,00,00,3105.75151
2014,04,11,06,00,00,2916.96948
2014,04,11,07,00,00,2958.22953
2014,04,11,08,00,00,2559.63143
2014,04,11,09,00,00,2159.25694
2014,04,11,10,00,00,1991.26013
2014,04,11,11,00,00,1901.52633
2014,04,11,12,00,00,1814.67334
2014,04,11,13,00,00,1754.15723
2014,04,11,14,00,00,1448.62215
2014,04,11,15,00,00,1088.65015
2014,04,11,16,00,00,903.34831
2014,04,11,17,00,00,973.36356
2014,04,11,18,00,00,983.94791
2014,04,11,19,00,00,994.40435
2014,04,11,20,00,00,876.31362
2014,04,11,21,00,00,773.58177
2014,04,11,22,00,00,803.77731
2014,04,11,23,00,00,822.61406
2014,04,12,00,00,00,843.41194
2014,04,12,01,00,00,800.84932
2014,04,12,02,00,00,721.50308
2014,04,12,03,00,00,711.30279
2014,04,12,04,00,00,799.34313
2014,04,12,05,00,00,778.30246
2014,04,12,06,00,00,778.01493
2014,04,12,07,00,00,752.96732
2014,04,12,08,00,00,741.9472
2014,04,12,09,00,00,839.91205
2014,04,12,10,00,00,947.96592
2014,04,12,11,00,00,1118.80535
2014,04,12,12,00,00,1408.72693
2014,04,12,13,00,00,2784.64128
2014,04,12,14,00,00,6681.99674
2014,04,12,15,00,00,3371.91007
2014,04,12,16,00,00,3662.91398
2014,04,12,17,00,00,2706.89193
2014,04,12,18,00,00,2414.90267
2014,04,12,19,00,00,2426.0944
2014,04,12,20,00,00,2381.44153
2014,04,12,21,00,00,2276.80583
2014,04,12,22,00,00,2054.49953
2014,04,12,23,00,00,1856.37244
2014,04,13,00,00,00,1928.96816
2014,04,13,01,00,00,1889.81541
2014,04,13,02,00,00,1961.84778
2014,04,13,03,00,00,1971.7417
2014,04,13,04,00,00,1819.47164
2014,04,13,05,00,00,1739.26044
2014,04,13,06,00,00,1386.71328
2014,04,13,07,00,00,1132.72571
2014,04,13,08,00,00,890.57323
2014,04,13,09,00,00,720.68592
2014,04,13,10,00,00,699.29456
2014,04,13,11,00,00,747.42462
2014,04,13,12,00,00,826.93551
2014,04,13,13,00,00,820.63255
2014,04,13,14,00,00,785.38319
2014,04,13,15,00,00,863.0533
2014,04,13,16,00,00,1016.73648
2014,04,13,17,00,00,1113.22919
2014,04,13,18,00,00,1187.49542
2014,04,13,19,00,00,1270.83685
2014,04,13,20,00,00,1279.32302
2014,04,13,21,00,00,1405.06862
2014,04,13,22,00,00,1460.53595
2014,04,13,23,00,00,1432.26457
2014,04,14,00,00,00,1432.52065
2014,04,14,01,00,00,1442.34755
2014,04,14,02,00,00,1419.37986
2014,04,14,03,00,00,1308.70113
2014,04,14,04,00,00,1353.67397
2014,04,14,05,00,00,1435.47319
2014,04,14,06,00,00,1501.54846
2014,04,14,07,00,00,1535.93052
2014,04,14,08,00,00,1659.74375
2014,04,14,09,00,00,1844.31641
2014,04,14,10,00,00,2114.80831
2014,04,14,11,00,00,2019.74054
2014,04,14,12,00,00,2184.28755
2014,04,14,13,00,00,1803.02309
2014,04,14,14,00,00,2026.67719
2014,04,14,15,00,00,2196.29169
2014,04,14,16,00,00,1926.77542
2014,04,14,17,10,00,2547.65127
2014,04,14,18,00,00,2271.59281
2014,04,14,19,00,00,1313.61312
2014,04,14,20,00,00,1511.61255
2014,04,14,21,00,00,1861.5226
2014,04,14,22,00,00,1901.94991
2014,04,14,23,00,00,1821.77171
2014,04,15,00,00,00,2231.31535
2014,04,15,01,00,00,1940.54181
2014,04,15,02,00,00,1849.68533
2014,04,15,03,00,00,1213.50382
2014,04,15,04,00,00,1112.0197
2014,04,15,05,00,00,1452.5164
2014,04,15,06,00,00,1423.7144
2014,04,15,07,00,00,939.87184
2014,04,15,08,00,00,780.78866
2014,04,15,09,00,00,782.00158
2014,04,15,10,00,00,744.88607
2014,04,15,11,00,00,984.92159
2014,04,15,12,00,00,898.22496
2014,04,15,13,00,00,696.35823
2014,04,15,14,00,00,411.6329
2014,04,15,15,00,00,538.03705
2014,04,15,16,00,00,2600.96337
2014,04,15,17,00,00,8451.90373
2014,04,15,18,00,00,7612.47257
2014,04,15,19,00,00,5508.44621
2014,04,15,20,00,00,4114.46985
2014,04,15,21,00,00,3924.84444
2014,04,15,22,00,00,4110.26973
2014,04,15,23,00,00,4894.16284
2014,04,16,00,00,00,4725.68392
2014,04,16,01,00,00,4317.79688
2014,04,16,02,00,00,3974.06775
2014,04,16,03,00,00,3309.83183
2014,04,16,04,00,00,3367.86963
2014,04,16,05,00,00,3624.17277
2014,04,16,06,00,00,3708.49463
2014,04,16,07,00,00,4017.14176
2014,04,16,08,00,00,3991.01343
2014,04,16,09,00,00,2414.83032
2014,04,16,10,00,00,1692.27268
2014,04,16,11,00,00,2532.51023
2014,04,16,12,00,00,3223.88184
2014,04,16,13,00,00,4222.02039
2014,04,16,14,00,00,5770.9681
2014,04,16,15,00,00,7050.22567
2014,04,16,16,00,00,6876.8208
2014,04,16,17,00,00,7442.80892
2014,04,16,18,00,00,6373.27962
2014,04,16,19,00,00,7079.15218
2014,04,16,20,00,00,7869.09375
2014,04,16,21,00,00,7167.15747
2014,04,16,22,00,00,7406.0481
2014,04,16,23,00,00,5192.42391
2014,04,17,00,00,00,4206.22054
2014,04,17,01,00,00,3511.61279
2014,04,17,02,00,00,3198.67912
2014,04,17,03,00,00,2912.82373
2014,04,17,04,00,00,2615.25041
2014,04,17,05,00,00,2361.8678
2014,04,17,06,00,00,2476.36735
2014,04,17,07,00,00,2716.73303
2014,04,17,08,00,00,3071.64148
2014,04,17,09,00,00,3270.48779
2014,04,17,10,00,00,3170.90556
2014,04,17,11,00,00,2931.15987
2014,04,17,12,00,00,3034.29362
2014,04,17,13,00,00,3032.27222
2014,04,17,14,00,00,2723.08362
2014,04,17,15,00,00,2706.28715
2014,04,17,16,00,00,3476.96488
2014,04,17,17,00,00,3311.22607
2014,04,17,18,00,00,2389.23283
2014,04,17,19,00,00,2271.77238
2014,04,17,20,00,00,2591.4563
2014,04,17,21,00,00,2853.90645
2014,04,17,22,00,00,2943.87724
2014,04,17,23,00,00,2976.40519
2014,04,18,00,00,00,2886.85583
2014,04,18,01,00,00,2876.12813
2014,04,18,02,00,00,3013.53988
2014,04,18,03,00,00,2935.83162
2014,04,18,04,00,00,2926.75749
2014,04,18,05,00,00,3150.50602
2014,04,18,06,00,00,3309.81051
2014,04,18,07,00,00,3459.37821
2014,04,18,08,00,00,3424.68233
2014,04,18,09,00,00,3496.585
2014,04,18,10,00,00,3343.57992
2014,04,18,11,00,00,3294.43494
2014,04,18,12,00,00,3484.18083
2014,04,18,13,00,00,3423.40698
2014,04,18,14,00,00,3877.97371
2014,04,18,15,00,00,3887.02856
2014,04,18,16,00,00,3740.92883
2014,04,18,17,00,00,3801.16272
2014,04,18,18,00,00,4189.75321
2014,04,18,19,00,00,5331.69613
2014,04,18,20,00,00,7301.50297
2014,04,18,21,00,00,3831.88
2014,04,18,22,00,00,3259.55383
2014,04,18,23,00,00,3161.87606
2014,04,19,00,00,00,3200.78495
2014,04,19,01,00,00,3135.79822
2014,04,19,02,00,00,3093.81295
2014,04,19,03,00,00,3197.7795
2014,04,19,04,00,00,3022.7522
2014,04,19,05,00,00,2589.8149
2014,04,19,06,00,00,2429.06195
2014,04,19,07,00,00,1791.10345
2014,04,19,08,00,00,1762.59991
2014,04,19,09,00,00,1640.44619
2014,04,19,10,00,00,1165.77023
2014,04,19,11,00,00,897.09134
2014,04,19,12,00,00,1063.36237
2014,04,19,13,00,00,1213.54789
2014,04,19,14,00,00,1712.22709
2014,04,19,15,00,00,2668.87044
2014,04,19,16,00,00,2893.51473
2014,04,19,17,00,00,2286.00753
2014,04,19,18,00,00,2357.36471
2014,04,19,19,00,00,2915.06901
2014,04,19,20,00,00,3943.99886
2014,04,19,21,00,00,3173.10559
2014,04,19,22,00,00,2321.10677
2014,04,19,23,00,00,2381.91878
2014,04,20,00,00,00,2296.62183
2014,04,20,01,00,00,2781.66329
2014,04,20,02,00,00,2740.12386
2014,04,20,03,00,00,2486.37048
2014,04,20,04,00,00,2314.77873
2014,04,20,05,00,00,2132.25899
2014,04,20,06,00,00,2051.88749
2014,04,20,07,00,00,2011.85689
2014,04,20,08,00,00,1859.76103
2014,04,20,09,00,00,1665.51654
2014,04,20,10,00,00,1545.18907
2014,04,20,11,00,00,1663.20384
2014,04,20,12,00,00,1541.27527
2014,04,20,13,00,00,1485.36648
2014,04,20,14,00,00,2200.03796
2014,04,20,15,00,00,2206.40668
2014,04,20,16,00,00,4257.77401
2014,04,20,17,00,00,3273.14612
2014,04,20,18,00,00,1475.6523
2014,04,20,19,00,00,1479.07817
2014,04,20,20,00,00,3195.98167
2014,04,20,21,00,00,4392.50618
2014,04,20,22,00,00,4346.53512
2014,04,20,23,00,00,3027.52189
2014,04,21,00,00,00,3351.48739
2014,04,21,01,00,00,4004.93209
2014,04,21,02,00,00,3843.79871
2014,04,21,03,00,00,6385.42367
2014,04,21,04,00,00,5743.47648
2014,04,21,05,00,00,9127.33781
2014,04,21,06,00,00,6862.09285
2014,04,21,07,00,00,2476.59379
2014,04,21,08,00,00,2541.13839
2014,04,21,09,00,00,2641.65828
2014,04,21,10,00,00,2645.35173
2014,04,21,11,00,00,2528.22835
2014,04,21,12,00,00,2531.50167
2014,04,21,13,00,00,3028.61389
2014,04,21,14,00,00,2810.93111
2014,04,21,15,00,00,2866.13578
2014,04,21,16,00,00,4232.65328
2014,04,21,17,00,00,4007.93376
2014,04,21,18,00,00,3437.04036
2014,04,21,19,00,00,3356.28666
2014,04,21,20,00,00,3745.75765
2014,04,21,21,00,00,3986.63831
2014,04,21,22,00,00,2876.60392
2014,04,21,23,00,00,2498.84965
2014,04,22,00,00,00,2057.3996
2014,04,22,01,00,00,1754.17008
2014,04,22,02,00,00,1694.05764
2014,04,22,03,00,00,1629.6483
2014,04,22,04,00,00,1460.41066
2014,04,22,05,00,00,1757.94973
2014,04,22,06,00,00,1967.88255
2014,04,22,07,00,00,2105.34054
2014,04,22,08,00,00,1933.70121
2014,04,22,09,00,00,1194.2422
2014,04,22,10,00,00,1384.59153
2014,04,22,11,00,00,2133.1945
2014,04,22,12,00,00,1284.96905
2014,04,22,13,00,00,1760.98132
2014,04,22,14,00,00,2711.13944
2014,04,22,15,00,00,5893.14803
2014,04,22,16,00,00,6405.29297
2014,04,22,17,00,00,9590.70646
2014,04,22,18,00,00,10518.62598
2014,04,22,19,00,00,6358.43359
2014,04,22,20,00,00,4918.31608
2014,04,22,21,00,00,5043.2382
2014,04,22,22,00,00,4591.66919
2014,04,22,23,00,00,4470.67334
2014,04,23,00,00,00,3790.34192
2014,04,23,01,00,00,3367.30078
2014,04,23,02,00,00,3036.46794
2014,04,23,03,00,00,2711.07662
2014,04,23,04,00,00,2792.30676
2014,04,23,05,00,00,2542.38135
2014,04,23,06,00,00,2265.86458
2014,04,23,07,00,00,1539.22894
2014,04,23,08,00,00,880.28943
2014,04,23,09,00,00,908.68376
2014,04,23,10,00,00,1634.48222
2014,04,23,11,00,00,3122.5835
2014,04,23,12,00,00,5984.96688
2014,04,23,13,00,00,8884.56006
2014,04,23,14,00,00,9510.93343
2014,04,23,15,00,00,9426.57406
2014,04,23,16,00,00,9262.4694
2014,04,23,17,00,00,8480.50846
2014,04,23,18,00,00,7497.09603
2014,04,23,19,00,00,6892.8606
2014,04,23,20,00,00,5878.41162
2014,04,23,21,00,00,5672.32178
2014,04,23,22,00,00,5574.07869
2014,04,23,23,00,00,6009.3929
2014,04,24,00,00,00,5861.58577
2014,04,24,01,00,00,5537.95907
2014,04,24,02,00,00,5032.67391
2014,04,24,03,00,00,4515.34383
2014,04,24,04,00,00,4366.88704
2014,04,24,05,00,00,4013.47872
2014,04,24,06,00,00,4832.35962
2014,04,24,07,00,00,4411.68306
2014,04,24,08,00,00,3901.32825
2014,04,24,09,00,00,3885.05802
2014,04,24,10,00,00,4256.91683
2014,04,24,11,00,00,4920.70133
2014,04,24,12,00,00,6234.2902
2014,04,24,13,00,00,7945.17684
2014,04,24,14,00,00,10052.49756
2014,04,24,15,00,00,12146.84831
2014,04,24,16,00,00,6762.93376
2014,04,24,17,00,00,4690.38623
2014,04,24,18,00,00,3832.50781
2014,04,24,19,00,00,3208.36837
2014,04,24,20,00,00,2976.7275
2014,04,24,21,00,00,3134.15422
2014,04,24,22,00,00,3111.57316
2014,04,24,23,00,00,3117.54081
2014,04,25,00,00,00,3105.74361
2014,04,25,01,00,00,2942.19051
2014,04,25,02,00,00,3007.821
2014,04,25,03,00,00,3065.2454
2014,04,25,04,00,00,3023.49215
2014,04,25,05,00,00,2999.07475
2014,04,25,06,00,00,2972.71602
2014,04,25,07,00,00,3174.04496
2014,04,25,08,00,00,3136.45431
2014,04,25,09,00,00,3213.98413
2014,04,25,10,00,00,2671.86007
2014,04,25,11,00,00,2288.68571
2014,04,25,12,10,00,1990.3864
2014,04,25,13,00,00,1867.39384
2014,04,25,14,00,00,1713.599
2014,04,25,15,00,00,1706.57196
2014,04,25,16,00,00,1727.63306
2014,04,25,17,00,00,1936.90259
2014,04,25,18,00,00,2447.12207
2014,04,25,19,00,00,2028.75254
2014,04,25,20,00,00,1970.53253
2014,04,25,21,00,00,1955.92137
2014,04,25,22,00,00,1865.7476
2014,04,25,23,00,00,1756.47017
2014,04,26,00,00,00,1785.78583
2014,04,26,01,00,00,1893.5957
2014,04,26,02,00,00,1903.02142
2014,04,26,03,00,00,1854.70235
2014,04,26,04,00,00,1831.31496
2014,04,26,05,00,00,2148.51322
2014,04,26,06,00,00,1907.94631
2014,04,26,07,00,00,1925.87683
2014,04,26,08,00,00,1828.04974
2014,04,26,09,00,00,1667.48964
2014,04,26,10,00,00,1947.64376
2014,04,26,11,00,00,1326.49654
2014,04,26,12,00,00,1128.43728
2014,04,26,13,00,00,1014.62688
2014,04,26,14,00,00,1067.21016
2014,04,26,15,00,00,1154.61485
2014,04,26,16,00,00,1092.07865
2014,04,26,17,00,00,1158.57736
2014,04,26,18,00,00,1743.45685
2014,04,26,19,00,00,1811.48728
2014,04,26,20,00,00,2093.40072
2014,04,26,21,00,00,1948.53086
2014,04,26,22,00,00,2061.65753
2014,04,26,23,00,00,2325.69466
2014,04,27,00,00,00,2544.87004
2014,04,27,01,00,00,2457.48181
2014,04,27,02,00,00,2217.18018
2014,04,27,03,00,00,2124.57825
2014,04,27,04,00,00,1958.7511
2014,04,27,05,00,00,1909.01449
2014,04,27,06,00,00,1856.09208
2014,04,27,07,00,00,1846.04279
2014,04,27,08,00,00,1933.55939
2014,04,27,09,00,00,2826.521
2014,04,27,10,00,00,1619.59351
2014,04,27,11,00,00,1389.75911
2014,04,27,12,00,00,1325.24764
2014,04,27,13,00,00,972.92605
2014,04,27,14,00,00,932.86899
2014,04,27,15,00,00,1041.28741
2014,04,27,16,00,00,966.64951
2014,04,27,17,00,00,920.68397
2014,04,27,18,00,00,951.19924
2014,04,27,19,00,00,1221.58404
2014,04,27,20,00,00,1465.41866
2014,04,27,21,00,00,1392.66866
2014,04,27,22,00,00,1064.79903
2014,04,27,23,00,00,1025.80002
2014,04,28,00,00,00,1194.05265
2014,04,28,01,00,00,1214.59766
2014,04,28,02,00,00,1189.53066
2014,04,28,03,00,00,1416.26774
2014,04,28,04,00,00,1358.40063
2014,04,28,05,00,00,1407.25663
2014,04,28,06,00,00,1528.30499
2014,04,28,07,00,00,1533.65554
2014,04,28,08,00,00,1424.97205
2014,04,28,09,00,00,1582.49792
2014,04,28,10,00,00,1595.51469
2014,04,28,11,00,00,1884.12368
2014,04,28,12,00,00,1961.19226
2014,04,28,13,00,00,2550.55579
2014,04,28,14,00,00,2448.73971
2014,04,28,15,00,00,1579.62736
2014,04,28,16,00,00,1728.23077
2014,04,28,17,00,00,1597.94411
2014,04,28,18,00,00,1746.06738
2014,04,28,19,00,00,1481.40629
2014,04,28,20,00,00,1476.7546
2014,04,28,21,00,00,1263.84741
