"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","2001","2","20","01:00","181"
"Pietarsaari Leppäluoto","2001","2","20","02:00","176"
"Pietarsaari Leppäluoto","2001","2","20","03:00","169"
"Pietarsaari Leppäluoto","2001","2","20","04:00","158"
"Pietarsaari Leppäluoto","2001","2","20","05:00","139"
"Pietarsaari Leppäluoto","2001","2","20","06:00","111"
"Pietarsaari Leppäluoto","2001","2","20","07:00","99"
"Pietarsaari Leppäluoto","2001","2","20","08:00","79"
"Pietarsaari Leppäluoto","2001","2","20","09:00","75"
"Pietarsaari Leppäluoto","2001","2","20","10:00","52"
"Pietarsaari Leppäluoto","2001","2","20","11:00","43"
"Pietarsaari Leppäluoto","2001","2","20","12:00","23"
"Pietarsaari Leppäluoto","2001","2","20","13:00","19"
"Pietarsaari Leppäluoto","2001","2","20","14:00","11"
"Pietarsaari Leppäluoto","2001","2","20","15:00","10"
"Pietarsaari Leppäluoto","2001","2","20","16:00","10"
"Pietarsaari Leppäluoto","2001","2","20","17:00","16"
"Pietarsaari Leppäluoto","2001","2","20","18:00","20"
"Pietarsaari Leppäluoto","2001","2","20","19:00","27"
"Pietarsaari Leppäluoto","2001","2","20","20:00","35"
"Pietarsaari Leppäluoto","2001","2","20","21:00","48"
"Pietarsaari Leppäluoto","2001","2","20","22:00","64"
"Pietarsaari Leppäluoto","2001","2","20","23:00","83"
"Pietarsaari Leppäluoto","2001","2","21","00:00","107"
"Pietarsaari Leppäluoto","2001","2","21","01:00","133"
"Pietarsaari Leppäluoto","2001","2","21","02:00","158"
"Pietarsaari Leppäluoto","2001","2","21","03:00","183"
"Pietarsaari Leppäluoto","2001","2","21","04:00","205"
"Pietarsaari Leppäluoto","2001","2","21","05:00","224"
"Pietarsaari Leppäluoto","2001","2","21","06:00","243"
"Pietarsaari Leppäluoto","2001","2","21","07:00","258"
"Pietarsaari Leppäluoto","2001","2","21","08:00","273"
"Pietarsaari Leppäluoto","2001","2","21","09:00","282"
"Pietarsaari Leppäluoto","2001","2","21","10:00","278"
"Pietarsaari Leppäluoto","2001","2","21","11:00","248"
"Pietarsaari Leppäluoto","2001","2","21","12:00","173"
"Pietarsaari Leppäluoto","2001","2","21","13:00","120"
"Pietarsaari Leppäluoto","2001","2","21","14:00","82"
"Pietarsaari Leppäluoto","2001","2","21","15:00","19"
"Pietarsaari Leppäluoto","2001","2","21","16:00","-7"
"Pietarsaari Leppäluoto","2001","2","21","17:00","-60"
"Pietarsaari Leppäluoto","2001","2","21","18:00","-106"
"Pietarsaari Leppäluoto","2001","2","21","19:00","-156"
"Pietarsaari Leppäluoto","2001","2","21","20:00","-202"
"Pietarsaari Leppäluoto","2001","2","21","21:00","-231"
"Pietarsaari Leppäluoto","2001","2","21","22:00","-261"
"Pietarsaari Leppäluoto","2001","2","21","23:00","-271"
"Pietarsaari Leppäluoto","2001","2","22","00:00","-292"
"Pietarsaari Leppäluoto","2001","2","22","01:00","-300"
"Pietarsaari Leppäluoto","2001","2","22","02:00","-318"
"Pietarsaari Leppäluoto","2001","2","22","03:00","-338"
"Pietarsaari Leppäluoto","2001","2","22","04:00","-349"
"Pietarsaari Leppäluoto","2001","2","22","05:00","-361"
"Pietarsaari Leppäluoto","2001","2","22","06:00","-363"
"Pietarsaari Leppäluoto","2001","2","22","07:00","-364"
"Pietarsaari Leppäluoto","2001","2","22","08:00","-362"
"Pietarsaari Leppäluoto","2001","2","22","09:00","-358"
"Pietarsaari Leppäluoto","2001","2","22","10:00","-350"
"Pietarsaari Leppäluoto","2001","2","22","11:00","-342"
"Pietarsaari Leppäluoto","2001","2","22","12:00","-330"
"Pietarsaari Leppäluoto","2001","2","22","13:00","-315"
"Pietarsaari Leppäluoto","2001","2","22","14:00","-298"
"Pietarsaari Leppäluoto","2001","2","22","15:00","-281"
"Pietarsaari Leppäluoto","2001","2","22","16:00","-263"
"Pietarsaari Leppäluoto","2001","2","22","17:00","-247"
"Pietarsaari Leppäluoto","2001","2","22","18:00","-230"
"Pietarsaari Leppäluoto","2001","2","22","19:00","-216"
"Pietarsaari Leppäluoto","2001","2","22","20:00","-204"
"Pietarsaari Leppäluoto","2001","2","22","21:00","-192"
"Pietarsaari Leppäluoto","2001","2","22","22:00","-177"
"Pietarsaari Leppäluoto","2001","2","22","23:00","-166"
"Pietarsaari Leppäluoto","2001","2","23","00:00","-157"
"Pietarsaari Leppäluoto","2001","2","23","01:00","-150"
"Pietarsaari Leppäluoto","2001","2","23","02:00","-144"
"Pietarsaari Leppäluoto","2001","2","23","03:00","-134"
"Pietarsaari Leppäluoto","2001","2","23","04:00","-124"
"Pietarsaari Leppäluoto","2001","2","23","05:00","-117"
"Pietarsaari Leppäluoto","2001","2","23","06:00","-111"
"Pietarsaari Leppäluoto","2001","2","23","07:00","-107"
"Pietarsaari Leppäluoto","2001","2","23","08:00","-102"
"Pietarsaari Leppäluoto","2001","2","23","09:00","-99"
"Pietarsaari Leppäluoto","2001","2","23","10:00","-97"
"Pietarsaari Leppäluoto","2001","2","23","11:00","-92"
"Pietarsaari Leppäluoto","2001","2","23","12:00","-86"
"Pietarsaari Leppäluoto","2001","2","23","13:00","-80"
"Pietarsaari Leppäluoto","2001","2","23","14:00","-77"
"Pietarsaari Leppäluoto","2001","2","23","15:00","-74"
"Pietarsaari Leppäluoto","2001","2","23","16:00","-72"
"Pietarsaari Leppäluoto","2001","2","23","17:00","-68"
"Pietarsaari Leppäluoto","2001","2","23","18:00","-62"
"Pietarsaari Leppäluoto","2001","2","23","19:00","-55"
"Pietarsaari Leppäluoto","2001","2","23","20:00","-49"
"Pietarsaari Leppäluoto","2001","2","23","21:00","-44"
"Pietarsaari Leppäluoto","2001","2","23","22:00","-39"
"Pietarsaari Leppäluoto","2001","2","23","23:00","-36"
"Pietarsaari Leppäluoto","2001","2","24","00:00","-38"
"Pietarsaari Leppäluoto","2001","2","24","01:00","-36"
"Pietarsaari Leppäluoto","2001","2","24","02:00","-34"
"Pietarsaari Leppäluoto","2001","2","24","03:00","-29"
"Pietarsaari Leppäluoto","2001","2","24","04:00","-26"
"Pietarsaari Leppäluoto","2001","2","24","05:00","-21"
"Pietarsaari Leppäluoto","2001","2","24","06:00","-21"
"Pietarsaari Leppäluoto","2001","2","24","07:00","-19"
"Pietarsaari Leppäluoto","2001","2","24","08:00","-18"
"Pietarsaari Leppäluoto","2001","2","24","09:00","-15"
"Pietarsaari Leppäluoto","2001","2","24","10:00","-12"
"Pietarsaari Leppäluoto","2001","2","24","11:00","-7"
"Pietarsaari Leppäluoto","2001","2","24","12:00","0"
"Pietarsaari Leppäluoto","2001","2","24","13:00","6"
"Pietarsaari Leppäluoto","2001","2","24","14:00","15"
"Pietarsaari Leppäluoto","2001","2","24","15:00","21"
"Pietarsaari Leppäluoto","2001","2","24","16:00","27"
"Pietarsaari Leppäluoto","2001","2","24","17:00","32"
"Pietarsaari Leppäluoto","2001","2","24","18:00","36"
"Pietarsaari Leppäluoto","2001","2","24","19:00","40"
"Pietarsaari Leppäluoto","2001","2","24","20:00","43"
"Pietarsaari Leppäluoto","2001","2","24","21:00","44"
"Pietarsaari Leppäluoto","2001","2","24","22:00","46"
"Pietarsaari Leppäluoto","2001","2","24","23:00","50"
"Pietarsaari Leppäluoto","2001","2","25","00:00","55"
"Pietarsaari Leppäluoto","2001","2","25","01:00","59"
"Pietarsaari Leppäluoto","2001","2","25","02:00","64"
"Pietarsaari Leppäluoto","2001","2","25","03:00","70"
"Pietarsaari Leppäluoto","2001","2","25","04:00","74"
"Pietarsaari Leppäluoto","2001","2","25","05:00","79"
"Pietarsaari Leppäluoto","2001","2","25","06:00","83"
"Pietarsaari Leppäluoto","2001","2","25","07:00","86"
"Pietarsaari Leppäluoto","2001","2","25","08:00","89"
"Pietarsaari Leppäluoto","2001","2","25","09:00","93"
"Pietarsaari Leppäluoto","2001","2","25","10:00","97"
"Pietarsaari Leppäluoto","2001","2","25","11:00","101"
"Pietarsaari Leppäluoto","2001","2","25","12:00","106"
"Pietarsaari Leppäluoto","2001","2","25","13:00","109"
"Pietarsaari Leppäluoto","2001","2","25","14:00","111"
"Pietarsaari Leppäluoto","2001","2","25","15:00","112"
"Pietarsaari Leppäluoto","2001","2","25","16:00","116"
"Pietarsaari Leppäluoto","2001","2","25","17:00","118"
"Pietarsaari Leppäluoto","2001","2","25","18:00","118"
"Pietarsaari Leppäluoto","2001","2","25","19:00","115"
"Pietarsaari Leppäluoto","2001","2","25","20:00","109"
"Pietarsaari Leppäluoto","2001","2","25","21:00","108"
"Pietarsaari Leppäluoto","2001","2","25","22:00","104"
"Pietarsaari Leppäluoto","2001","2","25","23:00","105"
"Pietarsaari Leppäluoto","2001","2","26","00:00","106"
"Pietarsaari Leppäluoto","2001","2","26","01:00","108"
"Pietarsaari Leppäluoto","2001","2","26","02:00","108"
"Pietarsaari Leppäluoto","2001","2","26","03:00","110"
"Pietarsaari Leppäluoto","2001","2","26","04:00","111"
"Pietarsaari Leppäluoto","2001","2","26","05:00","111"
"Pietarsaari Leppäluoto","2001","2","26","06:00","108"
"Pietarsaari Leppäluoto","2001","2","26","07:00","108"
"Pietarsaari Leppäluoto","2001","2","26","08:00","107"
"Pietarsaari Leppäluoto","2001","2","26","09:00","108"
"Pietarsaari Leppäluoto","2001","2","26","10:00","110"
"Pietarsaari Leppäluoto","2001","2","26","11:00","112"
"Pietarsaari Leppäluoto","2001","2","26","12:00","114"
"Pietarsaari Leppäluoto","2001","2","26","13:00","117"
"Pietarsaari Leppäluoto","2001","2","26","14:00","120"
"Pietarsaari Leppäluoto","2001","2","26","15:00","122"
"Pietarsaari Leppäluoto","2001","2","26","16:00","126"
"Pietarsaari Leppäluoto","2001","2","26","17:00","128"
"Pietarsaari Leppäluoto","2001","2","26","18:00","128"
"Pietarsaari Leppäluoto","2001","2","26","19:00","129"
"Pietarsaari Leppäluoto","2001","2","26","20:00","128"
"Pietarsaari Leppäluoto","2001","2","26","21:00","128"
"Pietarsaari Leppäluoto","2001","2","26","22:00","124"
"Pietarsaari Leppäluoto","2001","2","26","23:00","120"
"Pietarsaari Leppäluoto","2001","2","27","00:00","117"
"Pietarsaari Leppäluoto","2001","2","27","01:00","114"
"Pietarsaari Leppäluoto","2001","2","27","02:00","114"
"Pietarsaari Leppäluoto","2001","2","27","03:00","108"
"Pietarsaari Leppäluoto","2001","2","27","04:00","105"
"Pietarsaari Leppäluoto","2001","2","27","05:00","99"
"Pietarsaari Leppäluoto","2001","2","27","06:00","91"
"Pietarsaari Leppäluoto","2001","2","27","07:00","88"
"Pietarsaari Leppäluoto","2001","2","27","08:00","85"
"Pietarsaari Leppäluoto","2001","2","27","09:00","85"
"Pietarsaari Leppäluoto","2001","2","27","10:00","85"
"Pietarsaari Leppäluoto","2001","2","27","11:00","84"
"Pietarsaari Leppäluoto","2001","2","27","12:00","84"
"Pietarsaari Leppäluoto","2001","2","27","13:00","82"
"Pietarsaari Leppäluoto","2001","2","27","14:00","83"
"Pietarsaari Leppäluoto","2001","2","27","15:00","85"
"Pietarsaari Leppäluoto","2001","2","27","16:00","87"
"Pietarsaari Leppäluoto","2001","2","27","17:00","86"
"Pietarsaari Leppäluoto","2001","2","27","18:00","86"
"Pietarsaari Leppäluoto","2001","2","27","19:00","79"
"Pietarsaari Leppäluoto","2001","2","27","20:00","79"
"Pietarsaari Leppäluoto","2001","2","27","21:00","69"
"Pietarsaari Leppäluoto","2001","2","27","22:00","67"
"Pietarsaari Leppäluoto","2001","2","27","23:00","67"
"Pietarsaari Leppäluoto","2001","2","28","00:00","67"
"Pietarsaari Leppäluoto","2001","2","28","01:00","66"
"Pietarsaari Leppäluoto","2001","2","28","02:00","67"
"Pietarsaari Leppäluoto","2001","2","28","03:00","67"
"Pietarsaari Leppäluoto","2001","2","28","04:00","66"
"Pietarsaari Leppäluoto","2001","2","28","05:00","66"
"Pietarsaari Leppäluoto","2001","2","28","06:00","61"
"Pietarsaari Leppäluoto","2001","2","28","07:00","61"
"Pietarsaari Leppäluoto","2001","2","28","08:00","61"
"Pietarsaari Leppäluoto","2001","2","28","09:00","59"
"Pietarsaari Leppäluoto","2001","2","28","10:00","58"
"Pietarsaari Leppäluoto","2001","2","28","11:00","62"
"Pietarsaari Leppäluoto","2001","2","28","12:00","62"
"Pietarsaari Leppäluoto","2001","2","28","13:00","60"
"Pietarsaari Leppäluoto","2001","2","28","14:00","60"
"Pietarsaari Leppäluoto","2001","2","28","15:00","57"
"Pietarsaari Leppäluoto","2001","2","28","16:00","60"
"Pietarsaari Leppäluoto","2001","2","28","17:00","58"
"Pietarsaari Leppäluoto","2001","2","28","18:00","51"
"Pietarsaari Leppäluoto","2001","2","28","19:00","45"
"Pietarsaari Leppäluoto","2001","2","28","20:00","27"
"Pietarsaari Leppäluoto","2001","2","28","21:00","25"
"Pietarsaari Leppäluoto","2001","2","28","22:00","16"
"Pietarsaari Leppäluoto","2001","2","28","23:00","16"
"Pietarsaari Leppäluoto","2001","3","1","00:00","11"
"Pietarsaari Leppäluoto","2001","3","1","01:00","11"
"Pietarsaari Leppäluoto","2001","3","1","02:00","11"
"Pietarsaari Leppäluoto","2001","3","1","03:00","10"
"Pietarsaari Leppäluoto","2001","3","1","04:00","4"
"Pietarsaari Leppäluoto","2001","3","1","05:00","4"
"Pietarsaari Leppäluoto","2001","3","1","06:00","4"
"Pietarsaari Leppäluoto","2001","3","1","07:00","4"
"Pietarsaari Leppäluoto","2001","3","1","08:00","4"
"Pietarsaari Leppäluoto","2001","3","1","09:00","4"
"Pietarsaari Leppäluoto","2001","3","1","10:00","4"
"Pietarsaari Leppäluoto","2001","3","1","11:00","4"
"Pietarsaari Leppäluoto","2001","3","1","12:00","-2"
"Pietarsaari Leppäluoto","2001","3","1","13:00","-4"
"Pietarsaari Leppäluoto","2001","3","1","14:00","-4"
"Pietarsaari Leppäluoto","2001","3","1","15:00","-4"
"Pietarsaari Leppäluoto","2001","3","1","16:00","-14"
"Pietarsaari Leppäluoto","2001","3","1","17:00","-15"
"Pietarsaari Leppäluoto","2001","3","1","18:00","-31"
"Pietarsaari Leppäluoto","2001","3","1","19:00","-35"
"Pietarsaari Leppäluoto","2001","3","1","20:00","-48"
"Pietarsaari Leppäluoto","2001","3","1","21:00","-54"
"Pietarsaari Leppäluoto","2001","3","1","22:00","-60"
"Pietarsaari Leppäluoto","2001","3","1","23:00","-61"
"Pietarsaari Leppäluoto","2001","3","2","00:00","-70"
"Pietarsaari Leppäluoto","2001","3","2","01:00","-76"
"Pietarsaari Leppäluoto","2001","3","2","02:00","-76"
"Pietarsaari Leppäluoto","2001","3","2","03:00","-75"
"Pietarsaari Leppäluoto","2001","3","2","04:00","-76"
"Pietarsaari Leppäluoto","2001","3","2","05:00","-81"
"Pietarsaari Leppäluoto","2001","3","2","06:00","-81"
"Pietarsaari Leppäluoto","2001","3","2","07:00","-84"
"Pietarsaari Leppäluoto","2001","3","2","08:00","-82"
"Pietarsaari Leppäluoto","2001","3","2","09:00","-80"
"Pietarsaari Leppäluoto","2001","3","2","10:00","-81"
"Pietarsaari Leppäluoto","2001","3","2","11:00","-79"
"Pietarsaari Leppäluoto","2001","3","2","12:00","-84"
"Pietarsaari Leppäluoto","2001","3","2","13:00","-83"
"Pietarsaari Leppäluoto","2001","3","2","14:00","-83"
"Pietarsaari Leppäluoto","2001","3","2","15:00","-83"
"Pietarsaari Leppäluoto","2001","3","2","16:00","-82"
"Pietarsaari Leppäluoto","2001","3","2","17:00","-84"
"Pietarsaari Leppäluoto","2001","3","2","18:00","-85"
"Pietarsaari Leppäluoto","2001","3","2","19:00","-88"
"Pietarsaari Leppäluoto","2001","3","2","20:00","-88"
"Pietarsaari Leppäluoto","2001","3","2","21:00","-89"
"Pietarsaari Leppäluoto","2001","3","2","22:00","-89"
"Pietarsaari Leppäluoto","2001","3","2","23:00","-90"
"Pietarsaari Leppäluoto","2001","3","3","00:00","-89"
"Pietarsaari Leppäluoto","2001","3","3","01:00","-87"
"Pietarsaari Leppäluoto","2001","3","3","02:00","-85"
"Pietarsaari Leppäluoto","2001","3","3","03:00","-81"
"Pietarsaari Leppäluoto","2001","3","3","04:00","-76"
"Pietarsaari Leppäluoto","2001","3","3","05:00","-70"
"Pietarsaari Leppäluoto","2001","3","3","06:00","-64"
"Pietarsaari Leppäluoto","2001","3","3","07:00","-58"
"Pietarsaari Leppäluoto","2001","3","3","08:00","-51"
"Pietarsaari Leppäluoto","2001","3","3","09:00","-46"
"Pietarsaari Leppäluoto","2001","3","3","10:00","-41"
"Pietarsaari Leppäluoto","2001","3","3","11:00","-35"
"Pietarsaari Leppäluoto","2001","3","3","12:00","-28"
"Pietarsaari Leppäluoto","2001","3","3","13:00","-24"
"Pietarsaari Leppäluoto","2001","3","3","14:00","-20"
"Pietarsaari Leppäluoto","2001","3","3","15:00","-19"
"Pietarsaari Leppäluoto","2001","3","3","16:00","-17"
"Pietarsaari Leppäluoto","2001","3","3","17:00","-16"
"Pietarsaari Leppäluoto","2001","3","3","18:00","-14"
"Pietarsaari Leppäluoto","2001","3","3","19:00","-11"
"Pietarsaari Leppäluoto","2001","3","3","20:00","-8"
"Pietarsaari Leppäluoto","2001","3","3","21:00","-5"
"Pietarsaari Leppäluoto","2001","3","3","22:00","-1"
"Pietarsaari Leppäluoto","2001","3","3","23:00","2"
"Pietarsaari Leppäluoto","2001","3","4","00:00","5"
"Pietarsaari Leppäluoto","2001","3","4","01:00","7"
"Pietarsaari Leppäluoto","2001","3","4","02:00","12"
"Pietarsaari Leppäluoto","2001","3","4","03:00","15"
"Pietarsaari Leppäluoto","2001","3","4","04:00","20"
"Pietarsaari Leppäluoto","2001","3","4","05:00","25"
"Pietarsaari Leppäluoto","2001","3","4","06:00","29"
"Pietarsaari Leppäluoto","2001","3","4","07:00","33"
"Pietarsaari Leppäluoto","2001","3","4","08:00","39"
"Pietarsaari Leppäluoto","2001","3","4","09:00","44"
"Pietarsaari Leppäluoto","2001","3","4","10:00","51"
"Pietarsaari Leppäluoto","2001","3","4","11:00","59"
"Pietarsaari Leppäluoto","2001","3","4","12:00","66"
"Pietarsaari Leppäluoto","2001","3","4","13:00","71"
"Pietarsaari Leppäluoto","2001","3","4","14:00","80"
"Pietarsaari Leppäluoto","2001","3","4","15:00","87"
"Pietarsaari Leppäluoto","2001","3","4","16:00","96"
"Pietarsaari Leppäluoto","2001","3","4","17:00","102"
"Pietarsaari Leppäluoto","2001","3","4","18:00","111"
"Pietarsaari Leppäluoto","2001","3","4","19:00","118"
"Pietarsaari Leppäluoto","2001","3","4","20:00","125"
"Pietarsaari Leppäluoto","2001","3","4","21:00","130"
"Pietarsaari Leppäluoto","2001","3","4","22:00","133"
"Pietarsaari Leppäluoto","2001","3","4","23:00","136"
"Pietarsaari Leppäluoto","2001","3","5","00:00","138"
"Pietarsaari Leppäluoto","2001","3","5","01:00","141"
"Pietarsaari Leppäluoto","2001","3","5","02:00","130"
"Pietarsaari Leppäluoto","2001","3","5","03:00","132"
"Pietarsaari Leppäluoto","2001","3","5","04:00","122"
"Pietarsaari Leppäluoto","2001","3","5","05:00","123"
"Pietarsaari Leppäluoto","2001","3","5","06:00","124"
"Pietarsaari Leppäluoto","2001","3","5","07:00","114"
"Pietarsaari Leppäluoto","2001","3","5","08:00","117"
"Pietarsaari Leppäluoto","2001","3","5","09:00","118"
"Pietarsaari Leppäluoto","2001","3","5","10:00","121"
"Pietarsaari Leppäluoto","2001","3","5","11:00","121"
"Pietarsaari Leppäluoto","2001","3","5","12:00","117"
"Pietarsaari Leppäluoto","2001","3","5","13:00","117"
"Pietarsaari Leppäluoto","2001","3","5","14:00","114"
"Pietarsaari Leppäluoto","2001","3","5","15:00","111"
"Pietarsaari Leppäluoto","2001","3","5","16:00","104"
"Pietarsaari Leppäluoto","2001","3","5","17:00","100"
"Pietarsaari Leppäluoto","2001","3","5","18:00","92"
"Pietarsaari Leppäluoto","2001","3","5","19:00","85"
"Pietarsaari Leppäluoto","2001","3","5","20:00","78"
"Pietarsaari Leppäluoto","2001","3","5","21:00","73"
"Pietarsaari Leppäluoto","2001","3","5","22:00","65"
"Pietarsaari Leppäluoto","2001","3","5","23:00","64"
"Pietarsaari Leppäluoto","2001","3","6","00:00","60"
"Pietarsaari Leppäluoto","2001","3","6","01:00","58"
"Pietarsaari Leppäluoto","2001","3","6","02:00","50"
"Pietarsaari Leppäluoto","2001","3","6","03:00","49"
"Pietarsaari Leppäluoto","2001","3","6","04:00","49"
"Pietarsaari Leppäluoto","2001","3","6","05:00","50"
"Pietarsaari Leppäluoto","2001","3","6","06:00","52"
"Pietarsaari Leppäluoto","2001","3","6","07:00","58"
"Pietarsaari Leppäluoto","2001","3","6","08:00","62"
"Pietarsaari Leppäluoto","2001","3","6","09:00","74"
"Pietarsaari Leppäluoto","2001","3","6","10:00","84"
"Pietarsaari Leppäluoto","2001","3","6","11:00","94"
"Pietarsaari Leppäluoto","2001","3","6","12:00","104"
"Pietarsaari Leppäluoto","2001","3","6","13:00","116"
"Pietarsaari Leppäluoto","2001","3","6","14:00","127"
"Pietarsaari Leppäluoto","2001","3","6","15:00","140"
"Pietarsaari Leppäluoto","2001","3","6","16:00","150"
"Pietarsaari Leppäluoto","2001","3","6","17:00","161"
"Pietarsaari Leppäluoto","2001","3","6","18:00","169"
"Pietarsaari Leppäluoto","2001","3","6","19:00","177"
"Pietarsaari Leppäluoto","2001","3","6","20:00","184"
"Pietarsaari Leppäluoto","2001","3","6","21:00","192"
"Pietarsaari Leppäluoto","2001","3","6","22:00","201"
"Pietarsaari Leppäluoto","2001","3","6","23:00","207"
"Pietarsaari Leppäluoto","2001","3","7","00:00","207"
"Pietarsaari Leppäluoto","2001","3","7","01:00","170"
"Pietarsaari Leppäluoto","2001","3","7","02:00","137"
"Pietarsaari Leppäluoto","2001","3","7","03:00","125"
"Pietarsaari Leppäluoto","2001","3","7","04:00","106"
"Pietarsaari Leppäluoto","2001","3","7","05:00","86"
"Pietarsaari Leppäluoto","2001","3","7","06:00","74"
"Pietarsaari Leppäluoto","2001","3","7","07:00","59"
"Pietarsaari Leppäluoto","2001","3","7","08:00","47"
"Pietarsaari Leppäluoto","2001","3","7","09:00","48"
"Pietarsaari Leppäluoto","2001","3","7","10:00","33"
"Pietarsaari Leppäluoto","2001","3","7","11:00","32"
"Pietarsaari Leppäluoto","2001","3","7","12:00","23"
"Pietarsaari Leppäluoto","2001","3","7","13:00","23"
"Pietarsaari Leppäluoto","2001","3","7","14:00","24"
"Pietarsaari Leppäluoto","2001","3","7","15:00","18"
"Pietarsaari Leppäluoto","2001","3","7","16:00","18"
"Pietarsaari Leppäluoto","2001","3","7","17:00","19"
"Pietarsaari Leppäluoto","2001","3","7","18:00","20"
"Pietarsaari Leppäluoto","2001","3","7","19:00","21"
"Pietarsaari Leppäluoto","2001","3","7","20:00","23"
"Pietarsaari Leppäluoto","2001","3","7","21:00","26"
"Pietarsaari Leppäluoto","2001","3","7","22:00","29"
"Pietarsaari Leppäluoto","2001","3","7","23:00","33"
"Pietarsaari Leppäluoto","2001","3","8","00:00","38"
"Pietarsaari Leppäluoto","2001","3","8","01:00","42"
"Pietarsaari Leppäluoto","2001","3","8","02:00","46"
"Pietarsaari Leppäluoto","2001","3","8","03:00","49"
"Pietarsaari Leppäluoto","2001","3","8","04:00","51"
"Pietarsaari Leppäluoto","2001","3","8","05:00","52"
"Pietarsaari Leppäluoto","2001","3","8","06:00","54"
"Pietarsaari Leppäluoto","2001","3","8","07:00","55"
"Pietarsaari Leppäluoto","2001","3","8","08:00","57"
"Pietarsaari Leppäluoto","2001","3","8","09:00","60"
"Pietarsaari Leppäluoto","2001","3","8","10:00","65"
"Pietarsaari Leppäluoto","2001","3","8","11:00","71"
"Pietarsaari Leppäluoto","2001","3","8","12:00","77"
"Pietarsaari Leppäluoto","2001","3","8","13:00","84"
"Pietarsaari Leppäluoto","2001","3","8","14:00","91"
"Pietarsaari Leppäluoto","2001","3","8","15:00","97"
"Pietarsaari Leppäluoto","2001","3","8","16:00","105"
"Pietarsaari Leppäluoto","2001","3","8","17:00","114"
"Pietarsaari Leppäluoto","2001","3","8","18:00","124"
"Pietarsaari Leppäluoto","2001","3","8","19:00","135"
"Pietarsaari Leppäluoto","2001","3","8","20:00","145"
"Pietarsaari Leppäluoto","2001","3","8","21:00","154"
"Pietarsaari Leppäluoto","2001","3","8","22:00","163"
"Pietarsaari Leppäluoto","2001","3","8","23:00","171"
"Pietarsaari Leppäluoto","2001","3","9","00:00","180"
"Pietarsaari Leppäluoto","2001","3","9","01:00","187"
"Pietarsaari Leppäluoto","2001","3","9","02:00","191"
"Pietarsaari Leppäluoto","2001","3","9","03:00","193"
"Pietarsaari Leppäluoto","2001","3","9","04:00","192"
"Pietarsaari Leppäluoto","2001","3","9","05:00","192"
"Pietarsaari Leppäluoto","2001","3","9","06:00","185"
"Pietarsaari Leppäluoto","2001","3","9","07:00","178"
"Pietarsaari Leppäluoto","2001","3","9","08:00","179"
"Pietarsaari Leppäluoto","2001","3","9","09:00","177"
"Pietarsaari Leppäluoto","2001","3","9","10:00","167"
"Pietarsaari Leppäluoto","2001","3","9","11:00","167"
"Pietarsaari Leppäluoto","2001","3","9","12:00","157"
"Pietarsaari Leppäluoto","2001","3","9","13:00","154"
"Pietarsaari Leppäluoto","2001","3","9","14:00","152"
"Pietarsaari Leppäluoto","2001","3","9","15:00","151"
"Pietarsaari Leppäluoto","2001","3","9","16:00","141"
"Pietarsaari Leppäluoto","2001","3","9","17:00","140"
"Pietarsaari Leppäluoto","2001","3","9","18:00","140"
"Pietarsaari Leppäluoto","2001","3","9","19:00","136"
"Pietarsaari Leppäluoto","2001","3","9","20:00","135"
"Pietarsaari Leppäluoto","2001","3","9","21:00","130"
"Pietarsaari Leppäluoto","2001","3","9","22:00","117"
"Pietarsaari Leppäluoto","2001","3","9","23:00","118"
"Pietarsaari Leppäluoto","2001","3","10","00:00","108"
"Pietarsaari Leppäluoto","2001","3","10","01:00","109"
"Pietarsaari Leppäluoto","2001","3","10","02:00","100"
"Pietarsaari Leppäluoto","2001","3","10","03:00","93"
"Pietarsaari Leppäluoto","2001","3","10","04:00","84"
"Pietarsaari Leppäluoto","2001","3","10","05:00","73"
"Pietarsaari Leppäluoto","2001","3","10","06:00","66"
"Pietarsaari Leppäluoto","2001","3","10","07:00","57"
"Pietarsaari Leppäluoto","2001","3","10","08:00","56"
"Pietarsaari Leppäluoto","2001","3","10","09:00","45"
"Pietarsaari Leppäluoto","2001","3","10","10:00","47"
"Pietarsaari Leppäluoto","2001","3","10","11:00","48"
"Pietarsaari Leppäluoto","2001","3","10","12:00","49"
"Pietarsaari Leppäluoto","2001","3","10","13:00","50"
"Pietarsaari Leppäluoto","2001","3","10","14:00","52"
"Pietarsaari Leppäluoto","2001","3","10","15:00","53"
"Pietarsaari Leppäluoto","2001","3","10","16:00","55"
"Pietarsaari Leppäluoto","2001","3","10","17:00","57"
"Pietarsaari Leppäluoto","2001","3","10","18:00","59"
"Pietarsaari Leppäluoto","2001","3","10","19:00","60"
"Pietarsaari Leppäluoto","2001","3","10","20:00","62"
"Pietarsaari Leppäluoto","2001","3","10","21:00","63"
"Pietarsaari Leppäluoto","2001","3","10","22:00","65"
"Pietarsaari Leppäluoto","2001","3","10","23:00","67"
"Pietarsaari Leppäluoto","2001","3","11","00:00","71"
"Pietarsaari Leppäluoto","2001","3","11","01:00","74"
"Pietarsaari Leppäluoto","2001","3","11","02:00","78"
"Pietarsaari Leppäluoto","2001","3","11","03:00","81"
"Pietarsaari Leppäluoto","2001","3","11","04:00","84"
