"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","1971","1","2","00:00","169"
"Pietarsaari Leppäluoto","1971","1","2","01:00","187"
"Pietarsaari Leppäluoto","1971","1","2","02:00","205"
"Pietarsaari Leppäluoto","1971","1","2","03:00","211"
"Pietarsaari Leppäluoto","1971","1","2","04:00","215"
"Pietarsaari Leppäluoto","1971","1","2","05:00","221"
"Pietarsaari Leppäluoto","1971","1","2","06:00","225"
"Pietarsaari Leppäluoto","1971","1","2","07:00","241"
"Pietarsaari Leppäluoto","1971","1","2","08:00","247"
"Pietarsaari Leppäluoto","1971","1","2","09:00","253"
"Pietarsaari Leppäluoto","1971","1","2","10:00","255"
"Pietarsaari Leppäluoto","1971","1","2","11:00","269"
"Pietarsaari Leppäluoto","1971","1","2","12:00","271"
"Pietarsaari Leppäluoto","1971","1","2","13:00","291"
"Pietarsaari Leppäluoto","1971","1","2","14:00","313"
"Pietarsaari Leppäluoto","1971","1","2","15:00","327"
"Pietarsaari Leppäluoto","1971","1","2","16:00","359"
"Pietarsaari Leppäluoto","1971","1","2","17:00","378"
"Pietarsaari Leppäluoto","1971","1","2","18:00","407"
"Pietarsaari Leppäluoto","1971","1","2","19:00","431"
"Pietarsaari Leppäluoto","1971","1","2","20:00","445"
"Pietarsaari Leppäluoto","1971","1","2","21:00","463"
"Pietarsaari Leppäluoto","1971","1","2","22:00","472"
"Pietarsaari Leppäluoto","1971","1","2","23:00","487"
"Pietarsaari Leppäluoto","1971","1","3","00:00","501"
"Pietarsaari Leppäluoto","1971","1","3","01:00","517"
"Pietarsaari Leppäluoto","1971","1","3","02:00","526"
"Pietarsaari Leppäluoto","1971","1","3","03:00","531"
"Pietarsaari Leppäluoto","1971","1","3","04:00","554"
"Pietarsaari Leppäluoto","1971","1","3","05:00","561"
"Pietarsaari Leppäluoto","1971","1","3","06:00","560"
"Pietarsaari Leppäluoto","1971","1","3","07:00","579"
"Pietarsaari Leppäluoto","1971","1","3","08:00","553"
"Pietarsaari Leppäluoto","1971","1","3","09:00","585"
"Pietarsaari Leppäluoto","1971","1","3","10:00","581"
"Pietarsaari Leppäluoto","1971","1","3","11:00","627"
"Pietarsaari Leppäluoto","1971","1","3","12:00","661"
"Pietarsaari Leppäluoto","1971","1","3","13:00","673"
"Pietarsaari Leppäluoto","1971","1","3","14:00","747"
"Pietarsaari Leppäluoto","1971","1","3","15:00","767"
"Pietarsaari Leppäluoto","1971","1","3","16:00","815"
"Pietarsaari Leppäluoto","1971","1","3","17:00","817"
"Pietarsaari Leppäluoto","1971","1","3","18:00","775"
"Pietarsaari Leppäluoto","1971","1","3","19:00","728"
"Pietarsaari Leppäluoto","1971","1","3","20:00","683"
"Pietarsaari Leppäluoto","1971","1","3","21:00","656"
"Pietarsaari Leppäluoto","1971","1","3","22:00","631"
"Pietarsaari Leppäluoto","1971","1","3","23:00","623"
"Pietarsaari Leppäluoto","1971","1","4","00:00","697"
"Pietarsaari Leppäluoto","1971","1","4","01:00","601"
"Pietarsaari Leppäluoto","1971","1","4","02:00","599"
"Pietarsaari Leppäluoto","1971","1","4","03:00","531"
"Pietarsaari Leppäluoto","1971","1","4","04:00","509"
"Pietarsaari Leppäluoto","1971","1","4","05:00","501"
"Pietarsaari Leppäluoto","1971","1","4","06:00","531"
"Pietarsaari Leppäluoto","1971","1","4","07:00","471"
"Pietarsaari Leppäluoto","1971","1","4","08:00","483"
"Pietarsaari Leppäluoto","1971","1","4","09:00","401"
"Pietarsaari Leppäluoto","1971","1","4","10:00","425"
"Pietarsaari Leppäluoto","1971","1","4","11:00","379"
"Pietarsaari Leppäluoto","1971","1","4","12:00","406"
"Pietarsaari Leppäluoto","1971","1","4","13:00","441"
"Pietarsaari Leppäluoto","1971","1","4","14:00","477"
"Pietarsaari Leppäluoto","1971","1","4","15:00","461"
"Pietarsaari Leppäluoto","1971","1","4","16:00","473"
"Pietarsaari Leppäluoto","1971","1","4","17:00","418"
"Pietarsaari Leppäluoto","1971","1","4","18:00","377"
"Pietarsaari Leppäluoto","1971","1","4","19:00","354"
"Pietarsaari Leppäluoto","1971","1","4","20:00","333"
"Pietarsaari Leppäluoto","1971","1","4","21:00","334"
"Pietarsaari Leppäluoto","1971","1","4","22:00","353"
"Pietarsaari Leppäluoto","1971","1","4","23:00","373"
"Pietarsaari Leppäluoto","1971","1","5","00:00","371"
"Pietarsaari Leppäluoto","1971","1","5","01:00","391"
"Pietarsaari Leppäluoto","1971","1","5","02:00","381"
"Pietarsaari Leppäluoto","1971","1","5","03:00","383"
"Pietarsaari Leppäluoto","1971","1","5","04:00","396"
"Pietarsaari Leppäluoto","1971","1","5","05:00","427"
"Pietarsaari Leppäluoto","1971","1","5","06:00","451"
"Pietarsaari Leppäluoto","1971","1","5","07:00","491"
"Pietarsaari Leppäluoto","1971","1","5","08:00","498"
"Pietarsaari Leppäluoto","1971","1","5","09:00","541"
"Pietarsaari Leppäluoto","1971","1","5","10:00","516"
"Pietarsaari Leppäluoto","1971","1","5","11:00","525"
"Pietarsaari Leppäluoto","1971","1","5","12:00","509"
"Pietarsaari Leppäluoto","1971","1","5","13:00","494"
"Pietarsaari Leppäluoto","1971","1","5","14:00","501"
"Pietarsaari Leppäluoto","1971","1","5","15:00","484"
"Pietarsaari Leppäluoto","1971","1","5","16:00","478"
"Pietarsaari Leppäluoto","1971","1","5","17:00","467"
"Pietarsaari Leppäluoto","1971","1","5","18:00","455"
"Pietarsaari Leppäluoto","1971","1","5","19:00","446"
"Pietarsaari Leppäluoto","1971","1","5","20:00","425"
"Pietarsaari Leppäluoto","1971","1","5","21:00","407"
"Pietarsaari Leppäluoto","1971","1","5","22:00","401"
"Pietarsaari Leppäluoto","1971","1","5","23:00","391"
"Pietarsaari Leppäluoto","1971","1","6","00:00","368"
"Pietarsaari Leppäluoto","1971","1","6","01:00","374"
"Pietarsaari Leppäluoto","1971","1","6","02:00","343"
"Pietarsaari Leppäluoto","1971","1","6","03:00","345"
"Pietarsaari Leppäluoto","1971","1","6","04:00","343"
"Pietarsaari Leppäluoto","1971","1","6","05:00","361"
"Pietarsaari Leppäluoto","1971","1","6","06:00","399"
"Pietarsaari Leppäluoto","1971","1","6","07:00","411"
"Pietarsaari Leppäluoto","1971","1","6","08:00","411"
"Pietarsaari Leppäluoto","1971","1","6","09:00","402"
"Pietarsaari Leppäluoto","1971","1","6","10:00","398"
"Pietarsaari Leppäluoto","1971","1","6","11:00","391"
"Pietarsaari Leppäluoto","1971","1","6","12:00","373"
"Pietarsaari Leppäluoto","1971","1","6","13:00","395"
"Pietarsaari Leppäluoto","1971","1","6","14:00","385"
"Pietarsaari Leppäluoto","1971","1","6","15:00","409"
"Pietarsaari Leppäluoto","1971","1","6","16:00","401"
"Pietarsaari Leppäluoto","1971","1","6","17:00","401"
"Pietarsaari Leppäluoto","1971","1","6","18:00","407"
"Pietarsaari Leppäluoto","1971","1","6","19:00","406"
"Pietarsaari Leppäluoto","1971","1","6","20:00","424"
"Pietarsaari Leppäluoto","1971","1","6","21:00","431"
"Pietarsaari Leppäluoto","1971","1","6","22:00","453"
"Pietarsaari Leppäluoto","1971","1","6","23:00","464"
"Pietarsaari Leppäluoto","1971","1","7","00:00","466"
"Pietarsaari Leppäluoto","1971","1","7","01:00","474"
"Pietarsaari Leppäluoto","1971","1","7","02:00","471"
"Pietarsaari Leppäluoto","1971","1","7","03:00","487"
"Pietarsaari Leppäluoto","1971","1","7","04:00","493"
"Pietarsaari Leppäluoto","1971","1","7","05:00","493"
"Pietarsaari Leppäluoto","1971","1","7","06:00","514"
"Pietarsaari Leppäluoto","1971","1","7","07:00","523"
"Pietarsaari Leppäluoto","1971","1","7","08:00","535"
"Pietarsaari Leppäluoto","1971","1","7","09:00","535"
"Pietarsaari Leppäluoto","1971","1","7","10:00","551"
"Pietarsaari Leppäluoto","1971","1","7","11:00","534"
"Pietarsaari Leppäluoto","1971","1","7","12:00","551"
"Pietarsaari Leppäluoto","1971","1","7","13:00","556"
"Pietarsaari Leppäluoto","1971","1","7","14:00","587"
"Pietarsaari Leppäluoto","1971","1","7","15:00","584"
"Pietarsaari Leppäluoto","1971","1","7","16:00","627"
"Pietarsaari Leppäluoto","1971","1","7","17:00","666"
"Pietarsaari Leppäluoto","1971","1","7","18:00","696"
"Pietarsaari Leppäluoto","1971","1","7","19:00","733"
"Pietarsaari Leppäluoto","1971","1","7","20:00","797"
"Pietarsaari Leppäluoto","1971","1","7","21:00","845"
"Pietarsaari Leppäluoto","1971","1","7","22:00","851"
"Pietarsaari Leppäluoto","1971","1","7","23:00","913"
"Pietarsaari Leppäluoto","1971","1","8","00:00","935"
"Pietarsaari Leppäluoto","1971","1","8","01:00","1031"
"Pietarsaari Leppäluoto","1971","1","8","02:00","1029"
"Pietarsaari Leppäluoto","1971","1","8","03:00","1061"
"Pietarsaari Leppäluoto","1971","1","8","04:00","1055"
"Pietarsaari Leppäluoto","1971","1","8","05:00","1065"
"Pietarsaari Leppäluoto","1971","1","8","06:00","1035"
"Pietarsaari Leppäluoto","1971","1","8","07:00","1031"
"Pietarsaari Leppäluoto","1971","1","8","08:00","1003"
"Pietarsaari Leppäluoto","1971","1","8","09:00","978"
"Pietarsaari Leppäluoto","1971","1","8","10:00","953"
"Pietarsaari Leppäluoto","1971","1","8","11:00","947"
"Pietarsaari Leppäluoto","1971","1","8","12:00","911"
"Pietarsaari Leppäluoto","1971","1","8","13:00","877"
"Pietarsaari Leppäluoto","1971","1","8","14:00","831"
"Pietarsaari Leppäluoto","1971","1","8","15:00","808"
"Pietarsaari Leppäluoto","1971","1","8","16:00","791"
"Pietarsaari Leppäluoto","1971","1","8","17:00","775"
"Pietarsaari Leppäluoto","1971","1","8","18:00","743"
"Pietarsaari Leppäluoto","1971","1","8","19:00","745"
"Pietarsaari Leppäluoto","1971","1","8","20:00","711"
"Pietarsaari Leppäluoto","1971","1","8","21:00","705"
"Pietarsaari Leppäluoto","1971","1","8","22:00","699"
"Pietarsaari Leppäluoto","1971","1","8","23:00","694"
"Pietarsaari Leppäluoto","1971","1","9","00:00","689"
"Pietarsaari Leppäluoto","1971","1","9","01:00","663"
"Pietarsaari Leppäluoto","1971","1","9","02:00","651"
"Pietarsaari Leppäluoto","1971","1","9","03:00","625"
"Pietarsaari Leppäluoto","1971","1","9","04:00","611"
"Pietarsaari Leppäluoto","1971","1","9","05:00","592"
"Pietarsaari Leppäluoto","1971","1","9","06:00","571"
"Pietarsaari Leppäluoto","1971","1","9","07:00","573"
"Pietarsaari Leppäluoto","1971","1","9","08:00","519"
"Pietarsaari Leppäluoto","1971","1","9","09:00","551"
"Pietarsaari Leppäluoto","1971","1","9","10:00","503"
"Pietarsaari Leppäluoto","1971","1","9","11:00","509"
"Pietarsaari Leppäluoto","1971","1","9","12:00","491"
"Pietarsaari Leppäluoto","1971","1","9","13:00","465"
"Pietarsaari Leppäluoto","1971","1","9","14:00","499"
"Pietarsaari Leppäluoto","1971","1","9","15:00","486"
"Pietarsaari Leppäluoto","1971","1","9","16:00","519"
"Pietarsaari Leppäluoto","1971","1","9","17:00","481"
"Pietarsaari Leppäluoto","1971","1","9","18:00","511"
"Pietarsaari Leppäluoto","1971","1","9","19:00","537"
"Pietarsaari Leppäluoto","1971","1","9","20:00","557"
"Pietarsaari Leppäluoto","1971","1","9","21:00","602"
"Pietarsaari Leppäluoto","1971","1","9","22:00","615"
"Pietarsaari Leppäluoto","1971","1","9","23:00","641"
"Pietarsaari Leppäluoto","1971","1","10","00:00","665"
"Pietarsaari Leppäluoto","1971","1","10","01:00","656"
"Pietarsaari Leppäluoto","1971","1","10","02:00","695"
"Pietarsaari Leppäluoto","1971","1","10","03:00","671"
"Pietarsaari Leppäluoto","1971","1","10","04:00","685"
"Pietarsaari Leppäluoto","1971","1","10","05:00","674"
"Pietarsaari Leppäluoto","1971","1","10","06:00","695"
"Pietarsaari Leppäluoto","1971","1","10","07:00","705"
"Pietarsaari Leppäluoto","1971","1","10","08:00","729"
"Pietarsaari Leppäluoto","1971","1","10","09:00","701"
"Pietarsaari Leppäluoto","1971","1","10","10:00","687"
"Pietarsaari Leppäluoto","1971","1","10","11:00","683"
"Pietarsaari Leppäluoto","1971","1","10","12:00","683"
"Pietarsaari Leppäluoto","1971","1","10","13:00","697"
"Pietarsaari Leppäluoto","1971","1","10","14:00","699"
"Pietarsaari Leppäluoto","1971","1","10","15:00","727"
"Pietarsaari Leppäluoto","1971","1","10","16:00","735"
"Pietarsaari Leppäluoto","1971","1","10","17:00","723"
"Pietarsaari Leppäluoto","1971","1","10","18:00","751"
"Pietarsaari Leppäluoto","1971","1","10","19:00","721"
"Pietarsaari Leppäluoto","1971","1","10","20:00","715"
"Pietarsaari Leppäluoto","1971","1","10","21:00","751"
"Pietarsaari Leppäluoto","1971","1","10","22:00","711"
"Pietarsaari Leppäluoto","1971","1","10","23:00","787"
"Pietarsaari Leppäluoto","1971","1","11","00:00","739"
"Pietarsaari Leppäluoto","1971","1","11","01:00","761"
"Pietarsaari Leppäluoto","1971","1","11","02:00","783"
"Pietarsaari Leppäluoto","1971","1","11","03:00","747"
"Pietarsaari Leppäluoto","1971","1","11","04:00","733"
"Pietarsaari Leppäluoto","1971","1","11","05:00","705"
"Pietarsaari Leppäluoto","1971","1","11","06:00","681"
"Pietarsaari Leppäluoto","1971","1","11","07:00","653"
"Pietarsaari Leppäluoto","1971","1","11","08:00","624"
"Pietarsaari Leppäluoto","1971","1","11","09:00","612"
"Pietarsaari Leppäluoto","1971","1","11","10:00","608"
"Pietarsaari Leppäluoto","1971","1","11","11:00","597"
"Pietarsaari Leppäluoto","1971","1","11","12:00","601"
"Pietarsaari Leppäluoto","1971","1","11","13:00","599"
"Pietarsaari Leppäluoto","1971","1","11","14:00","601"
"Pietarsaari Leppäluoto","1971","1","11","15:00","591"
"Pietarsaari Leppäluoto","1971","1","11","16:00","591"
"Pietarsaari Leppäluoto","1971","1","11","17:00","595"
"Pietarsaari Leppäluoto","1971","1","11","18:00","579"
"Pietarsaari Leppäluoto","1971","1","11","19:00","597"
"Pietarsaari Leppäluoto","1971","1","11","20:00","555"
"Pietarsaari Leppäluoto","1971","1","11","21:00","571"
"Pietarsaari Leppäluoto","1971","1","11","22:00","545"
"Pietarsaari Leppäluoto","1971","1","11","23:00","537"
"Pietarsaari Leppäluoto","1971","1","12","00:00","523"
"Pietarsaari Leppäluoto","1971","1","12","01:00","509"
"Pietarsaari Leppäluoto","1971","1","12","02:00","489"
"Pietarsaari Leppäluoto","1971","1","12","03:00","481"
"Pietarsaari Leppäluoto","1971","1","12","04:00","451"
"Pietarsaari Leppäluoto","1971","1","12","05:00","441"
"Pietarsaari Leppäluoto","1971","1","12","06:00","457"
"Pietarsaari Leppäluoto","1971","1","12","07:00","414"
"Pietarsaari Leppäluoto","1971","1","12","08:00","434"
"Pietarsaari Leppäluoto","1971","1","12","09:00","419"
"Pietarsaari Leppäluoto","1971","1","12","10:00","431"
"Pietarsaari Leppäluoto","1971","1","12","11:00","431"
"Pietarsaari Leppäluoto","1971","1","12","12:00","443"
"Pietarsaari Leppäluoto","1971","1","12","13:00","437"
"Pietarsaari Leppäluoto","1971","1","12","14:00","431"
"Pietarsaari Leppäluoto","1971","1","12","15:00","417"
"Pietarsaari Leppäluoto","1971","1","12","16:00","421"
"Pietarsaari Leppäluoto","1971","1","12","17:00","404"
"Pietarsaari Leppäluoto","1971","1","12","18:00","397"
"Pietarsaari Leppäluoto","1971","1","12","19:00","381"
"Pietarsaari Leppäluoto","1971","1","12","20:00","377"
"Pietarsaari Leppäluoto","1971","1","12","21:00","355"
"Pietarsaari Leppäluoto","1971","1","12","22:00","349"
"Pietarsaari Leppäluoto","1971","1","12","23:00","344"
"Pietarsaari Leppäluoto","1971","1","13","00:00","325"
"Pietarsaari Leppäluoto","1971","1","13","01:00","335"
"Pietarsaari Leppäluoto","1971","1","13","02:00","307"
"Pietarsaari Leppäluoto","1971","1","13","03:00","315"
"Pietarsaari Leppäluoto","1971","1","13","04:00","297"
"Pietarsaari Leppäluoto","1971","1","13","05:00","287"
"Pietarsaari Leppäluoto","1971","1","13","06:00","277"
"Pietarsaari Leppäluoto","1971","1","13","07:00","291"
"Pietarsaari Leppäluoto","1971","1","13","08:00","283"
"Pietarsaari Leppäluoto","1971","1","13","09:00","295"
"Pietarsaari Leppäluoto","1971","1","13","10:00","301"
"Pietarsaari Leppäluoto","1971","1","13","11:00","319"
"Pietarsaari Leppäluoto","1971","1","13","12:00","335"
"Pietarsaari Leppäluoto","1971","1","13","13:00","361"
"Pietarsaari Leppäluoto","1971","1","13","14:00","391"
"Pietarsaari Leppäluoto","1971","1","13","15:00","401"
"Pietarsaari Leppäluoto","1971","1","13","16:00","425"
"Pietarsaari Leppäluoto","1971","1","13","17:00","449"
"Pietarsaari Leppäluoto","1971","1","13","18:00","445"
"Pietarsaari Leppäluoto","1971","1","13","19:00","481"
"Pietarsaari Leppäluoto","1971","1","13","20:00","481"
"Pietarsaari Leppäluoto","1971","1","13","21:00","506"
"Pietarsaari Leppäluoto","1971","1","13","22:00","535"
"Pietarsaari Leppäluoto","1971","1","13","23:00","562"
"Pietarsaari Leppäluoto","1971","1","14","00:00","571"
"Pietarsaari Leppäluoto","1971","1","14","01:00","598"
"Pietarsaari Leppäluoto","1971","1","14","02:00","583"
"Pietarsaari Leppäluoto","1971","1","14","03:00","575"
"Pietarsaari Leppäluoto","1971","1","14","04:00","575"
"Pietarsaari Leppäluoto","1971","1","14","05:00","539"
"Pietarsaari Leppäluoto","1971","1","14","06:00","547"
"Pietarsaari Leppäluoto","1971","1","14","07:00","514"
"Pietarsaari Leppäluoto","1971","1","14","08:00","497"
"Pietarsaari Leppäluoto","1971","1","14","09:00","477"
"Pietarsaari Leppäluoto","1971","1","14","10:00","445"
"Pietarsaari Leppäluoto","1971","1","14","11:00","445"
"Pietarsaari Leppäluoto","1971","1","14","12:00","469"
"Pietarsaari Leppäluoto","1971","1","14","13:00","435"
"Pietarsaari Leppäluoto","1971","1","14","14:00","465"
"Pietarsaari Leppäluoto","1971","1","14","15:00","451"
"Pietarsaari Leppäluoto","1971","1","14","16:00","489"
"Pietarsaari Leppäluoto","1971","1","14","17:00","465"
"Pietarsaari Leppäluoto","1971","1","14","18:00","481"
"Pietarsaari Leppäluoto","1971","1","14","19:00","463"
"Pietarsaari Leppäluoto","1971","1","14","20:00","475"
"Pietarsaari Leppäluoto","1971","1","14","21:00","475"
"Pietarsaari Leppäluoto","1971","1","14","22:00","461"
"Pietarsaari Leppäluoto","1971","1","14","23:00","446"
"Pietarsaari Leppäluoto","1971","1","15","00:00","449"
"Pietarsaari Leppäluoto","1971","1","15","01:00","427"
"Pietarsaari Leppäluoto","1971","1","15","02:00","407"
"Pietarsaari Leppäluoto","1971","1","15","03:00","401"
"Pietarsaari Leppäluoto","1971","1","15","04:00","399"
"Pietarsaari Leppäluoto","1971","1","15","05:00","383"
"Pietarsaari Leppäluoto","1971","1","15","06:00","371"
"Pietarsaari Leppäluoto","1971","1","15","07:00","349"
"Pietarsaari Leppäluoto","1971","1","15","08:00","356"
"Pietarsaari Leppäluoto","1971","1","15","09:00","337"
"Pietarsaari Leppäluoto","1971","1","15","10:00","357"
"Pietarsaari Leppäluoto","1971","1","15","11:00","345"
"Pietarsaari Leppäluoto","1971","1","15","12:00","355"
"Pietarsaari Leppäluoto","1971","1","15","13:00","363"
"Pietarsaari Leppäluoto","1971","1","15","14:00","375"
"Pietarsaari Leppäluoto","1971","1","15","15:00","389"
"Pietarsaari Leppäluoto","1971","1","15","16:00","385"
"Pietarsaari Leppäluoto","1971","1","15","17:00","393"
"Pietarsaari Leppäluoto","1971","1","15","18:00","395"
"Pietarsaari Leppäluoto","1971","1","15","19:00","391"
"Pietarsaari Leppäluoto","1971","1","15","20:00","405"
"Pietarsaari Leppäluoto","1971","1","15","21:00","397"
"Pietarsaari Leppäluoto","1971","1","15","22:00","402"
"Pietarsaari Leppäluoto","1971","1","15","23:00","387"
"Pietarsaari Leppäluoto","1971","1","16","00:00","389"
"Pietarsaari Leppäluoto","1971","1","16","01:00","378"
"Pietarsaari Leppäluoto","1971","1","16","02:00","368"
"Pietarsaari Leppäluoto","1971","1","16","03:00","358"
"Pietarsaari Leppäluoto","1971","1","16","04:00","358"
"Pietarsaari Leppäluoto","1971","1","16","05:00","341"
"Pietarsaari Leppäluoto","1971","1","16","06:00","339"
"Pietarsaari Leppäluoto","1971","1","16","07:00","337"
"Pietarsaari Leppäluoto","1971","1","16","08:00","324"
"Pietarsaari Leppäluoto","1971","1","16","09:00","320"
"Pietarsaari Leppäluoto","1971","1","16","10:00","322"
"Pietarsaari Leppäluoto","1971","1","16","11:00","324"
"Pietarsaari Leppäluoto","1971","1","16","12:00","322"
"Pietarsaari Leppäluoto","1971","1","16","13:00","344"
"Pietarsaari Leppäluoto","1971","1","16","14:00","331"
"Pietarsaari Leppäluoto","1971","1","16","15:00","355"
"Pietarsaari Leppäluoto","1971","1","16","16:00","352"
"Pietarsaari Leppäluoto","1971","1","16","17:00","354"
"Pietarsaari Leppäluoto","1971","1","16","18:00","348"
"Pietarsaari Leppäluoto","1971","1","16","19:00","334"
"Pietarsaari Leppäluoto","1971","1","16","20:00","322"
"Pietarsaari Leppäluoto","1971","1","16","21:00","322"
"Pietarsaari Leppäluoto","1971","1","16","22:00","321"
"Pietarsaari Leppäluoto","1971","1","16","23:00","308"
"Pietarsaari Leppäluoto","1971","1","17","00:00","310"
"Pietarsaari Leppäluoto","1971","1","17","01:00","302"
"Pietarsaari Leppäluoto","1971","1","17","02:00","308"
"Pietarsaari Leppäluoto","1971","1","17","03:00","302"
"Pietarsaari Leppäluoto","1971","1","17","04:00","302"
"Pietarsaari Leppäluoto","1971","1","17","05:00","288"
"Pietarsaari Leppäluoto","1971","1","17","06:00","287"
"Pietarsaari Leppäluoto","1971","1","17","07:00","284"
"Pietarsaari Leppäluoto","1971","1","17","08:00","317"
"Pietarsaari Leppäluoto","1971","1","17","09:00","322"
"Pietarsaari Leppäluoto","1971","1","17","10:00","326"
"Pietarsaari Leppäluoto","1971","1","17","11:00","326"
"Pietarsaari Leppäluoto","1971","1","17","12:00","314"
"Pietarsaari Leppäluoto","1971","1","17","13:00","342"
"Pietarsaari Leppäluoto","1971","1","17","14:00","340"
"Pietarsaari Leppäluoto","1971","1","17","15:00","366"
"Pietarsaari Leppäluoto","1971","1","17","16:00","380"
"Pietarsaari Leppäluoto","1971","1","17","17:00","380"
"Pietarsaari Leppäluoto","1971","1","17","18:00","398"
"Pietarsaari Leppäluoto","1971","1","17","19:00","388"
"Pietarsaari Leppäluoto","1971","1","17","20:00","406"
"Pietarsaari Leppäluoto","1971","1","17","21:00","403"
"Pietarsaari Leppäluoto","1971","1","17","22:00","402"
"Pietarsaari Leppäluoto","1971","1","17","23:00","402"
"Pietarsaari Leppäluoto","1971","1","18","00:00","404"
"Pietarsaari Leppäluoto","1971","1","18","01:00","400"
"Pietarsaari Leppäluoto","1971","1","18","02:00","392"
"Pietarsaari Leppäluoto","1971","1","18","03:00","396"
"Pietarsaari Leppäluoto","1971","1","18","04:00","392"
"Pietarsaari Leppäluoto","1971","1","18","05:00","400"
"Pietarsaari Leppäluoto","1971","1","18","06:00","390"
"Pietarsaari Leppäluoto","1971","1","18","07:00","400"
"Pietarsaari Leppäluoto","1971","1","18","08:00","422"
"Pietarsaari Leppäluoto","1971","1","18","09:00","406"
"Pietarsaari Leppäluoto","1971","1","18","10:00","432"
"Pietarsaari Leppäluoto","1971","1","18","11:00","414"
"Pietarsaari Leppäluoto","1971","1","18","12:00","420"
"Pietarsaari Leppäluoto","1971","1","18","13:00","408"
"Pietarsaari Leppäluoto","1971","1","18","14:00","428"
"Pietarsaari Leppäluoto","1971","1","18","15:00","424"
"Pietarsaari Leppäluoto","1971","1","18","16:00","428"
"Pietarsaari Leppäluoto","1971","1","18","17:00","432"
"Pietarsaari Leppäluoto","1971","1","18","18:00","417"
"Pietarsaari Leppäluoto","1971","1","18","19:00","436"
"Pietarsaari Leppäluoto","1971","1","18","20:00","432"
"Pietarsaari Leppäluoto","1971","1","18","21:00","426"
"Pietarsaari Leppäluoto","1971","1","18","22:00","459"
"Pietarsaari Leppäluoto","1971","1","18","23:00","456"
"Pietarsaari Leppäluoto","1971","1","19","00:00","484"
"Pietarsaari Leppäluoto","1971","1","19","01:00","480"
"Pietarsaari Leppäluoto","1971","1","19","02:00","518"
"Pietarsaari Leppäluoto","1971","1","19","03:00","535"
"Pietarsaari Leppäluoto","1971","1","19","04:00","586"
"Pietarsaari Leppäluoto","1971","1","19","05:00","578"
"Pietarsaari Leppäluoto","1971","1","19","06:00","594"
"Pietarsaari Leppäluoto","1971","1","19","07:00","618"
"Pietarsaari Leppäluoto","1971","1","19","08:00","634"
"Pietarsaari Leppäluoto","1971","1","19","09:00","659"
"Pietarsaari Leppäluoto","1971","1","19","10:00","686"
"Pietarsaari Leppäluoto","1971","1","19","11:00","703"
"Pietarsaari Leppäluoto","1971","1","19","12:00","712"
"Pietarsaari Leppäluoto","1971","1","19","13:00","710"
"Pietarsaari Leppäluoto","1971","1","19","14:00","702"
"Pietarsaari Leppäluoto","1971","1","19","15:00","690"
"Pietarsaari Leppäluoto","1971","1","19","16:00","676"
"Pietarsaari Leppäluoto","1971","1","19","17:00","664"
"Pietarsaari Leppäluoto","1971","1","19","18:00","676"
"Pietarsaari Leppäluoto","1971","1","19","19:00","650"
"Pietarsaari Leppäluoto","1971","1","19","20:00","640"
"Pietarsaari Leppäluoto","1971","1","19","21:00","630"
"Pietarsaari Leppäluoto","1971","1","19","22:00","638"
"Pietarsaari Leppäluoto","1971","1","19","23:00","626"
"Pietarsaari Leppäluoto","1971","1","20","00:00","632"
"Pietarsaari Leppäluoto","1971","1","20","01:00","632"
"Pietarsaari Leppäluoto","1971","1","20","02:00","640"
"Pietarsaari Leppäluoto","1971","1","20","03:00","635"
"Pietarsaari Leppäluoto","1971","1","20","04:00","644"
"Pietarsaari Leppäluoto","1971","1","20","05:00","650"
"Pietarsaari Leppäluoto","1971","1","20","06:00","644"
"Pietarsaari Leppäluoto","1971","1","20","07:00","654"
"Pietarsaari Leppäluoto","1971","1","20","08:00","655"
"Pietarsaari Leppäluoto","1971","1","20","09:00","660"
"Pietarsaari Leppäluoto","1971","1","20","10:00","659"
"Pietarsaari Leppäluoto","1971","1","20","11:00","660"
"Pietarsaari Leppäluoto","1971","1","20","12:00","662"
"Pietarsaari Leppäluoto","1971","1","20","13:00","660"
"Pietarsaari Leppäluoto","1971","1","20","14:00","663"
"Pietarsaari Leppäluoto","1971","1","20","15:00","648"
"Pietarsaari Leppäluoto","1971","1","20","16:00","644"
"Pietarsaari Leppäluoto","1971","1","20","17:00","627"
"Pietarsaari Leppäluoto","1971","1","20","18:00","621"
"Pietarsaari Leppäluoto","1971","1","20","19:00","590"
"Pietarsaari Leppäluoto","1971","1","20","20:00","579"
"Pietarsaari Leppäluoto","1971","1","20","21:00","562"
"Pietarsaari Leppäluoto","1971","1","20","22:00","552"
"Pietarsaari Leppäluoto","1971","1","20","23:00","543"
"Pietarsaari Leppäluoto","1971","1","21","00:00","523"
"Pietarsaari Leppäluoto","1971","1","21","01:00","526"
"Pietarsaari Leppäluoto","1971","1","21","02:00","504"
"Pietarsaari Leppäluoto","1971","1","21","03:00","496"
"Pietarsaari Leppäluoto","1971","1","21","04:00","502"
"Pietarsaari Leppäluoto","1971","1","21","05:00","516"
"Pietarsaari Leppäluoto","1971","1","21","06:00","546"
"Pietarsaari Leppäluoto","1971","1","21","07:00","540"
