datetimeISO,year,month,day,hour,minute,second,value
2020-09-25T01:29:59.983871Z,2020,9,25,1,30,0,419.977
2020-09-25T02:29:59.877889Z,2020,9,25,2,30,0,420.146
2020-09-25T03:30:00.088127Z,2020,9,25,3,30,0,423.738
2020-09-25T04:29:59.982144Z,2020,9,25,4,30,0,425.063
2020-09-25T05:29:59.876161Z,2020,9,25,5,30,0,425.642
2020-09-25T06:30:00.086399Z,2020,9,25,6,30,0,423.005
2020-09-25T07:29:59.980416Z,2020,9,25,7,30,0,421.542
2020-09-25T08:29:59.874434Z,2020,9,25,8,30,0,421.292
2020-09-25T09:30:00.084671Z,2020,9,25,9,30,0,421.481
2020-09-25T10:29:59.978689Z,2020,9,25,10,30,0,421.984
2020-09-25T11:29:59.872706Z,2020,9,25,11,30,0,421.38
2020-09-25T12:30:00.082944Z,2020,9,25,12,30,0,420.564
2020-09-25T13:29:59.976961Z,2020,9,25,13,30,0,421.766
2020-09-25T14:29:59.870978Z,2020,9,25,14,30,0,422.391
2020-09-25T15:30:00.081216Z,2020,9,25,15,30,0,421.608
2020-09-25T16:29:59.975234Z,2020,9,25,16,30,0,423.095
2020-09-25T17:29:59.869251Z,2020,9,25,17,30,0,421.542
2020-09-25T18:30:00.079489Z,2020,9,25,18,30,0,421.373
2020-09-25T19:29:59.973506Z,2020,9,25,19,30,0,421.659
2020-09-25T20:29:59.867523Z,2020,9,25,20,30,0,418.655
2020-09-25T21:30:00.077761Z,2020,9,25,21,30,0,425.481
2020-09-25T22:29:59.971779Z,2020,9,25,22,30,0,428.883
2020-09-25T23:29:59.865789Z,2020,9,25,23,30,0,422.956
2020-09-26T00:30:00.076034Z,2020,9,26,0,30,0,425.586
2020-09-26T01:29:59.970051Z,2020,9,26,1,30,0,433.99
2020-09-26T02:29:59.864061Z,2020,9,26,2,30,0,433.237
2020-09-26T03:30:00.074306Z,2020,9,26,3,30,0,431.788
2020-09-26T04:29:59.968323Z,2020,9,26,4,30,0,430.242
2020-09-26T05:29:59.862334Z,2020,9,26,5,30,0,430.628
2020-09-26T06:30:00.072579Z,2020,9,26,6,30,0,428.395
2020-09-26T07:29:59.966589Z,2020,9,26,7,30,0,424.684
2020-09-26T08:29:59.860606Z,2020,9,26,8,30,0,421.588
2020-09-26T09:30:00.070851Z,2020,9,26,9,30,0,419.117
2020-09-26T10:29:59.964861Z,2020,9,26,10,30,0,416.17
2020-09-26T11:29:59.858878Z,2020,9,26,11,30,0,414.188
2020-09-26T12:30:00.069124Z,2020,9,26,12,30,0,410.383
2020-09-26T13:29:59.963134Z,2020,9,26,13,30,0,408.994
2020-09-26T14:29:59.857151Z,2020,9,26,14,30,0,408.465
2020-09-26T15:30:00.067389Z,2020,9,26,15,30,0,409.046
2020-09-26T16:29:59.961406Z,2020,9,26,16,30,0,411.056
2020-09-26T17:29:59.855423Z,2020,9,26,17,30,0,412.309
2020-09-26T18:30:00.065661Z,2020,9,26,18,30,0,416.839
2020-09-26T19:29:59.959679Z,2020,9,26,19,30,0,424.784
2020-09-26T20:29:59.853696Z,2020,9,26,20,30,0,427.39
2020-09-26T21:30:00.063934Z,2020,9,26,21,30,0,422.978
2020-09-26T22:29:59.957951Z,2020,9,26,22,30,0,421.221
2020-09-26T23:29:59.851968Z,2020,9,26,23,30,0,419.568
2020-09-27T00:30:00.062206Z,2020,9,27,0,30,0,425.317
2020-09-27T01:29:59.956223Z,2020,9,27,1,30,0,427.545
2020-09-27T02:29:59.850241Z,2020,9,27,2,30,0,427.151
2020-09-27T03:30:00.060479Z,2020,9,27,3,30,0,425.461
2020-09-27T04:29:59.954496Z,2020,9,27,4,30,0,423.735
2020-09-27T05:29:59.848513Z,2020,9,27,5,30,0,425.819
2020-09-27T06:30:00.058751Z,2020,9,27,6,30,0,433.059
2020-09-27T07:29:59.952768Z,2020,9,27,7,30,0,436.466
2020-09-27T08:29:59.846786Z,2020,9,27,8,30,0,431.934
2020-09-27T09:30:00.057024Z,2020,9,27,9,30,0,427.657
2020-09-27T10:29:59.951041Z,2020,9,27,10,30,0,424.77
2020-09-27T11:29:59.845058Z,2020,9,27,11,30,0,421.13
2020-09-27T12:30:00.055296Z,2020,9,27,12,30,0,418.7
2020-09-27T13:29:59.949313Z,2020,9,27,13,30,0,415.648
2020-09-27T14:29:59.843330Z,2020,9,27,14,30,0,414.793
2020-09-27T15:30:00.053568Z,2020,9,27,15,30,0,412.407
2020-09-27T16:29:59.947586Z,2020,9,27,16,30,0,413.857
2020-09-27T17:30:00.157824Z,2020,9,27,17,30,0,414.181
2020-09-27T18:30:00.051841Z,2020,9,27,18,30,0,414.851
2020-09-27T19:29:59.945858Z,2020,9,27,19,30,0,414.226
2020-09-27T20:30:00.156096Z,2020,9,27,20,30,0,414.4
2020-09-27T21:30:00.050113Z,2020,9,27,21,30,0,415.958
2020-09-27T22:29:59.944131Z,2020,9,27,22,30,0,417.018
2020-09-27T23:30:00.154369Z,2020,9,27,23,30,0,418.073
2020-09-28T00:30:00.048386Z,2020,9,28,0,30,0,421.178
2020-09-28T01:29:59.942403Z,2020,9,28,1,30,0,422.573
2020-09-28T02:30:00.152641Z,2020,9,28,2,30,0,423.599
2020-09-28T03:30:00.046658Z,2020,9,28,3,30,0,423.544
2020-09-28T04:29:59.940675Z,2020,9,28,4,30,0,428.307
2020-09-28T05:30:00.150913Z,2020,9,28,5,30,0,430.165
2020-09-28T06:30:00.044931Z,2020,9,28,6,30,0,430.344
2020-09-28T07:29:59.938941Z,2020,9,28,7,30,0,430.152
2020-09-28T08:30:00.149186Z,2020,9,28,8,30,0,425.406
2020-09-28T09:30:00.043203Z,2020,9,28,9,30,0,422.26
2020-09-28T10:29:59.937213Z,2020,9,28,10,30,0,417.952
2020-09-28T11:30:00.147458Z,2020,9,28,11,30,0,413.953
2020-09-28T12:30:00.041476Z,2020,9,28,12,30,0,410.671
2020-09-28T13:29:59.935486Z,2020,9,28,13,30,0,409.28
2020-09-28T14:30:00.145731Z,2020,9,28,14,30,0,408.823
2020-09-28T15:30:00.039741Z,2020,9,28,15,30,0,408.87
2020-09-28T16:29:59.933758Z,2020,9,28,16,30,0,409.891
2020-09-28T17:30:00.144003Z,2020,9,28,17,30,0,412.025
2020-09-28T18:30:00.038013Z,2020,9,28,18,30,0,413.444
2020-09-28T19:29:59.932031Z,2020,9,28,19,30,0,415.483
2020-09-28T20:30:00.142268Z,2020,9,28,20,30,0,421.601
2020-09-28T21:30:00.036286Z,2020,9,28,21,30,0,416.322
2020-09-28T22:29:59.930303Z,2020,9,28,22,30,0,416.099
2020-09-28T23:30:00.140541Z,2020,9,28,23,30,0,417.035
2020-09-29T00:30:00.034558Z,2020,9,29,0,30,0,418.214
2020-09-29T01:29:59.928575Z,2020,9,29,1,30,0,419.867
2020-09-29T02:30:00.138813Z,2020,9,29,2,30,0,422.09
2020-09-29T03:30:00.032831Z,2020,9,29,3,30,0,422.67
2020-09-29T04:29:59.926848Z,2020,9,29,4,30,0,420.449
2020-09-29T05:30:00.137086Z,2020,9,29,5,30,0,419.448
2020-09-29T06:30:00.031103Z,2020,9,29,6,30,0,413.257
2020-09-29T07:29:59.925120Z,2020,9,29,7,30,0,443.434
2020-09-29T08:30:00.135358Z,2020,9,29,8,30,0,437.058
2020-09-29T09:30:00.029376Z,2020,9,29,9,30,0,433.981
2020-09-29T10:29:59.923393Z,2020,9,29,10,30,0,423.156
2020-09-29T11:30:00.133631Z,2020,9,29,11,30,0,420.337
2020-09-29T12:30:00.027648Z,2020,9,29,12,30,0,418.374
2020-09-29T13:29:59.921665Z,2020,9,29,13,30,0,418.581
2020-09-29T14:30:00.131903Z,2020,9,29,14,30,0,417.034
2020-09-29T15:30:00.025920Z,2020,9,29,15,30,0,414.448
2020-09-29T16:29:59.919938Z,2020,9,29,16,30,0,414.476
2020-09-29T17:30:00.130176Z,2020,9,29,17,30,0,414.525
2020-09-29T18:30:00.024193Z,2020,9,29,18,30,0,416.194
2020-09-29T19:29:59.918210Z,2020,9,29,19,30,0,423.641
2020-09-29T20:30:00.128448Z,2020,9,29,20,30,0,421.823
2020-09-29T21:30:00.022465Z,2020,9,29,21,30,0,423.791
2020-09-29T22:29:59.916483Z,2020,9,29,22,30,0,427.909
2020-09-29T23:30:00.126721Z,2020,9,29,23,30,0,428.681
2020-09-30T00:30:00.020738Z,2020,9,30,0,30,0,428.733
2020-09-30T01:29:59.914755Z,2020,9,30,1,30,0,431.44
2020-09-30T02:30:00.124993Z,2020,9,30,2,30,0,430.538
2020-09-30T03:30:00.019010Z,2020,9,30,3,30,0,433.229
2020-09-30T04:29:59.913027Z,2020,9,30,4,30,0,434.189
2020-09-30T05:30:00.123265Z,2020,9,30,5,30,0,434.316
2020-09-30T06:30:00.017283Z,2020,9,30,6,30,0,433.083
2020-09-30T07:29:59.911293Z,2020,9,30,7,30,0,431.353
2020-09-30T08:30:00.121538Z,2020,9,30,8,30,0,431.994
2020-09-30T09:30:00.015555Z,2020,9,30,9,30,0,432.563
2020-09-30T10:29:59.909565Z,2020,9,30,10,30,0,434.414
2020-09-30T11:30:00.119810Z,2020,9,30,11,30,0,429.562
2020-09-30T12:30:00.013828Z,2020,9,30,12,30,0,428.509
2020-09-30T13:29:59.907838Z,2020,9,30,13,30,0,426.462
2020-09-30T14:30:00.118083Z,2020,9,30,14,30,0,426.771
2020-09-30T15:30:00.012093Z,2020,9,30,15,30,0,430.891
2020-09-30T16:29:59.906110Z,2020,9,30,16,30,0,426.555
2020-10-01T00:30:00.006910Z,2020,10,1,0,30,0,434.42
2020-10-01T01:29:59.900927Z,2020,10,1,1,30,0,439.596
2020-10-01T02:30:00.111165Z,2020,10,1,2,30,0,416.134
2020-10-01T03:30:00.005183Z,2020,10,1,3,30,0,427.346
2020-10-01T04:29:59.899200Z,2020,10,1,4,30,0,426.398
2020-10-01T05:30:00.109438Z,2020,10,1,5,30,0,427.234
2020-10-01T06:30:00.003455Z,2020,10,1,6,30,0,436.595
2020-10-01T07:29:59.897472Z,2020,10,1,7,30,0,434.708
2020-10-01T15:29:59.998272Z,2020,10,1,15,30,0,417.125
2020-10-01T16:29:59.892290Z,2020,10,1,16,30,0,418.338
2020-10-01T17:30:00.102528Z,2020,10,1,17,30,0,417.821
2020-10-01T18:29:59.996545Z,2020,10,1,18,30,0,418.945
2020-10-01T19:29:59.890562Z,2020,10,1,19,30,0,419.938
2020-10-01T20:30:00.100800Z,2020,10,1,20,30,0,420.879
2020-10-01T21:29:59.994817Z,2020,10,1,21,30,0,421.385
2020-10-01T22:29:59.888835Z,2020,10,1,22,30,0,422.092
2020-10-01T23:30:00.099073Z,2020,10,1,23,30,0,423.867
2020-10-02T00:29:59.993090Z,2020,10,2,0,30,0,425.926
2020-10-02T01:29:59.887107Z,2020,10,2,1,30,0,428.926
2020-10-02T02:30:00.097345Z,2020,10,2,2,30,0,430.614
2020-10-02T03:29:59.991362Z,2020,10,2,3,30,0,430.413
2020-10-02T04:29:59.885380Z,2020,10,2,4,30,0,430.828
2020-10-02T05:30:00.095617Z,2020,10,2,5,30,0,431.257
2020-10-02T06:29:59.989635Z,2020,10,2,6,30,0,430.41
2020-10-02T07:29:59.883645Z,2020,10,2,7,30,0,428.774
2020-10-02T08:30:00.093890Z,2020,10,2,8,30,0,426.987
2020-10-02T09:29:59.987907Z,2020,10,2,9,30,0,424.516
2020-10-02T10:29:59.881917Z,2020,10,2,10,30,0,422.162
2020-10-02T11:30:00.092162Z,2020,10,2,11,30,0,419.938
2020-10-02T12:29:59.986172Z,2020,10,2,12,30,0,418.896
2020-10-02T13:29:59.880190Z,2020,10,2,13,30,0,418.592
2020-10-02T14:30:00.090435Z,2020,10,2,14,30,0,418.249
2020-10-02T15:29:59.984445Z,2020,10,2,15,30,0,418.431
2020-10-02T16:29:59.878462Z,2020,10,2,16,30,0,418.453
2020-10-02T17:30:00.088707Z,2020,10,2,17,30,0,419.646
2020-10-02T18:29:59.982717Z,2020,10,2,18,30,0,420.612
2020-10-02T19:29:59.876735Z,2020,10,2,19,30,0,420.358
2020-10-02T20:30:00.086973Z,2020,10,2,20,30,0,421.487
2020-10-02T21:29:59.980990Z,2020,10,2,21,30,0,421.978
2020-10-02T22:29:59.875007Z,2020,10,2,22,30,0,422.383
2020-10-02T23:30:00.085245Z,2020,10,2,23,30,0,423.367
2020-10-03T00:29:59.979262Z,2020,10,3,0,30,0,424.721
2020-10-03T01:29:59.873279Z,2020,10,3,1,30,0,425.897
2020-10-03T02:30:00.083517Z,2020,10,3,2,30,0,426.978
2020-10-03T03:29:59.977535Z,2020,10,3,3,30,0,428.326
2020-10-03T04:29:59.871552Z,2020,10,3,4,30,0,428.924
2020-10-03T05:30:00.081790Z,2020,10,3,5,30,0,429.486
2020-10-03T06:29:59.975807Z,2020,10,3,6,30,0,428.288
2020-10-03T07:29:59.869824Z,2020,10,3,7,30,0,426.717
2020-10-03T08:30:00.080062Z,2020,10,3,8,30,0,422.653
2020-10-03T09:29:59.974080Z,2020,10,3,9,30,0,419.11
2020-10-03T10:29:59.868097Z,2020,10,3,10,30,0,417.094
2020-10-03T11:30:00.078335Z,2020,10,3,11,30,0,415.375
2020-10-03T12:29:59.972352Z,2020,10,3,12,30,0,413.924
2020-10-03T13:29:59.866369Z,2020,10,3,13,30,0,412.897
2020-10-03T14:30:00.076607Z,2020,10,3,14,30,0,412.909
2020-10-03T15:29:59.970624Z,2020,10,3,15,30,0,412.619
2020-10-03T16:29:59.864642Z,2020,10,3,16,30,0,413.667
2020-10-03T17:30:00.074880Z,2020,10,3,17,30,0,414.581
2020-10-03T18:29:59.968897Z,2020,10,3,18,30,0,416.562
2020-10-03T19:29:59.862914Z,2020,10,3,19,30,0,418.046
2020-10-03T20:30:00.073152Z,2020,10,3,20,30,0,419.376
2020-10-03T21:29:59.967169Z,2020,10,3,21,30,0,420.86
2020-10-03T22:29:59.861187Z,2020,10,3,22,30,0,422.348
2020-10-03T23:30:00.071425Z,2020,10,3,23,30,0,423.623
2020-10-04T00:29:59.965442Z,2020,10,4,0,30,0,424.586
2020-10-04T01:29:59.859459Z,2020,10,4,1,30,0,426.257
2020-10-04T02:30:00.069697Z,2020,10,4,2,30,0,426.767
2020-10-04T03:29:59.963714Z,2020,10,4,3,30,0,427.11
2020-10-04T04:29:59.857732Z,2020,10,4,4,30,0,427.736
2020-10-04T05:30:00.067969Z,2020,10,4,5,30,0,427.131
2020-10-04T06:29:59.961987Z,2020,10,4,6,30,0,426.06
2020-10-04T07:29:59.855997Z,2020,10,4,7,30,0,424.782
2020-10-04T08:30:00.066242Z,2020,10,4,8,30,0,423.129
2020-10-04T09:29:59.960259Z,2020,10,4,9,30,0,421.555
2020-10-04T10:29:59.854269Z,2020,10,4,10,30,0,419.381
2020-10-04T11:30:00.064514Z,2020,10,4,11,30,0,418.65
2020-10-04T12:29:59.958524Z,2020,10,4,12,30,0,417.033
2020-10-04T13:29:59.852542Z,2020,10,4,13,30,0,416.9
2020-10-04T14:30:00.062787Z,2020,10,4,14,30,0,416.433
2020-10-04T15:29:59.956797Z,2020,10,4,15,30,0,416.275
2020-10-04T16:29:59.850814Z,2020,10,4,16,30,0,416.618
2020-10-04T17:30:00.061059Z,2020,10,4,17,30,0,416.988
2020-10-04T18:29:59.955069Z,2020,10,4,18,30,0,417.028
2020-10-04T19:29:59.849087Z,2020,10,4,19,30,0,416.551
2020-10-04T20:30:00.059325Z,2020,10,4,20,30,0,416.642
2020-10-04T21:29:59.953342Z,2020,10,4,21,30,0,418.097
2020-10-04T22:29:59.847359Z,2020,10,4,22,30,0,418.977
2020-10-04T23:30:00.057597Z,2020,10,4,23,30,0,419.133
2020-10-05T00:29:59.951614Z,2020,10,5,0,30,0,418.879
2020-10-05T01:29:59.845631Z,2020,10,5,1,30,0,419.495
2020-10-05T02:30:00.055869Z,2020,10,5,2,30,0,420.045
2020-10-05T03:29:59.949887Z,2020,10,5,3,30,0,420.828
2020-10-05T04:29:59.843904Z,2020,10,5,4,30,0,421.56
2020-10-05T05:30:00.054142Z,2020,10,5,5,30,0,422.505
2020-10-05T06:29:59.948159Z,2020,10,5,6,30,0,422.862
2020-10-05T07:29:59.842176Z,2020,10,5,7,30,0,422.821
2020-10-05T08:30:00.052414Z,2020,10,5,8,30,0,422.529
2020-10-05T09:29:59.946432Z,2020,10,5,9,30,0,422.467
2020-10-05T10:30:00.156670Z,2020,10,5,10,30,0,422.909
2020-10-05T11:30:00.050687Z,2020,10,5,11,30,0,424.141
2020-10-05T12:29:59.944704Z,2020,10,5,12,30,0,426.615
2020-10-05T13:30:00.154942Z,2020,10,5,13,30,0,432.168
2020-10-05T14:30:00.048959Z,2020,10,5,14,30,0,438.687
2020-10-05T15:29:59.942976Z,2020,10,5,15,30,0,455.282
2020-10-05T16:30:00.153214Z,2020,10,5,16,30,0,444.189
2020-10-05T17:30:00.047232Z,2020,10,5,17,30,0,454.837
2020-10-05T18:29:59.941249Z,2020,10,5,18,30,0,437.674
2020-10-05T19:30:00.151487Z,2020,10,5,19,30,0,430.045
2020-10-05T20:30:00.045504Z,2020,10,5,20,30,0,431.559
2020-10-05T21:29:59.939521Z,2020,10,5,21,30,0,432.082
2020-10-05T22:30:00.149759Z,2020,10,5,22,30,0,429.614
2020-10-05T23:30:00.043777Z,2020,10,5,23,30,0,427.796
2020-10-06T00:29:59.937794Z,2020,10,6,0,30,0,422.888
2020-10-06T01:30:00.148032Z,2020,10,6,1,30,0,433.889
2020-10-06T02:30:00.042049Z,2020,10,6,2,30,0,433.685
2020-10-06T03:29:59.936066Z,2020,10,6,3,30,0,428.996
2020-10-06T04:30:00.146304Z,2020,10,6,4,30,0,425.639
2020-10-06T05:30:00.040321Z,2020,10,6,5,30,0,425.756
2020-10-06T06:29:59.934339Z,2020,10,6,6,30,0,424.799
2020-10-06T07:30:00.144577Z,2020,10,6,7,30,0,425.166
2020-10-06T11:30:00.036866Z,2020,10,6,11,30,0,424.318
2020-10-06T12:29:59.930876Z,2020,10,6,12,30,0,423.446
2020-10-06T13:30:00.141122Z,2020,10,6,13,30,0,421.99
2020-10-06T14:30:00.035139Z,2020,10,6,14,30,0,422.49
2020-10-06T15:29:59.929149Z,2020,10,6,15,30,0,423.229
2020-10-06T16:30:00.139394Z,2020,10,6,16,30,0,425.407
2020-10-07T00:29:59.923966Z,2020,10,7,0,30,0,432.499
2020-10-07T01:30:00.134211Z,2020,10,7,1,30,0,433.321
2020-10-07T02:30:00.028221Z,2020,10,7,2,30,0,429.579
2020-10-07T03:29:59.922239Z,2020,10,7,3,30,0,427.558
2020-10-07T04:30:00.132477Z,2020,10,7,4,30,0,428.177
2020-10-07T05:30:00.026494Z,2020,10,7,5,30,0,424.72
2020-10-07T06:29:59.920511Z,2020,10,7,6,30,0,425.012
2020-10-07T07:30:00.130749Z,2020,10,7,7,30,0,423.88
2020-10-07T08:30:00.024766Z,2020,10,7,8,30,0,422.891
2020-10-07T09:29:59.918784Z,2020,10,7,9,30,0,423.39
2020-10-07T10:30:00.129022Z,2020,10,7,10,30,0,424.339
2020-10-07T11:30:00.023039Z,2020,10,7,11,30,0,424.804
2020-10-07T12:29:59.917056Z,2020,10,7,12,30,0,420.975
2020-10-07T13:30:00.127294Z,2020,10,7,13,30,0,420.506
2020-10-07T14:30:00.021311Z,2020,10,7,14,30,0,421.275
2020-10-07T15:29:59.915329Z,2020,10,7,15,30,0,420.189
2020-10-07T16:30:00.125566Z,2020,10,7,16,30,0,421.915
2020-10-07T17:30:00.019584Z,2020,10,7,17,30,0,424.565
2020-10-07T18:29:59.913601Z,2020,10,7,18,30,0,427.019
2020-10-07T19:30:00.123839Z,2020,10,7,19,30,0,426.345
2020-10-07T20:30:00.017856Z,2020,10,7,20,30,0,428.556
2020-10-07T21:29:59.911873Z,2020,10,7,21,30,0,429.236
2020-10-07T22:30:00.122111Z,2020,10,7,22,30,0,428.149
2020-10-07T23:30:00.016129Z,2020,10,7,23,30,0,427.78
2020-10-08T00:29:59.910146Z,2020,10,8,0,30,0,426.703
2020-10-08T01:30:00.120384Z,2020,10,8,1,30,0,426.326
2020-10-08T02:30:00.014401Z,2020,10,8,2,30,0,426.32
2020-10-08T03:29:59.908418Z,2020,10,8,3,30,0,426.859
2020-10-08T04:30:00.118656Z,2020,10,8,4,30,0,426.983
2020-10-08T05:30:00.012673Z,2020,10,8,5,30,0,427.416
2020-10-08T06:29:59.906691Z,2020,10,8,6,30,0,428.198
2020-10-08T07:30:00.116929Z,2020,10,8,7,30,0,428.37
2020-10-08T08:30:00.010946Z,2020,10,8,8,30,0,429.715
2020-10-08T09:29:59.904963Z,2020,10,8,9,30,0,431.287
2020-10-08T10:30:00.115201Z,2020,10,8,10,30,0,432.667
2020-10-08T11:30:00.009218Z,2020,10,8,11,30,0,437.373
2020-10-08T12:29:59.903228Z,2020,10,8,12,30,0,431.63
2020-10-08T13:30:00.113474Z,2020,10,8,13,30,0,428.958
2020-10-08T14:30:00.007491Z,2020,10,8,14,30,0,428.91
2020-10-08T15:29:59.901501Z,2020,10,8,15,30,0,431.293
2020-10-08T16:30:00.111746Z,2020,10,8,16,30,0,431.131
2020-10-08T17:30:00.005763Z,2020,10,8,17,30,0,430.462
2020-10-08T18:29:59.899773Z,2020,10,8,18,30,0,427.811
2020-10-08T19:30:00.110018Z,2020,10,8,19,30,0,426.237
2020-10-08T20:30:00.004029Z,2020,10,8,20,30,0,425.37
2020-10-08T21:29:59.898046Z,2020,10,8,21,30,0,425.482
2020-10-08T22:30:00.108291Z,2020,10,8,22,30,0,425.83
2020-10-08T23:30:00.002301Z,2020,10,8,23,30,0,425.172
2020-10-09T00:29:59.896318Z,2020,10,9,0,30,0,425.766
2020-10-09T01:30:00.106563Z,2020,10,9,1,30,0,426.664
2020-10-09T02:30:00.000573Z,2020,10,9,2,30,0,426.979
2020-10-09T03:29:59.894591Z,2020,10,9,3,30,0,427.552
2020-10-09T04:30:00.104829Z,2020,10,9,4,30,0,429.472
2020-10-09T05:29:59.998846Z,2020,10,9,5,30,0,428.595
2020-10-09T06:29:59.892863Z,2020,10,9,6,30,0,430.209
2020-10-09T07:30:00.103101Z,2020,10,9,7,30,0,425.411
2020-10-09T08:29:59.997118Z,2020,10,9,8,30,0,427.683
2020-10-09T09:29:59.891136Z,2020,10,9,9,30,0,422.283
2020-10-09T10:30:00.101374Z,2020,10,9,10,30,0,419.889
2020-10-09T11:29:59.995391Z,2020,10,9,11,30,0,418.099
2020-10-09T12:29:59.889408Z,2020,10,9,12,30,0,418.743
2020-10-09T13:30:00.099646Z,2020,10,9,13,30,0,416.473
2020-10-09T14:29:59.993663Z,2020,10,9,14,30,0,419.893
2020-10-09T15:29:59.887681Z,2020,10,9,15,30,0,422.033
2020-10-09T16:30:00.097918Z,2020,10,9,16,30,0,426.798
2020-10-09T17:29:59.991936Z,2020,10,9,17,30,0,422.326
2020-10-09T18:29:59.885953Z,2020,10,9,18,30,0,420.674
2020-10-09T19:30:00.096191Z,2020,10,9,19,30,0,423.408
2020-10-09T20:29:59.990208Z,2020,10,9,20,30,0,421.937
2020-10-09T21:29:59.884225Z,2020,10,9,21,30,0,421.534
2020-10-09T22:30:00.094463Z,2020,10,9,22,30,0,420.444
2020-10-09T23:29:59.988481Z,2020,10,9,23,30,0,420.294
2020-10-10T00:29:59.882498Z,2020,10,10,0,30,0,419.93
2020-10-10T01:30:00.092736Z,2020,10,10,1,30,0,419.747
2020-10-10T02:29:59.986753Z,2020,10,10,2,30,0,419.493
2020-10-10T03:29:59.880770Z,2020,10,10,3,30,0,419.106
2020-10-10T04:30:00.091008Z,2020,10,10,4,30,0,418.934
2020-10-10T05:29:59.985026Z,2020,10,10,5,30,0,418.929
2020-10-10T06:29:59.879043Z,2020,10,10,6,30,0,418.274
2020-10-10T07:30:00.089281Z,2020,10,10,7,30,0,417.605
2020-10-10T08:29:59.983298Z,2020,10,10,8,30,0,417.389
2020-10-10T09:29:59.877315Z,2020,10,10,9,30,0,417.278
2020-10-10T10:30:00.087553Z,2020,10,10,10,30,0,417.317
2020-10-10T11:29:59.981570Z,2020,10,10,11,30,0,417.528
2020-10-10T12:29:59.875580Z,2020,10,10,12,30,0,417.248
2020-10-10T13:30:00.085826Z,2020,10,10,13,30,0,417.409
2020-10-10T14:29:59.979843Z,2020,10,10,14,30,0,417.826
2020-10-10T15:29:59.873853Z,2020,10,10,15,30,0,418.655
2020-10-10T16:30:00.084098Z,2020,10,10,16,30,0,419.243
2020-10-10T17:29:59.978115Z,2020,10,10,17,30,0,419.714
2020-10-10T18:29:59.872125Z,2020,10,10,18,30,0,418.278
2020-10-10T19:30:00.082370Z,2020,10,10,19,30,0,417.839
2020-10-10T20:29:59.976381Z,2020,10,10,20,30,0,418.432
2020-10-10T21:29:59.870398Z,2020,10,10,21,30,0,417.949
2020-10-10T22:30:00.080643Z,2020,10,10,22,30,0,416.034
2020-10-10T23:29:59.974653Z,2020,10,10,23,30,0,416.521
2020-10-11T00:29:59.868670Z,2020,10,11,0,30,0,416.191
2020-10-11T01:30:00.078915Z,2020,10,11,1,30,0,422.996
2020-10-11T02:29:59.972925Z,2020,10,11,2,30,0,430.52
2020-10-11T03:29:59.866943Z,2020,10,11,3,30,0,422.948
2020-10-11T04:30:00.077181Z,2020,10,11,4,30,0,425.044
2020-10-11T05:29:59.971198Z,2020,10,11,5,30,0,426.507
2020-10-11T06:29:59.865215Z,2020,10,11,6,30,0,420.848
2020-10-11T07:30:00.075453Z,2020,10,11,7,30,0,415.17
2020-10-11T08:29:59.969470Z,2020,10,11,8,30,0,413.802
2020-10-11T09:29:59.863488Z,2020,10,11,9,30,0,413.067
2020-10-11T10:30:00.073726Z,2020,10,11,10,30,0,413.011
2020-10-11T11:29:59.967743Z,2020,10,11,11,30,0,412.887
2020-10-11T12:29:59.861760Z,2020,10,11,12,30,0,412.866
2020-10-11T13:30:00.071998Z,2020,10,11,13,30,0,414.051
2020-10-11T14:29:59.966015Z,2020,10,11,14,30,0,414.846
2020-10-11T15:29:59.860033Z,2020,10,11,15,30,0,415.421
2020-10-11T16:30:00.070270Z,2020,10,11,16,30,0,417.265
2020-10-11T17:29:59.964288Z,2020,10,11,17,30,0,418.845
2020-10-11T18:29:59.858305Z,2020,10,11,18,30,0,420.71
2020-10-11T19:30:00.068543Z,2020,10,11,19,30,0,421.118
2020-10-11T20:29:59.962560Z,2020,10,11,20,30,0,420.992
2020-10-11T21:29:59.856577Z,2020,10,11,21,30,0,422.652
2020-10-11T22:30:00.066815Z,2020,10,11,22,30,0,421.921
2020-10-11T23:29:59.960833Z,2020,10,11,23,30,0,418.047
2020-10-12T00:29:59.854850Z,2020,10,12,0,30,0,419.428
2020-10-12T01:30:00.065088Z,2020,10,12,1,30,0,420.324
2020-10-12T02:29:59.959105Z,2020,10,12,2,30,0,422.952
2020-10-12T03:29:59.853122Z,2020,10,12,3,30,0,419.628
2020-10-12T04:30:00.063360Z,2020,10,12,4,30,0,423.775
2020-10-12T05:29:59.957378Z,2020,10,12,5,30,0,422.713
2020-10-12T06:29:59.851395Z,2020,10,12,6,30,0,424.988
2020-10-12T07:30:00.061633Z,2020,10,12,7,30,0,427.616
2020-10-12T08:29:59.955650Z,2020,10,12,8,30,0,426.54
2020-10-12T09:29:59.849667Z,2020,10,12,9,30,0,426.114
2020-10-12T10:30:00.059905Z,2020,10,12,10,30,0,425.122
2020-10-12T11:29:59.953922Z,2020,10,12,11,30,0,423.589
2020-10-12T12:29:59.847932Z,2020,10,12,12,30,0,421.941
2020-10-12T13:30:00.058178Z,2020,10,12,13,30,0,420.138
2020-10-12T14:29:59.952195Z,2020,10,12,14,30,0,418.791
2020-10-12T15:29:59.846205Z,2020,10,12,15,30,0,417.896
