Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Suorasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2),Säteilytase (W/m2),Heijastunutsäteily (W/m2),Paisteaika (s),UV-B-säteily (index)
2019,1,4,10:00,UTC,35,0.8,34.9,317.1,,,,0,0.1
2019,1,4,11:00,UTC,50.5,1.2,50.6,317,,,,0,0.1
2019,1,4,12:00,UTC,22.5,0.7,22.4,317.5,,,,0,0.1
2019,1,4,13:00,UTC,3.8,0.6,4.2,316.5,,,,0,0
2019,1,4,14:00,UTC,-1.2,0.2,-1.1,313.5,,,,0,0
2019,1,4,15:00,UTC,-0.4,0.7,-0.3,313.3,,,,0,0
2019,1,4,16:00,UTC,-1.2,0.1,-1,308.1,,,,0,0
2019,1,4,17:00,UTC,-1.1,0.3,-1,306.5,,,,0,0
2019,1,4,18:00,UTC,-1.2,-0.4,-1.2,303.6,,,,0,0
2019,1,4,19:00,UTC,-0.5,0.5,-0.3,299.8,,,,0,0
2019,1,4,20:00,UTC,-0.6,-0.2,-0.5,299,,,,0,0
2019,1,4,21:00,UTC,-1.4,-0.5,-1.4,294.8,,,,0,0
2019,1,4,22:00,UTC,-0.8,-0.2,-0.7,291.6,,,,0,0
2019,1,4,23:00,UTC,-0.4,0.2,-0.4,291.4,,,,0,0
2019,1,5,00:00,UTC,-0.8,0,-0.8,290.7,,,,0,0
2019,1,5,01:00,UTC,-0.9,0.1,-0.8,288.2,,,,0,0
2019,1,5,02:00,UTC,-0.8,0.3,-0.5,287.4,,,,0,0
2019,1,5,03:00,UTC,-0.6,0.1,-0.6,286.2,,,,0,0
2019,1,5,04:00,UTC,-1.1,-0.1,-1,284.8,,,,0,0
2019,1,5,05:00,UTC,-0.7,0.2,-0.7,283.4,,,,0,0
2019,1,5,06:00,UTC,-0.7,0.4,-0.5,281.8,,,,0,0
2019,1,5,07:00,UTC,0.7,0.9,0.9,278.3,,,,0,0
2019,1,5,08:00,UTC,10.5,0.5,10.6,275.1,,,,0,0
2019,1,5,09:00,UTC,21.7,1.5,22,278,,,,0,0.1
2019,1,5,10:00,UTC,47.3,1.2,47.7,266.4,,,,0,0.1
2019,1,5,11:00,UTC,67.1,14.9,69.9,225.5,,,,0,0.1
2019,1,5,12:00,UTC,46.1,2.3,46.7,268.6,,,,0,0.1
2019,1,5,13:00,UTC,11.2,1.2,11.2,237.1,,,,0,0
2019,1,5,14:00,UTC,-0.6,0.5,-0.5,243.2,,,,0,0
2019,1,5,15:00,UTC,-0.7,0.4,-0.6,272,,,,0,0
2019,1,5,16:00,UTC,-0.4,0.5,-0.3,272.6,,,,0,0
2019,1,5,17:00,UTC,-1.1,0.1,-0.8,280,,,,0,0
2019,1,5,18:00,UTC,-1.1,0,-0.9,278.1,,,,0,0
2019,1,5,19:00,UTC,-1,-0.1,-1,276.8,,,,0,0
2019,1,5,20:00,UTC,-1.4,0,-1.3,258.2,,,,0,0
2019,1,5,21:00,UTC,-0.3,1.2,-0.1,275.9,,,,0,0
2019,1,5,22:00,UTC,-0.8,0.1,-0.5,277.2,,,,0,0
2019,1,5,23:00,UTC,-0.7,0.6,-0.5,273.3,,,,0,0
2019,1,6,00:00,UTC,-1.4,1.1,-1,272.1,,,,0,0
2019,1,6,01:00,UTC,-1.4,0.4,-1.2,234.6,,,,0,0
2019,1,6,02:00,UTC,-1.5,0.8,-1,273.5,,,,0,0
2019,1,6,03:00,UTC,-0.9,0.9,-0.7,264.7,,,,0,0
2019,1,6,04:00,UTC,-0.7,1,-0.3,277.9,,,,0,0
2019,1,6,05:00,UTC,-0.6,1.5,-0.1,279.9,,,,0,0
2019,1,6,06:00,UTC,-1.1,1,-0.7,280,,,,0,0
2019,1,6,07:00,UTC,0.7,1.2,1.3,280.2,,,,0,0
2019,1,6,08:00,UTC,12.3,1.3,12.9,281.2,,,,0,0
2019,1,6,09:00,UTC,14.9,2.2,15.5,282.1,,,,0,0.1
2019,1,6,10:00,UTC,37.1,1.8,37.6,283.6,,,,0,0.1
2019,1,6,11:00,UTC,57.3,1.8,58,282.9,,,,0,0.1
2019,1,6,12:00,UTC,19.9,1.1,20.4,286.9,,,,0,0.1
2019,1,6,13:00,UTC,6.4,0.5,6.7,288.5,,,,0,0
2019,1,6,14:00,UTC,-0.2,0.8,0.1,291.9,,,,0,0
2019,1,6,15:00,UTC,-0.8,0.8,-0.5,293.1,,,,0,0
2019,1,6,16:00,UTC,-0.8,0.9,-0.5,296.4,,,,0,0
2019,1,6,17:00,UTC,-1,0.4,-0.7,302.5,,,,0,0
2019,1,6,18:00,UTC,-0.8,0.4,-0.7,306.9,,,,0,0
2019,1,6,19:00,UTC,-0.4,0.3,-0.5,306.5,,,,0,0
2019,1,6,20:00,UTC,-0.7,0.6,-0.6,307.6,,,,0,0
2019,1,6,21:00,UTC,-0.8,1.1,-0.9,311,,,,0,0
2019,1,6,22:00,UTC,-0.4,1.3,-0.7,315.1,,,,0,0
2019,1,6,23:00,UTC,-1.3,1,-1.1,317.7,,,,0,0
2019,1,7,00:00,UTC,-1.2,1,-0.9,319,,,,0,0
2019,1,7,01:00,UTC,-1,0.9,-1,320.2,,,,0,0
2019,1,7,02:00,UTC,-0.9,1.2,-0.8,322.5,,,,0,0
2019,1,7,03:00,UTC,-1,0.6,-0.9,323.6,,,,0,0
2019,1,7,04:00,UTC,-0.3,1.1,-0.4,324.2,,,,0,0
2019,1,7,05:00,UTC,-0.2,1.1,-0.2,323.5,,,,0,0
2019,1,7,06:00,UTC,-1.1,0.4,-0.8,322.1,,,,0,0
2019,1,7,07:00,UTC,-0.1,0.8,0.1,321.7,,,,0,0
2019,1,7,08:00,UTC,6.1,1.1,6.4,321.4,,,,0,0
2019,1,7,09:00,UTC,36.3,1.6,36.8,321.3,,,,0,0.1
2019,1,7,10:00,UTC,38.6,1.3,39.3,321.1,,,,0,0.1
2019,1,7,11:00,UTC,28,1,28.6,320.7,,,,0,0.1
2019,1,7,12:00,UTC,12.9,0.3,13.2,320.8,,,,0,0.1
2019,1,7,13:00,UTC,2.3,0.1,2.4,319.5,,,,0,0
2019,1,7,14:00,UTC,-0.9,0.2,-1,311.3,,,,0,0
2019,1,7,15:00,UTC,-0.8,0.9,-0.6,308,,,,0,0
2019,1,7,16:00,UTC,-0.7,0.7,-0.7,278.6,,,,0,0
2019,1,7,17:00,UTC,-1.5,0.6,-1.5,250.2,,,,0,0
2019,1,7,18:00,UTC,-0.6,1,-0.3,286.9,,,,0,0
2019,1,7,19:00,UTC,-0.9,1,-0.6,284.8,,,,0,0
2019,1,7,20:00,UTC,-0.5,1.7,-0.1,293.4,,,,0,0
2019,1,7,21:00,UTC,-0.9,1.4,-0.7,284.7,,,,0,0
2019,1,7,22:00,UTC,-1.4,0.4,-1.2,272.9,,,,0,0
2019,1,7,23:00,UTC,-1.1,0.2,-0.9,300.9,,,,0,0
2019,1,8,00:00,UTC,-0.8,0.4,-0.6,308.3,,,,0,0
2019,1,8,01:00,UTC,-1.1,0.2,-0.8,310.5,,,,0,0
2019,1,8,02:00,UTC,-0.4,1.2,-0.2,314.5,,,,0,0
2019,1,8,03:00,UTC,-1,0.1,-1.3,314.4,,,,0,0
2019,1,8,04:00,UTC,-0.8,0.4,-1.3,315.3,,,,0,0
2019,1,8,05:00,UTC,-1,0.3,-1.3,314.7,,,,0,0
2019,1,8,06:00,UTC,-1,1.3,-1.2,315.4,,,,0,0
2019,1,8,07:00,UTC,0.2,2.5,-0.3,317.5,,,,0,0
2019,1,8,08:00,UTC,2,1.4,1.8,319.2,,,,0,0
2019,1,8,09:00,UTC,10.1,-1,9.4,318.1,,,,0,0.1
2019,1,8,10:00,UTC,15.6,-0.1,15.2,316.7,,,,0,0.1
2019,1,8,11:00,UTC,12.1,0.6,12,316.6,,,,0,0.1
2019,1,8,12:00,UTC,13.4,0.2,13.3,315.4,,,,0,0.1
2019,1,8,13:00,UTC,4.9,0.8,5,314.5,,,,0,0
2019,1,8,14:00,UTC,-0.3,1,-0.5,312.5,,,,0,0
2019,1,8,15:00,UTC,-0.8,0.7,-1,310.8,,,,0,0
2019,1,8,16:00,UTC,-0.9,1.1,-0.8,309.8,,,,0,0
2019,1,8,17:00,UTC,-0.8,0.8,-0.9,309.6,,,,0,0
2019,1,8,18:00,UTC,-1.4,0.4,-1.3,309.8,,,,0,0
2019,1,8,19:00,UTC,-1.2,0.8,-1.2,310.2,,,,0,0
2019,1,8,20:00,UTC,-0.8,1.5,-0.7,309.1,,,,0,0
2019,1,8,21:00,UTC,-0.9,1.6,-0.6,309.1,,,,0,0
2019,1,8,22:00,UTC,-1.5,0.8,-1.2,309.8,,,,0,0
2019,1,8,23:00,UTC,-1.1,1.4,-0.8,310.6,,,,0,0
2019,1,9,00:00,UTC,-0.9,1.5,-0.7,310.2,,,,0,0
2019,1,9,01:00,UTC,-0.8,1.2,-0.6,311.2,,,,0,0
2019,1,9,02:00,UTC,-1.2,1.3,-1,311.4,,,,0,0
2019,1,9,03:00,UTC,-0.8,1.1,-0.7,311.9,,,,0,0
2019,1,9,04:00,UTC,-1.2,1.2,-0.7,311,,,,0,0
2019,1,9,05:00,UTC,-1,1.4,-0.5,309.4,,,,0,0
2019,1,9,06:00,UTC,-1.1,1.3,-0.8,309.4,,,,0,0
2019,1,9,07:00,UTC,-0.9,0.4,-0.3,302.4,,,,0,0
2019,1,9,08:00,UTC,19.4,0.8,21.4,291,,,,0,0
2019,1,9,09:00,UTC,31.1,1.6,32,294.4,,,,0,0.1
2019,1,9,10:00,UTC,38.2,2.1,39,292.1,,,,0,0.1
2019,1,9,11:00,UTC,45.7,2.4,46.7,277.6,,,,0,0.1
2019,1,9,12:00,UTC,24.7,2.1,25.3,288.3,,,,0,0.1
2019,1,9,13:00,UTC,8.9,2.7,9.2,299.9,,,,0,0
2019,1,9,14:00,UTC,-0.6,-0.1,-0.2,299.1,,,,0,0
2019,1,9,15:00,UTC,-1.2,0.4,-0.8,294,,,,0,0
2019,1,9,16:00,UTC,-1.2,0.5,-0.9,288.4,,,,0,0
2019,1,9,17:00,UTC,-0.5,1,-0.2,290.1,,,,0,0
2019,1,9,18:00,UTC,-1,0.8,-0.5,290.9,,,,0,0
2019,1,9,19:00,UTC,-0.5,0.6,-0.3,290.1,,,,0,0
2019,1,9,20:00,UTC,-0.7,0.8,-0.5,290.2,,,,0,0
2019,1,9,21:00,UTC,-0.5,0.5,-0.2,290.5,,,,0,0
2019,1,9,22:00,UTC,-1.4,0.2,-1.3,289,,,,0,0
2019,1,9,23:00,UTC,-1,0.9,-0.7,291.4,,,,0,0
2019,1,10,00:00,UTC,-0.5,0.5,-0.4,290.7,,,,0,0
2019,1,10,01:00,UTC,-1,0.2,-0.8,290.2,,,,0,0
2019,1,10,02:00,UTC,-0.9,0.9,-0.5,290.2,,,,0,0
2019,1,10,03:00,UTC,-0.7,0.2,-0.5,287.9,,,,0,0
2019,1,10,04:00,UTC,-0.4,0.5,0,285.6,,,,0,0
2019,1,10,05:00,UTC,-1.2,0.4,-0.9,284.2,,,,0,0
2019,1,10,06:00,UTC,-0.6,0.4,-0.2,283.5,,,,0,0
2019,1,10,07:00,UTC,0.3,0.9,0.8,282.1,,,,0,0
2019,1,10,08:00,UTC,4.7,0.3,5.2,280.7,,,,0,0
2019,1,10,09:00,UTC,13.5,1.5,14.2,280.2,,,,0,0.1
2019,1,10,10:00,UTC,21.4,1.2,21.9,280.8,,,,0,0.1
2019,1,10,11:00,UTC,21.5,1.8,22.3,282.1,,,,0,0.1
2019,1,10,12:00,UTC,13.3,1.2,14,283.2,,,,0,0.1
2019,1,10,13:00,UTC,7,1,7.5,284.3,,,,0,0
2019,1,10,14:00,UTC,0,0.6,0.3,282.9,,,,0,0
2019,1,10,15:00,UTC,-0.4,1.7,0.1,285,,,,0,0
2019,1,10,16:00,UTC,-0.2,1.1,0.1,287,,,,0,0
2019,1,10,17:00,UTC,-0.2,1.3,0.2,287.2,,,,0,0
2019,1,10,18:00,UTC,-0.7,1.9,-0.2,288.6,,,,0,0
2019,1,10,19:00,UTC,-0.4,1.9,-0.1,289,,,,0,0
2019,1,10,20:00,UTC,-0.4,2.6,0,298.1,,,,0,0
2019,1,10,21:00,UTC,-0.8,0.7,-0.8,297.1,,,,0,0
2019,1,10,22:00,UTC,-0.3,1.3,-0.3,304.3,,,,0,0
2019,1,10,23:00,UTC,-0.5,1.1,-0.5,305.7,,,,0,0
2019,1,11,00:00,UTC,-0.9,0.6,-0.9,309.5,,,,0,0
2019,1,11,01:00,UTC,-0.5,0.6,-1,311.7,,,,0,0
2019,1,11,02:00,UTC,-0.9,0.9,-1.1,308.3,,,,0,0
2019,1,11,03:00,UTC,-1,1,-1,311.7,,,,0,0
2019,1,11,04:00,UTC,-1.6,0.8,-2,314.9,,,,0,0
2019,1,11,05:00,UTC,-0.8,1.6,-0.7,317.8,,,,0,0
2019,1,11,06:00,UTC,-0.6,1,-0.3,319.6,,,,0,0
2019,1,11,07:00,UTC,-0.8,0.7,-0.8,318.2,,,,0,0
2019,1,11,08:00,UTC,4.3,1,4.6,316.5,,,,0,0
2019,1,11,09:00,UTC,13.9,1.1,14.1,314.7,,,,0,0.1
2019,1,11,10:00,UTC,31.1,142.4,53.5,232.6,,,,60,0.1
2019,1,11,11:00,UTC,34.1,531.4,117.3,226.4,,,,60,0.1
2019,1,11,12:00,UTC,27.7,468.5,84.2,227,,,,60,0.1
2019,1,11,13:00,UTC,14.8,271,32,226.6,,,,60,0.1
2019,1,11,14:00,UTC,-1.3,-0.4,-1.4,225.2,,,,0,0
2019,1,11,15:00,UTC,-1.9,0.6,-1.9,226.2,,,,0,0
2019,1,11,16:00,UTC,-2,0,-2.2,226.8,,,,0,0
2019,1,11,17:00,UTC,-2.6,-0.2,-2.7,226.7,,,,0,0
2019,1,11,18:00,UTC,-2.2,0.4,-2.2,227.1,,,,0,0
2019,1,11,19:00,UTC,-2.1,0.5,-2.2,228.6,,,,0,0
2019,1,11,20:00,UTC,-2.8,-0.2,-2.7,230,,,,0,0
2019,1,11,21:00,UTC,-2.2,-0.4,-2.3,231.4,,,,0,0
2019,1,11,22:00,UTC,-2,0,-2.2,227.4,,,,0,0
2019,1,11,23:00,UTC,-2.6,-0.2,-2.6,225.8,,,,0,0
2019,1,12,00:00,UTC,-2.3,-0.2,-2.5,224.9,,,,0,0
2019,1,12,01:00,UTC,-2.7,-0.3,-2.6,224.5,,,,0,0
2019,1,12,02:00,UTC,-2.4,-0.1,-2.4,225.4,,,,0,0
2019,1,12,03:00,UTC,-2.2,-0.1,-2.3,224.5,,,,0,0
2019,1,12,04:00,UTC,-1.3,0.7,-1.5,224.8,,,,0,0
2019,1,12,05:00,UTC,-2.4,0,-2.5,223,,,,0,0
2019,1,12,06:00,UTC,-2.2,0.2,-2.2,218.6,,,,0,0
2019,1,12,07:00,UTC,-0.2,-0.3,-0.3,216.9,,,,0,0
2019,1,12,08:00,UTC,15.7,295.9,35.7,214.9,,,,60,0.1
2019,1,12,09:00,UTC,29.6,501,92.4,215.3,,,,60,0.1
2019,1,12,10:00,UTC,60.1,121.3,79.6,220.2,,,,40,0.1
2019,1,12,11:00,UTC,35.4,589.2,125.9,215.8,,,,60,0.1
2019,1,12,12:00,UTC,26.6,177.9,48.9,216.4,,,,60,0.1
2019,1,12,13:00,UTC,18.1,141.7,28.1,218,,,,60,0.1
2019,1,12,14:00,UTC,-0.8,-0.8,-1,217.1,,,,0,0
2019,1,12,15:00,UTC,-2.2,0.1,-2.2,214.1,,,,0,0
2019,1,12,16:00,UTC,-1.6,0.3,-1.9,210.9,,,,0,0
2019,1,12,17:00,UTC,-2.5,-0.2,-2.6,206.2,,,,0,0
2019,1,12,18:00,UTC,-1.8,0.3,-1.9,205.8,,,,0,0
2019,1,12,19:00,UTC,-1.5,0.4,-1.7,203.4,,,,0,0
2019,1,12,20:00,UTC,-1.7,0.8,-1.8,202.8,,,,0,0
2019,1,12,21:00,UTC,-1.3,0.8,-1.3,204.8,,,,0,0
2019,1,12,22:00,UTC,-2.2,0.1,-2.2,210,,,,0,0
2019,1,12,23:00,UTC,-1.7,0.5,-1.8,219.4,,,,0,0
2019,1,13,00:00,UTC,-1.3,0.8,-1.3,222.2,,,,0,0
2019,1,13,01:00,UTC,-1.7,0.6,-1.5,221.6,,,,0,0
2019,1,13,02:00,UTC,-1,1.4,-0.8,269.1,,,,0,0
2019,1,13,03:00,UTC,-1.1,1.7,-0.8,251.7,,,,0,0
2019,1,13,04:00,UTC,-0.5,2,-0.1,279.5,,,,0,0
2019,1,13,05:00,UTC,-1,0.8,-0.9,276.1,,,,0,0
2019,1,13,06:00,UTC,-1.2,1.2,-0.7,277.3,,,,0,0
2019,1,13,07:00,UTC,-0.7,0.7,-0.5,226.3,,,,0,0
2019,1,13,08:00,UTC,10.4,1.2,10.6,241.4,,,,0,0.1
2019,1,13,09:00,UTC,80.6,5.6,80.2,259.5,,,,0,0.1
2019,1,13,10:00,UTC,102.1,0.8,104.5,279.1,,,,0,0.1
2019,1,13,11:00,UTC,65.2,0.3,66.2,283.8,,,,0,0.1
2019,1,13,12:00,UTC,54,1.4,54.7,287.7,,,,0,0.1
2019,1,13,13:00,UTC,11.9,0.3,12.1,285.3,,,,0,0.1
2019,1,13,14:00,UTC,-0.1,2.9,0.1,306,,,,0,0
2019,1,13,15:00,UTC,-1.2,1,-1.2,313.1,,,,0,0
2019,1,13,16:00,UTC,-0.7,0.9,-1.1,312.7,,,,0,0
2019,1,13,17:00,UTC,-1.3,0.7,-1.1,307.5,,,,0,0
2019,1,13,18:00,UTC,-0.9,0.8,-0.9,285.7,,,,0,0
2019,1,13,19:00,UTC,-1.1,0.3,-0.7,304.5,,,,0,0
2019,1,13,20:00,UTC,-1,0.3,-1,303.1,,,,0,0
2019,1,13,21:00,UTC,-1,0,-0.9,305.6,,,,0,0
2019,1,13,22:00,UTC,-0.8,0.3,-0.7,304.6,,,,0,0
2019,1,13,23:00,UTC,-0.9,0.2,-0.8,304.3,,,,0,0
2019,1,14,00:00,UTC,-0.9,0.8,-0.7,307.8,,,,0,0
2019,1,14,01:00,UTC,-0.2,1,-0.2,307.2,,,,0,0
2019,1,14,02:00,UTC,-1.5,0.6,-1.3,309.9,,,,0,0
2019,1,14,03:00,UTC,-0.8,0.6,-1.2,313.4,,,,0,0
2019,1,14,04:00,UTC,-0.8,0.6,-1.2,313.8,,,,0,0
2019,1,14,05:00,UTC,-0.9,0.7,-0.8,314.6,,,,0,0
2019,1,14,06:00,UTC,-1.1,0.6,-1.2,312,,,,0,0
2019,1,14,07:00,UTC,1.1,1.9,1.1,310.5,,,,0,0
2019,1,14,08:00,UTC,29.1,1.5,31.3,303.1,,,,0,0.1
2019,1,14,09:00,UTC,36,1,37.7,307.2,,,,0,0.1
2019,1,14,10:00,UTC,55,1.2,56.6,304.5,,,,0,0.1
2019,1,14,11:00,UTC,46.6,-0.2,47.5,290.2,,,,0,0.1
2019,1,14,12:00,UTC,31.5,5,32.3,250.4,,,,0,0.1
2019,1,14,13:00,UTC,18,0.8,18.2,261.8,,,,0,0.1
2019,1,14,14:00,UTC,0,-0.1,0.4,283.3,,,,0,0
2019,1,14,15:00,UTC,-1,0.5,-0.7,277.5,,,,0,0
2019,1,14,16:00,UTC,-1,0.3,-0.9,249.5,,,,0,0
2019,1,14,17:00,UTC,-1.3,0.3,-1.4,211.7,,,,0,0
2019,1,14,18:00,UTC,-1.7,0.5,-1.9,203.8,,,,0,0
2019,1,14,19:00,UTC,-2.2,0.2,-2.4,200.5,,,,0,0
2019,1,14,20:00,UTC,-0.8,1.5,-0.6,269.7,,,,0,0
2019,1,14,21:00,UTC,-2.2,0.4,-2.1,204.3,,,,0,0
2019,1,14,22:00,UTC,-1.2,1,-1.3,200.1,,,,0,0
2019,1,14,23:00,UTC,-1.7,0.6,-1.8,200.1,,,,0,0
2019,1,15,00:00,UTC,-2,0.2,-2.1,202.1,,,,0,0
2019,1,15,01:00,UTC,-1.6,0.6,-1.8,197,,,,0,0
2019,1,15,02:00,UTC,-1.6,0.8,-1.7,204.1,,,,0,0
2019,1,15,03:00,UTC,-1.5,0.7,-1.7,196.4,,,,0,0
2019,1,15,04:00,UTC,-1.6,1.1,-1.3,217.4,,,,0,0
2019,1,15,05:00,UTC,-1.7,0.6,-1.6,212.3,,,,0,0
2019,1,15,06:00,UTC,-0.6,0.7,-0.7,259.1,,,,0,0
2019,1,15,07:00,UTC,1.1,1.8,1.5,276.5,,,,0,0
2019,1,15,08:00,UTC,14.2,2.1,15.8,281.9,,,,0,0.1
2019,1,15,09:00,UTC,29.5,1.8,31.1,285.4,,,,0,0.1
2019,1,15,10:00,UTC,42,0.9,42.8,282.3,,,,0,0.1
2019,1,15,11:00,UTC,40.7,1.4,41.1,284.1,,,,0,0.1
2019,1,15,12:00,UTC,40.9,1,41.5,282.3,,,,0,0.1
