datetimeISO,year,month,day,hour,minute,second,value
2015-05-13T23:30:00.113757Z,2015,5,13,23,30,0,406.121
2015-05-14T00:29:59.948162Z,2015,5,14,0,30,0,406.174
2015-05-14T01:30:00.097917Z,2015,5,14,1,30,0,405.208
2015-05-14T02:29:59.932323Z,2015,5,14,2,30,0,404.362
2015-05-14T03:30:00.082078Z,2015,5,14,3,30,0,404.495
2015-05-14T04:29:59.916483Z,2015,5,14,4,30,0,404.865
2015-05-14T05:30:00.066238Z,2015,5,14,5,30,0,404.761
2015-05-14T06:29:59.900644Z,2015,5,14,6,30,0,404.128
2015-05-14T07:30:00.050398Z,2015,5,14,7,30,0,404.166
2015-05-14T08:29:59.884797Z,2015,5,14,8,30,0,404.868
2015-05-14T09:30:00.034559Z,2015,5,14,9,30,0,404.533
2015-05-14T10:29:59.868957Z,2015,5,14,10,30,0,403.914
2015-05-14T11:30:00.018719Z,2015,5,14,11,30,0,403.311
2015-05-14T12:29:59.853117Z,2015,5,14,12,30,0,402.876
2015-05-14T13:30:00.002880Z,2015,5,14,13,30,0,402.266
2015-05-14T14:30:00.152642Z,2015,5,14,14,30,0,402.058
2015-05-14T15:29:59.987040Z,2015,5,14,15,30,0,401.972
2015-05-14T16:30:00.136802Z,2015,5,14,16,30,0,402.417
2015-05-14T17:29:59.971200Z,2015,5,14,17,30,0,403.05
2015-05-14T18:30:00.120962Z,2015,5,14,18,30,0,403.706
2015-05-14T19:29:59.955361Z,2015,5,14,19,30,0,404.751
2015-05-14T20:30:00.105123Z,2015,5,14,20,30,0,405.303
2015-05-14T21:29:59.939521Z,2015,5,14,21,30,0,406.231
2015-05-14T22:30:00.089283Z,2015,5,14,22,30,0,406.654
2015-05-14T23:29:59.923681Z,2015,5,14,23,30,0,407.341
2015-05-15T00:30:00.073443Z,2015,5,15,0,30,0,408.251
2015-05-15T01:29:59.907842Z,2015,5,15,1,30,0,408.144
2015-05-15T02:30:00.057597Z,2015,5,15,2,30,0,408.884
2015-05-15T03:29:59.892002Z,2015,5,15,3,30,0,409.089
2015-05-15T04:30:00.041757Z,2015,5,15,4,30,0,408.218
2015-05-15T05:29:59.876162Z,2015,5,15,5,30,0,406.494
2015-05-15T06:30:00.025917Z,2015,5,15,6,30,0,404.739
2015-05-15T07:29:59.860323Z,2015,5,15,7,30,0,404.169
2015-05-15T08:30:00.010078Z,2015,5,15,8,30,0,404.009
2015-05-15T09:29:59.844483Z,2015,5,15,9,30,0,404.041
2015-05-15T10:29:59.994238Z,2015,5,15,10,30,0,403.654
2015-05-15T11:30:00.144000Z,2015,5,15,11,30,0,403.579
2015-05-15T12:29:59.978398Z,2015,5,15,12,30,0,403.478
2015-05-15T13:30:00.128160Z,2015,5,15,13,30,0,402.75
2015-05-15T14:29:59.962559Z,2015,5,15,14,30,0,403.071
2015-05-15T15:30:00.112321Z,2015,5,15,15,30,0,402.441
2015-05-15T16:29:59.946719Z,2015,5,15,16,30,0,402.266
2015-05-15T17:30:00.096481Z,2015,5,15,17,30,0,402.452
2015-05-15T18:29:59.930879Z,2015,5,15,18,30,0,402.471
2015-05-15T19:30:00.080642Z,2015,5,15,19,30,0,402.56
2015-05-15T20:29:59.915040Z,2015,5,15,20,30,0,403.212
2015-05-15T21:30:00.064802Z,2015,5,15,21,30,0,404.725
2015-05-15T22:29:59.899200Z,2015,5,15,22,30,0,405.697
2015-05-15T23:30:00.048962Z,2015,5,15,23,30,0,406.479
2015-05-16T00:29:59.883361Z,2015,5,16,0,30,0,407.064
2015-05-16T01:30:00.033123Z,2015,5,16,1,30,0,407.79
2015-05-16T02:29:59.867521Z,2015,5,16,2,30,0,408.737
2015-05-16T03:30:00.017283Z,2015,5,16,3,30,0,408.122
2015-05-16T04:29:59.851681Z,2015,5,16,4,30,0,406.021
2015-05-16T05:30:00.001443Z,2015,5,16,5,30,0,404.153
2015-05-16T06:30:00.151198Z,2015,5,16,6,30,0,403.071
2015-05-16T07:29:59.985597Z,2015,5,16,7,30,0,402.964
2015-05-16T08:30:00.135359Z,2015,5,16,8,30,0,402.977
2015-05-16T09:29:59.969757Z,2015,5,16,9,30,0,402.694
2015-05-16T10:30:00.119519Z,2015,5,16,10,30,0,402.228
2015-05-16T11:29:59.953917Z,2015,5,16,11,30,0,401.794
2015-05-16T12:30:00.103679Z,2015,5,16,12,30,0,401.902
2015-05-16T13:29:59.938078Z,2015,5,16,13,30,0,401.896
2015-05-16T14:30:00.087840Z,2015,5,16,14,30,0,402.109
2015-05-16T15:29:59.922238Z,2015,5,16,15,30,0,402.314
2015-05-16T16:30:00.072000Z,2015,5,16,16,30,0,402.153
2015-05-16T17:29:59.906398Z,2015,5,16,17,30,0,401.955
2015-05-16T18:30:00.056160Z,2015,5,16,18,30,0,402.635
2015-05-16T19:29:59.890559Z,2015,5,16,19,30,0,403.742
2015-05-16T20:30:00.040321Z,2015,5,16,20,30,0,404.438
2015-05-16T21:29:59.874719Z,2015,5,16,21,30,0,404.772
2015-05-16T22:30:00.024481Z,2015,5,16,22,30,0,405.595
2015-05-16T23:29:59.858879Z,2015,5,16,23,30,0,404.58
2015-05-17T00:30:00.008642Z,2015,5,17,0,30,0,404.854
2015-05-17T01:29:59.843040Z,2015,5,17,1,30,0,407.018
2015-05-17T02:29:59.992802Z,2015,5,17,2,30,0,407.782
2015-05-17T03:30:00.142557Z,2015,5,17,3,30,0,406.131
2015-05-17T04:29:59.976962Z,2015,5,17,4,30,0,405.156
2015-05-17T05:30:00.126717Z,2015,5,17,5,30,0,403.015
2015-05-17T06:29:59.961123Z,2015,5,17,6,30,0,402.461
2015-05-17T07:30:00.110877Z,2015,5,17,7,30,0,402.447
2015-05-17T08:29:59.945283Z,2015,5,17,8,30,0,402.196
2015-05-17T09:30:00.095038Z,2015,5,17,9,30,0,401.902
2015-05-17T10:29:59.929443Z,2015,5,17,10,30,0,401.808
2015-05-17T11:30:00.079198Z,2015,5,17,11,30,0,401.483
2015-05-17T12:29:59.913596Z,2015,5,17,12,30,0,401.292
2015-05-17T13:30:00.063359Z,2015,5,17,13,30,0,400.911
2015-05-17T14:29:59.897757Z,2015,5,17,14,30,0,401.309
2015-05-17T15:30:00.047519Z,2015,5,17,15,30,0,401.388
2015-05-17T16:29:59.881917Z,2015,5,17,16,30,0,401.059
2015-05-17T17:30:00.031679Z,2015,5,17,17,30,0,401.199
2015-05-17T18:29:59.866078Z,2015,5,17,18,30,0,401.508
2015-05-17T19:30:00.015840Z,2015,5,17,19,30,0,403.035
2015-05-17T20:29:59.850238Z,2015,5,17,20,30,0,404.177
2015-05-17T21:30:00Z,2015,5,17,21,30,0,404.997
2015-05-17T22:30:00.149762Z,2015,5,17,22,30,0,405.27
2015-05-17T23:29:59.984160Z,2015,5,17,23,30,0,405.954
2015-05-18T00:30:00.133922Z,2015,5,18,0,30,0,407.57
2015-05-18T01:29:59.968321Z,2015,5,18,1,30,0,407.543
2015-05-18T02:30:00.118083Z,2015,5,18,2,30,0,408.345
2015-05-18T03:29:59.952481Z,2015,5,18,3,30,0,408.632
2015-05-18T04:30:00.102243Z,2015,5,18,4,30,0,406.567
2015-05-18T05:29:59.936641Z,2015,5,18,5,30,0,404.891
2015-05-18T06:30:00.086404Z,2015,5,18,6,30,0,404.003
2015-05-18T07:29:59.920802Z,2015,5,18,7,30,0,402.255
2015-05-18T08:30:00.070557Z,2015,5,18,8,30,0,401.908
2015-05-18T09:29:59.904962Z,2015,5,18,9,30,0,401.906
2015-05-18T10:30:00.054717Z,2015,5,18,10,30,0,401.893
2015-05-18T11:29:59.889123Z,2015,5,18,11,30,0,401.7
2015-05-18T12:30:00.038877Z,2015,5,18,12,30,0,400.863
2015-05-18T13:29:59.873283Z,2015,5,18,13,30,0,400.578
2015-05-18T14:30:00.023038Z,2015,5,18,14,30,0,401.283
2015-05-18T15:29:59.857443Z,2015,5,18,15,30,0,400.967
2015-05-18T16:30:00.007198Z,2015,5,18,16,30,0,400.778
2015-05-18T17:30:00.156960Z,2015,5,18,17,30,0,401.331
2015-05-18T18:29:59.991358Z,2015,5,18,18,30,0,402.028
2015-05-18T19:30:00.141121Z,2015,5,18,19,30,0,403.165
2015-05-18T20:29:59.975519Z,2015,5,18,20,30,0,404.153
2015-05-18T21:30:00.125281Z,2015,5,18,21,30,0,404.694
2015-05-18T22:29:59.959679Z,2015,5,18,22,30,0,405.034
2015-05-18T23:30:00.109441Z,2015,5,18,23,30,0,405.671
2015-05-19T00:29:59.943840Z,2015,5,19,0,30,0,406.109
2015-05-19T01:30:00.093602Z,2015,5,19,1,30,0,406.613
2015-05-19T02:29:59.928000Z,2015,5,19,2,30,0,407.064
2015-05-19T03:30:00.077762Z,2015,5,19,3,30,0,407.506
2015-05-19T04:29:59.912160Z,2015,5,19,4,30,0,407.513
2015-05-19T05:30:00.061922Z,2015,5,19,5,30,0,407.021
2015-05-19T06:29:59.896321Z,2015,5,19,6,30,0,405.559
2015-05-19T07:30:00.046083Z,2015,5,19,7,30,0,404.371
2015-05-19T08:29:59.880481Z,2015,5,19,8,30,0,403.435
2015-05-19T09:30:00.030243Z,2015,5,19,9,30,0,402.612
2015-05-19T10:29:59.864641Z,2015,5,19,10,30,0,402.402
2015-05-19T11:30:00.014403Z,2015,5,19,11,30,0,402.056
2015-05-19T12:29:59.848802Z,2015,5,19,12,30,0,401.649
