"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","1981","1","3","08:00","798"
"Pietarsaari Leppäluoto","1981","1","3","09:00","801"
"Pietarsaari Leppäluoto","1981","1","3","10:00","804"
"Pietarsaari Leppäluoto","1981","1","3","11:00","804"
"Pietarsaari Leppäluoto","1981","1","3","12:00","799"
"Pietarsaari Leppäluoto","1981","1","3","13:00","803"
"Pietarsaari Leppäluoto","1981","1","3","14:00","782"
"Pietarsaari Leppäluoto","1981","1","3","15:00","777"
"Pietarsaari Leppäluoto","1981","1","3","16:00","766"
"Pietarsaari Leppäluoto","1981","1","3","17:00","752"
"Pietarsaari Leppäluoto","1981","1","3","18:00","748"
"Pietarsaari Leppäluoto","1981","1","3","19:00","735"
"Pietarsaari Leppäluoto","1981","1","3","20:00","724"
"Pietarsaari Leppäluoto","1981","1","3","21:00","707"
"Pietarsaari Leppäluoto","1981","1","3","22:00","689"
"Pietarsaari Leppäluoto","1981","1","3","23:00","675"
"Pietarsaari Leppäluoto","1981","1","4","00:00","665"
"Pietarsaari Leppäluoto","1981","1","4","01:00","650"
"Pietarsaari Leppäluoto","1981","1","4","02:00","636"
"Pietarsaari Leppäluoto","1981","1","4","03:00","626"
"Pietarsaari Leppäluoto","1981","1","4","04:00","604"
"Pietarsaari Leppäluoto","1981","1","4","05:00","589"
"Pietarsaari Leppäluoto","1981","1","4","06:00","576"
"Pietarsaari Leppäluoto","1981","1","4","07:00","571"
"Pietarsaari Leppäluoto","1981","1","4","08:00","561"
"Pietarsaari Leppäluoto","1981","1","4","09:00","554"
"Pietarsaari Leppäluoto","1981","1","4","10:00","559"
"Pietarsaari Leppäluoto","1981","1","4","11:00","552"
"Pietarsaari Leppäluoto","1981","1","4","12:00","549"
"Pietarsaari Leppäluoto","1981","1","4","13:00","545"
"Pietarsaari Leppäluoto","1981","1","4","14:00","548"
"Pietarsaari Leppäluoto","1981","1","4","15:00","552"
"Pietarsaari Leppäluoto","1981","1","4","16:00","559"
"Pietarsaari Leppäluoto","1981","1","4","17:00","558"
"Pietarsaari Leppäluoto","1981","1","4","18:00","566"
"Pietarsaari Leppäluoto","1981","1","4","19:00","576"
"Pietarsaari Leppäluoto","1981","1","4","20:00","578"
"Pietarsaari Leppäluoto","1981","1","4","21:00","578"
"Pietarsaari Leppäluoto","1981","1","4","22:00","578"
"Pietarsaari Leppäluoto","1981","1","4","23:00","579"
"Pietarsaari Leppäluoto","1981","1","5","00:00","581"
"Pietarsaari Leppäluoto","1981","1","5","01:00","576"
"Pietarsaari Leppäluoto","1981","1","5","02:00","573"
"Pietarsaari Leppäluoto","1981","1","5","03:00","569"
"Pietarsaari Leppäluoto","1981","1","5","04:00","561"
"Pietarsaari Leppäluoto","1981","1","5","05:00","546"
"Pietarsaari Leppäluoto","1981","1","5","06:00","543"
"Pietarsaari Leppäluoto","1981","1","5","07:00","532"
"Pietarsaari Leppäluoto","1981","1","5","08:00","537"
"Pietarsaari Leppäluoto","1981","1","5","09:00","532"
"Pietarsaari Leppäluoto","1981","1","5","10:00","525"
"Pietarsaari Leppäluoto","1981","1","5","11:00","533"
"Pietarsaari Leppäluoto","1981","1","5","12:00","528"
"Pietarsaari Leppäluoto","1981","1","5","13:00","535"
"Pietarsaari Leppäluoto","1981","1","5","14:00","539"
"Pietarsaari Leppäluoto","1981","1","5","15:00","541"
"Pietarsaari Leppäluoto","1981","1","5","16:00","546"
"Pietarsaari Leppäluoto","1981","1","5","17:00","546"
"Pietarsaari Leppäluoto","1981","1","5","18:00","545"
"Pietarsaari Leppäluoto","1981","1","5","19:00","545"
"Pietarsaari Leppäluoto","1981","1","5","20:00","544"
"Pietarsaari Leppäluoto","1981","1","5","21:00","561"
"Pietarsaari Leppäluoto","1981","1","5","22:00","562"
"Pietarsaari Leppäluoto","1981","1","5","23:00","574"
"Pietarsaari Leppäluoto","1981","1","6","00:00","571"
"Pietarsaari Leppäluoto","1981","1","6","01:00","573"
"Pietarsaari Leppäluoto","1981","1","6","02:00","578"
"Pietarsaari Leppäluoto","1981","1","6","03:00","583"
"Pietarsaari Leppäluoto","1981","1","6","04:00","589"
"Pietarsaari Leppäluoto","1981","1","6","05:00","593"
"Pietarsaari Leppäluoto","1981","1","6","06:00","600"
"Pietarsaari Leppäluoto","1981","1","6","07:00","604"
"Pietarsaari Leppäluoto","1981","1","6","08:00","618"
"Pietarsaari Leppäluoto","1981","1","6","09:00","620"
"Pietarsaari Leppäluoto","1981","1","6","10:00","633"
"Pietarsaari Leppäluoto","1981","1","6","11:00","639"
"Pietarsaari Leppäluoto","1981","1","6","12:00","651"
"Pietarsaari Leppäluoto","1981","1","6","13:00","662"
"Pietarsaari Leppäluoto","1981","1","6","14:00","676"
"Pietarsaari Leppäluoto","1981","1","6","15:00","683"
"Pietarsaari Leppäluoto","1981","1","6","16:00","689"
"Pietarsaari Leppäluoto","1981","1","6","17:00","701"
"Pietarsaari Leppäluoto","1981","1","6","18:00","696"
"Pietarsaari Leppäluoto","1981","1","6","19:00","710"
"Pietarsaari Leppäluoto","1981","1","6","20:00","695"
"Pietarsaari Leppäluoto","1981","1","6","21:00","713"
"Pietarsaari Leppäluoto","1981","1","6","22:00","711"
"Pietarsaari Leppäluoto","1981","1","6","23:00","731"
"Pietarsaari Leppäluoto","1981","1","7","00:00","742"
"Pietarsaari Leppäluoto","1981","1","7","01:00","737"
"Pietarsaari Leppäluoto","1981","1","7","02:00","739"
"Pietarsaari Leppäluoto","1981","1","7","03:00","727"
"Pietarsaari Leppäluoto","1981","1","7","04:00","711"
"Pietarsaari Leppäluoto","1981","1","7","05:00","685"
"Pietarsaari Leppäluoto","1981","1","7","06:00","645"
"Pietarsaari Leppäluoto","1981","1","7","07:00","601"
"Pietarsaari Leppäluoto","1981","1","7","08:00","560"
"Pietarsaari Leppäluoto","1981","1","7","09:00","527"
"Pietarsaari Leppäluoto","1981","1","7","10:00","486"
"Pietarsaari Leppäluoto","1981","1","7","11:00","472"
"Pietarsaari Leppäluoto","1981","1","7","12:00","446"
"Pietarsaari Leppäluoto","1981","1","7","13:00","430"
"Pietarsaari Leppäluoto","1981","1","7","14:00","408"
"Pietarsaari Leppäluoto","1981","1","7","15:00","398"
"Pietarsaari Leppäluoto","1981","1","7","16:00","387"
"Pietarsaari Leppäluoto","1981","1","7","17:00","381"
"Pietarsaari Leppäluoto","1981","1","7","18:00","378"
"Pietarsaari Leppäluoto","1981","1","7","19:00","379"
"Pietarsaari Leppäluoto","1981","1","7","20:00","383"
"Pietarsaari Leppäluoto","1981","1","7","21:00","394"
"Pietarsaari Leppäluoto","1981","1","7","22:00","415"
"Pietarsaari Leppäluoto","1981","1","7","23:00","419"
"Pietarsaari Leppäluoto","1981","1","8","00:00","430"
"Pietarsaari Leppäluoto","1981","1","8","01:00","444"
"Pietarsaari Leppäluoto","1981","1","8","02:00","459"
"Pietarsaari Leppäluoto","1981","1","8","03:00","480"
"Pietarsaari Leppäluoto","1981","1","8","04:00","486"
"Pietarsaari Leppäluoto","1981","1","8","05:00","480"
"Pietarsaari Leppäluoto","1981","1","8","06:00","487"
"Pietarsaari Leppäluoto","1981","1","8","07:00","502"
"Pietarsaari Leppäluoto","1981","1","8","08:00","534"
"Pietarsaari Leppäluoto","1981","1","8","09:00","578"
"Pietarsaari Leppäluoto","1981","1","8","10:00","620"
"Pietarsaari Leppäluoto","1981","1","8","11:00","664"
"Pietarsaari Leppäluoto","1981","1","8","12:00","716"
"Pietarsaari Leppäluoto","1981","1","8","13:00","762"
"Pietarsaari Leppäluoto","1981","1","8","14:00","795"
"Pietarsaari Leppäluoto","1981","1","8","15:00","827"
"Pietarsaari Leppäluoto","1981","1","8","16:00","866"
"Pietarsaari Leppäluoto","1981","1","8","17:00","921"
"Pietarsaari Leppäluoto","1981","1","8","18:00","993"
"Pietarsaari Leppäluoto","1981","1","8","19:00","1019"
"Pietarsaari Leppäluoto","1981","1","8","20:00","1045"
"Pietarsaari Leppäluoto","1981","1","8","21:00","1082"
"Pietarsaari Leppäluoto","1981","1","8","22:00","1104"
"Pietarsaari Leppäluoto","1981","1","8","23:00","1118"
"Pietarsaari Leppäluoto","1981","1","9","00:00","1165"
"Pietarsaari Leppäluoto","1981","1","9","01:00","1149"
"Pietarsaari Leppäluoto","1981","1","9","02:00","1212"
"Pietarsaari Leppäluoto","1981","1","9","03:00","1232"
"Pietarsaari Leppäluoto","1981","1","9","04:00","1269"
"Pietarsaari Leppäluoto","1981","1","9","05:00","1278"
"Pietarsaari Leppäluoto","1981","1","9","06:00","1291"
"Pietarsaari Leppäluoto","1981","1","9","07:00","1286"
"Pietarsaari Leppäluoto","1981","1","9","08:00","1285"
"Pietarsaari Leppäluoto","1981","1","9","09:00","1251"
"Pietarsaari Leppäluoto","1981","1","9","10:00","1221"
"Pietarsaari Leppäluoto","1981","1","9","11:00","1186"
"Pietarsaari Leppäluoto","1981","1","9","12:00","1143"
"Pietarsaari Leppäluoto","1981","1","9","13:00","1100"
"Pietarsaari Leppäluoto","1981","1","9","14:00","1069"
"Pietarsaari Leppäluoto","1981","1","9","15:00","1039"
"Pietarsaari Leppäluoto","1981","1","9","16:00","1031"
"Pietarsaari Leppäluoto","1981","1","9","17:00","1008"
"Pietarsaari Leppäluoto","1981","1","9","18:00","991"
"Pietarsaari Leppäluoto","1981","1","9","19:00","976"
"Pietarsaari Leppäluoto","1981","1","9","20:00","952"
"Pietarsaari Leppäluoto","1981","1","9","21:00","945"
"Pietarsaari Leppäluoto","1981","1","9","22:00","923"
"Pietarsaari Leppäluoto","1981","1","9","23:00","915"
"Pietarsaari Leppäluoto","1981","1","10","00:00","916"
"Pietarsaari Leppäluoto","1981","1","10","01:00","893"
"Pietarsaari Leppäluoto","1981","1","10","02:00","896"
"Pietarsaari Leppäluoto","1981","1","10","03:00","858"
"Pietarsaari Leppäluoto","1981","1","10","04:00","851"
"Pietarsaari Leppäluoto","1981","1","10","05:00","836"
"Pietarsaari Leppäluoto","1981","1","10","06:00","825"
"Pietarsaari Leppäluoto","1981","1","10","07:00","816"
"Pietarsaari Leppäluoto","1981","1","10","08:00","802"
"Pietarsaari Leppäluoto","1981","1","10","09:00","789"
"Pietarsaari Leppäluoto","1981","1","10","10:00","782"
"Pietarsaari Leppäluoto","1981","1","10","11:00","779"
"Pietarsaari Leppäluoto","1981","1","10","12:00","766"
"Pietarsaari Leppäluoto","1981","1","10","13:00","761"
"Pietarsaari Leppäluoto","1981","1","10","14:00","748"
"Pietarsaari Leppäluoto","1981","1","10","15:00","740"
"Pietarsaari Leppäluoto","1981","1","10","16:00","743"
"Pietarsaari Leppäluoto","1981","1","10","17:00","713"
"Pietarsaari Leppäluoto","1981","1","10","18:00","697"
"Pietarsaari Leppäluoto","1981","1","10","19:00","681"
"Pietarsaari Leppäluoto","1981","1","10","20:00","674"
"Pietarsaari Leppäluoto","1981","1","10","21:00","679"
"Pietarsaari Leppäluoto","1981","1","10","22:00","668"
"Pietarsaari Leppäluoto","1981","1","10","23:00","659"
"Pietarsaari Leppäluoto","1981","1","11","00:00","651"
"Pietarsaari Leppäluoto","1981","1","11","01:00","624"
"Pietarsaari Leppäluoto","1981","1","11","02:00","619"
"Pietarsaari Leppäluoto","1981","1","11","03:00","613"
"Pietarsaari Leppäluoto","1981","1","11","04:00","606"
"Pietarsaari Leppäluoto","1981","1","11","05:00","597"
"Pietarsaari Leppäluoto","1981","1","11","06:00","588"
"Pietarsaari Leppäluoto","1981","1","11","07:00","570"
"Pietarsaari Leppäluoto","1981","1","11","08:00","556"
"Pietarsaari Leppäluoto","1981","1","11","09:00","548"
"Pietarsaari Leppäluoto","1981","1","11","10:00","541"
"Pietarsaari Leppäluoto","1981","1","11","11:00","563"
"Pietarsaari Leppäluoto","1981","1","11","12:00","577"
"Pietarsaari Leppäluoto","1981","1","11","13:00","586"
"Pietarsaari Leppäluoto","1981","1","11","14:00","602"
"Pietarsaari Leppäluoto","1981","1","11","15:00","615"
"Pietarsaari Leppäluoto","1981","1","11","16:00","647"
"Pietarsaari Leppäluoto","1981","1","11","17:00","676"
"Pietarsaari Leppäluoto","1981","1","11","18:00","709"
"Pietarsaari Leppäluoto","1981","1","11","19:00","734"
"Pietarsaari Leppäluoto","1981","1","11","20:00","780"
"Pietarsaari Leppäluoto","1981","1","11","21:00","800"
"Pietarsaari Leppäluoto","1981","1","11","22:00","849"
"Pietarsaari Leppäluoto","1981","1","11","23:00","860"
"Pietarsaari Leppäluoto","1981","1","12","00:00","891"
"Pietarsaari Leppäluoto","1981","1","12","01:00","904"
"Pietarsaari Leppäluoto","1981","1","12","02:00","922"
"Pietarsaari Leppäluoto","1981","1","12","03:00","932"
"Pietarsaari Leppäluoto","1981","1","12","04:00","945"
"Pietarsaari Leppäluoto","1981","1","12","05:00","932"
"Pietarsaari Leppäluoto","1981","1","12","06:00","943"
"Pietarsaari Leppäluoto","1981","1","12","07:00","912"
"Pietarsaari Leppäluoto","1981","1","12","08:00","958"
"Pietarsaari Leppäluoto","1981","1","12","09:00","944"
"Pietarsaari Leppäluoto","1981","1","12","10:00","1020"
"Pietarsaari Leppäluoto","1981","1","12","11:00","1034"
"Pietarsaari Leppäluoto","1981","1","12","12:00","1058"
"Pietarsaari Leppäluoto","1981","1","12","13:00","1064"
"Pietarsaari Leppäluoto","1981","1","12","14:00","1084"
"Pietarsaari Leppäluoto","1981","1","12","15:00","1098"
"Pietarsaari Leppäluoto","1981","1","12","16:00","1111"
"Pietarsaari Leppäluoto","1981","1","12","17:00","1128"
"Pietarsaari Leppäluoto","1981","1","12","18:00","1138"
"Pietarsaari Leppäluoto","1981","1","12","19:00","1141"
"Pietarsaari Leppäluoto","1981","1","12","20:00","1103"
"Pietarsaari Leppäluoto","1981","1","12","21:00","1077"
"Pietarsaari Leppäluoto","1981","1","12","22:00","1043"
"Pietarsaari Leppäluoto","1981","1","12","23:00","1029"
"Pietarsaari Leppäluoto","1981","1","13","00:00","1037"
"Pietarsaari Leppäluoto","1981","1","13","01:00","1008"
"Pietarsaari Leppäluoto","1981","1","13","02:00","992"
"Pietarsaari Leppäluoto","1981","1","13","03:00","968"
"Pietarsaari Leppäluoto","1981","1","13","04:00","941"
"Pietarsaari Leppäluoto","1981","1","13","05:00","921"
"Pietarsaari Leppäluoto","1981","1","13","06:00","898"
"Pietarsaari Leppäluoto","1981","1","13","07:00","887"
"Pietarsaari Leppäluoto","1981","1","13","08:00","882"
"Pietarsaari Leppäluoto","1981","1","13","09:00","862"
"Pietarsaari Leppäluoto","1981","1","13","10:00","857"
"Pietarsaari Leppäluoto","1981","1","13","11:00","833"
"Pietarsaari Leppäluoto","1981","1","13","12:00","811"
"Pietarsaari Leppäluoto","1981","1","13","13:00","787"
"Pietarsaari Leppäluoto","1981","1","13","14:00","768"
"Pietarsaari Leppäluoto","1981","1","13","15:00","760"
"Pietarsaari Leppäluoto","1981","1","13","16:00","741"
"Pietarsaari Leppäluoto","1981","1","13","17:00","722"
"Pietarsaari Leppäluoto","1981","1","13","18:00","701"
"Pietarsaari Leppäluoto","1981","1","13","19:00","697"
"Pietarsaari Leppäluoto","1981","1","13","20:00","681"
"Pietarsaari Leppäluoto","1981","1","13","21:00","678"
"Pietarsaari Leppäluoto","1981","1","13","22:00","666"
"Pietarsaari Leppäluoto","1981","1","13","23:00","654"
"Pietarsaari Leppäluoto","1981","1","14","00:00","647"
"Pietarsaari Leppäluoto","1981","1","14","01:00","643"
"Pietarsaari Leppäluoto","1981","1","14","02:00","635"
"Pietarsaari Leppäluoto","1981","1","14","03:00","633"
"Pietarsaari Leppäluoto","1981","1","14","04:00","631"
"Pietarsaari Leppäluoto","1981","1","14","05:00","633"
"Pietarsaari Leppäluoto","1981","1","14","06:00","639"
"Pietarsaari Leppäluoto","1981","1","14","07:00","637"
"Pietarsaari Leppäluoto","1981","1","14","08:00","649"
"Pietarsaari Leppäluoto","1981","1","14","09:00","658"
"Pietarsaari Leppäluoto","1981","1","14","10:00","661"
"Pietarsaari Leppäluoto","1981","1","14","11:00","671"
"Pietarsaari Leppäluoto","1981","1","14","12:00","685"
"Pietarsaari Leppäluoto","1981","1","14","13:00","703"
"Pietarsaari Leppäluoto","1981","1","14","14:00","725"
"Pietarsaari Leppäluoto","1981","1","14","15:00","742"
"Pietarsaari Leppäluoto","1981","1","14","16:00","772"
"Pietarsaari Leppäluoto","1981","1","14","17:00","770"
"Pietarsaari Leppäluoto","1981","1","14","18:00","804"
"Pietarsaari Leppäluoto","1981","1","14","19:00","847"
"Pietarsaari Leppäluoto","1981","1","14","20:00","879"
"Pietarsaari Leppäluoto","1981","1","14","21:00","904"
"Pietarsaari Leppäluoto","1981","1","14","22:00","932"
"Pietarsaari Leppäluoto","1981","1","14","23:00","959"
"Pietarsaari Leppäluoto","1981","1","15","00:00","974"
"Pietarsaari Leppäluoto","1981","1","15","01:00","996"
"Pietarsaari Leppäluoto","1981","1","15","02:00","1025"
"Pietarsaari Leppäluoto","1981","1","15","03:00","1040"
"Pietarsaari Leppäluoto","1981","1","15","04:00","1064"
"Pietarsaari Leppäluoto","1981","1","15","05:00","1082"
"Pietarsaari Leppäluoto","1981","1","15","06:00","1096"
"Pietarsaari Leppäluoto","1981","1","15","07:00","1105"
"Pietarsaari Leppäluoto","1981","1","15","08:00","1136"
"Pietarsaari Leppäluoto","1981","1","15","09:00","1154"
"Pietarsaari Leppäluoto","1981","1","15","10:00","1174"
"Pietarsaari Leppäluoto","1981","1","15","11:00","1165"
"Pietarsaari Leppäluoto","1981","1","15","12:00","1169"
"Pietarsaari Leppäluoto","1981","1","15","13:00","1157"
"Pietarsaari Leppäluoto","1981","1","15","14:00","1161"
"Pietarsaari Leppäluoto","1981","1","15","15:00","1159"
"Pietarsaari Leppäluoto","1981","1","15","16:00","1157"
"Pietarsaari Leppäluoto","1981","1","15","17:00","1137"
"Pietarsaari Leppäluoto","1981","1","15","18:00","1115"
"Pietarsaari Leppäluoto","1981","1","15","19:00","1091"
"Pietarsaari Leppäluoto","1981","1","15","20:00","1067"
"Pietarsaari Leppäluoto","1981","1","15","21:00","1052"
"Pietarsaari Leppäluoto","1981","1","15","22:00","1031"
"Pietarsaari Leppäluoto","1981","1","15","23:00","996"
"Pietarsaari Leppäluoto","1981","1","16","00:00","971"
"Pietarsaari Leppäluoto","1981","1","16","01:00","956"
"Pietarsaari Leppäluoto","1981","1","16","02:00","918"
"Pietarsaari Leppäluoto","1981","1","16","03:00","891"
"Pietarsaari Leppäluoto","1981","1","16","04:00","865"
"Pietarsaari Leppäluoto","1981","1","16","05:00","862"
"Pietarsaari Leppäluoto","1981","1","16","06:00","852"
"Pietarsaari Leppäluoto","1981","1","16","07:00","851"
"Pietarsaari Leppäluoto","1981","1","16","08:00","838"
"Pietarsaari Leppäluoto","1981","1","16","09:00","812"
"Pietarsaari Leppäluoto","1981","1","16","10:00","798"
"Pietarsaari Leppäluoto","1981","1","16","11:00","783"
"Pietarsaari Leppäluoto","1981","1","16","12:00","787"
"Pietarsaari Leppäluoto","1981","1","16","13:00","783"
"Pietarsaari Leppäluoto","1981","1","16","14:00","795"
"Pietarsaari Leppäluoto","1981","1","16","15:00","795"
"Pietarsaari Leppäluoto","1981","1","16","16:00","808"
"Pietarsaari Leppäluoto","1981","1","16","17:00","808"
"Pietarsaari Leppäluoto","1981","1","16","18:00","815"
"Pietarsaari Leppäluoto","1981","1","16","19:00","824"
"Pietarsaari Leppäluoto","1981","1","16","20:00","839"
"Pietarsaari Leppäluoto","1981","1","16","21:00","841"
"Pietarsaari Leppäluoto","1981","1","16","22:00","842"
"Pietarsaari Leppäluoto","1981","1","16","23:00","844"
"Pietarsaari Leppäluoto","1981","1","17","00:00","841"
"Pietarsaari Leppäluoto","1981","1","17","01:00","827"
"Pietarsaari Leppäluoto","1981","1","17","02:00","814"
"Pietarsaari Leppäluoto","1981","1","17","03:00","798"
"Pietarsaari Leppäluoto","1981","1","17","04:00","783"
"Pietarsaari Leppäluoto","1981","1","17","05:00","769"
"Pietarsaari Leppäluoto","1981","1","17","06:00","758"
"Pietarsaari Leppäluoto","1981","1","17","07:00","748"
"Pietarsaari Leppäluoto","1981","1","17","08:00","732"
"Pietarsaari Leppäluoto","1981","1","17","09:00","729"
"Pietarsaari Leppäluoto","1981","1","17","10:00","707"
"Pietarsaari Leppäluoto","1981","1","17","11:00","693"
"Pietarsaari Leppäluoto","1981","1","17","12:00","687"
"Pietarsaari Leppäluoto","1981","1","17","13:00","670"
"Pietarsaari Leppäluoto","1981","1","17","14:00","672"
"Pietarsaari Leppäluoto","1981","1","17","15:00","664"
"Pietarsaari Leppäluoto","1981","1","17","16:00","670"
"Pietarsaari Leppäluoto","1981","1","17","17:00","663"
"Pietarsaari Leppäluoto","1981","1","17","18:00","667"
"Pietarsaari Leppäluoto","1981","1","17","19:00","651"
"Pietarsaari Leppäluoto","1981","1","17","20:00","648"
"Pietarsaari Leppäluoto","1981","1","17","21:00","645"
"Pietarsaari Leppäluoto","1981","1","17","22:00","645"
"Pietarsaari Leppäluoto","1981","1","17","23:00","640"
"Pietarsaari Leppäluoto","1981","1","18","00:00","635"
"Pietarsaari Leppäluoto","1981","1","18","01:00","623"
"Pietarsaari Leppäluoto","1981","1","18","02:00","621"
"Pietarsaari Leppäluoto","1981","1","18","03:00","613"
"Pietarsaari Leppäluoto","1981","1","18","04:00","606"
"Pietarsaari Leppäluoto","1981","1","18","05:00","597"
"Pietarsaari Leppäluoto","1981","1","18","06:00","586"
"Pietarsaari Leppäluoto","1981","1","18","07:00","580"
"Pietarsaari Leppäluoto","1981","1","18","08:00","578"
"Pietarsaari Leppäluoto","1981","1","18","09:00","564"
"Pietarsaari Leppäluoto","1981","1","18","10:00","566"
"Pietarsaari Leppäluoto","1981","1","18","11:00","561"
"Pietarsaari Leppäluoto","1981","1","18","12:00","560"
"Pietarsaari Leppäluoto","1981","1","18","13:00","552"
"Pietarsaari Leppäluoto","1981","1","18","14:00","553"
"Pietarsaari Leppäluoto","1981","1","18","15:00","557"
"Pietarsaari Leppäluoto","1981","1","18","16:00","544"
"Pietarsaari Leppäluoto","1981","1","18","17:00","544"
"Pietarsaari Leppäluoto","1981","1","18","18:00","545"
"Pietarsaari Leppäluoto","1981","1","18","19:00","547"
"Pietarsaari Leppäluoto","1981","1","18","20:00","550"
"Pietarsaari Leppäluoto","1981","1","18","21:00","549"
"Pietarsaari Leppäluoto","1981","1","18","22:00","552"
"Pietarsaari Leppäluoto","1981","1","18","23:00","554"
"Pietarsaari Leppäluoto","1981","1","19","00:00","556"
"Pietarsaari Leppäluoto","1981","1","19","01:00","556"
"Pietarsaari Leppäluoto","1981","1","19","02:00","555"
"Pietarsaari Leppäluoto","1981","1","19","03:00","550"
"Pietarsaari Leppäluoto","1981","1","19","04:00","545"
"Pietarsaari Leppäluoto","1981","1","19","05:00","545"
"Pietarsaari Leppäluoto","1981","1","19","06:00","546"
"Pietarsaari Leppäluoto","1981","1","19","07:00","541"
"Pietarsaari Leppäluoto","1981","1","19","08:00","547"
"Pietarsaari Leppäluoto","1981","1","19","09:00","546"
"Pietarsaari Leppäluoto","1981","1","19","10:00","556"
"Pietarsaari Leppäluoto","1981","1","19","11:00","556"
"Pietarsaari Leppäluoto","1981","1","19","12:00","565"
"Pietarsaari Leppäluoto","1981","1","19","13:00","559"
"Pietarsaari Leppäluoto","1981","1","19","14:00","571"
"Pietarsaari Leppäluoto","1981","1","19","15:00","563"
"Pietarsaari Leppäluoto","1981","1","19","16:00","556"
"Pietarsaari Leppäluoto","1981","1","19","17:00","547"
"Pietarsaari Leppäluoto","1981","1","19","18:00","543"
"Pietarsaari Leppäluoto","1981","1","19","19:00","530"
"Pietarsaari Leppäluoto","1981","1","19","20:00","528"
"Pietarsaari Leppäluoto","1981","1","19","21:00","518"
"Pietarsaari Leppäluoto","1981","1","19","22:00","528"
"Pietarsaari Leppäluoto","1981","1","19","23:00","515"
"Pietarsaari Leppäluoto","1981","1","20","00:00","512"
"Pietarsaari Leppäluoto","1981","1","20","01:00","506"
"Pietarsaari Leppäluoto","1981","1","20","02:00","503"
"Pietarsaari Leppäluoto","1981","1","20","03:00","502"
